sample,outcome,specification,n,people,term,status,coefficient,cluster_se,ci_low,ci_high,p_value,primary_bh_q_value,congruence_bh_q_value
R,candidate_cmo,issue_district_congruence:primitive:government_ethics_transparency,67,58,primitive_conservative_government_ethics_transparency,estimated,3.0017581724319875,2.9974547898184425,-2.8732532156121593,8.876769560476134,0.32084869540822075,,
R,candidate_cmo,issue_district_congruence:primitive:government_ethics_transparency,67,58,primitive_congruence_government_ethics_transparency,estimated,-2.5672087169340085,4.203812993413385,-10.806682184024243,5.672264750156227,0.5438351443466138,,
R:2008_2014,candidate_cmo,issue_era:primitive:government_ethics_transparency,41,39,primitive_conservative_government_ethics_transparency,estimated,2.091749690128314,3.5023363317871636,-4.772829520174527,8.956328900431155,0.5538867903226529,,
R:post_2016,candidate_cmo,issue_era:primitive:government_ethics_transparency,33,33,primitive_conservative_government_ethics_transparency,estimated,1.2226119432775582,2.0834067785514554,-2.8608653426832946,5.3060892292384105,0.5614334614301929,,
R:pre_2008,candidate_cmo,issue_era:primitive:government_ethics_transparency,10,10,primitive_conservative_government_ethics_transparency,underpowered,,,,,,,
R,candidate_statewide_overperformance,issue_total:primitive:government_ethics_transparency,84,67,primitive_conservative_government_ethics_transparency,estimated,4.7806783676771705,1.9371728698809465,0.9838195427105152,8.577537192643826,0.016192207639477853,,
R,candidate_statewide_overperformance,issue_mediator_adjusted:primitive:government_ethics_transparency,74,60,primitive_conservative_government_ethics_transparency,estimated,3.1175207252446606,2.0685976363600034,-0.936930642020946,7.171972092510267,0.13712882185161876,,
R,candidate_statewide_overperformance,issue_district_congruence:primitive:government_ethics_transparency,67,58,primitive_conservative_government_ethics_transparency,estimated,4.1298723947944485,2.510182564219699,-0.7900854310761609,9.049830220665058,0.10542286730434848,,
R,candidate_statewide_overperformance,issue_district_congruence:primitive:government_ethics_transparency,67,58,primitive_congruence_government_ethics_transparency,estimated,-2.9559407290678275,3.594978405629117,-10.002098404100897,4.090216945965242,0.4143658206519273,,
R:2008_2014,candidate_statewide_overperformance,issue_era:primitive:government_ethics_transparency,41,39,primitive_conservative_government_ethics_transparency,estimated,3.088203748435489,2.9893682282187592,-2.770957978873279,8.947365475744258,0.30810494989363024,,
R:post_2016,candidate_statewide_overperformance,issue_era:primitive:government_ethics_transparency,33,33,primitive_conservative_government_ethics_transparency,estimated,4.19680574107375,1.350527808994542,1.5497712354444477,6.843840246703053,0.003939807336648872,,
R:pre_2008,candidate_statewide_overperformance,issue_era:primitive:government_ethics_transparency,10,10,primitive_conservative_government_ethics_transparency,underpowered,,,,,,,
R,candidate_federal_overperformance,issue_total:primitive:government_ethics_transparency,67,58,primitive_conservative_government_ethics_transparency,estimated,5.356132522034047,3.3097355738941907,-1.1309492027985666,11.84321424686666,0.11111968679251664,0.26902661012925083,
R,candidate_federal_overperformance,issue_mediator_adjusted:primitive:government_ethics_transparency,58,51,primitive_conservative_government_ethics_transparency,estimated,-4.018733486348797,4.148333461031718,-12.149467069970964,4.11200009727337,0.337328627816294,,
R,candidate_federal_overperformance,issue_district_congruence:primitive:government_ethics_transparency,67,58,primitive_conservative_government_ethics_transparency,estimated,8.265413334337282,3.5011221229816254,1.4032139732932967,15.127612695381266,0.02167940932948888,,
R,candidate_federal_overperformance,issue_district_congruence:primitive:government_ethics_transparency,67,58,primitive_congruence_government_ethics_transparency,estimated,-4.808378474899805,5.509403676993736,-15.606809681807526,5.990052732007917,0.38645659654183906,,0.7407084767051915
R:2008_2014,candidate_federal_overperformance,issue_era:primitive:government_ethics_transparency,30,29,primitive_conservative_government_ethics_transparency,estimated,4.978059253040575,4.208671018698557,-3.270935943608597,13.227054449689748,0.24683089778313286,,
R:post_2016,candidate_federal_overperformance,issue_era:primitive:government_ethics_transparency,33,33,primitive_conservative_government_ethics_transparency,estimated,8.80947981521103,1.8521084421297918,5.179347268636639,12.439612361785422,4.0279590921926204e-05,,
R:pre_2008,candidate_federal_overperformance,issue_era:primitive:government_ethics_transparency,4,4,primitive_conservative_government_ethics_transparency,underpowered,,,,,,,
R,candidate_presidential_overperformance,issue_total:primitive:government_ethics_transparency,83,66,primitive_conservative_government_ethics_transparency,estimated,5.563958888246412,2.5667101575812,0.53320697938726,10.594710797105563,0.03384649049092671,0.11976450481404835,
R,candidate_presidential_overperformance,issue_mediator_adjusted:primitive:government_ethics_transparency,73,59,primitive_conservative_government_ethics_transparency,estimated,4.547832733945934,2.664698541044202,-0.6749764065007016,9.77064187439257,0.09322766669739252,,
R,candidate_presidential_overperformance,issue_district_congruence:primitive:government_ethics_transparency,66,57,primitive_conservative_government_ethics_transparency,estimated,3.438759438348963,3.7665440206123746,-3.943666842051291,10.821185718749216,0.36516978110310794,,
R,candidate_presidential_overperformance,issue_district_congruence:primitive:government_ethics_transparency,66,57,primitive_congruence_government_ethics_transparency,estimated,-0.28366258250371745,6.581288545240198,-13.182988131174506,12.61566296616707,0.9657740413968234,,0.9747047973165676
R:2008_2014,candidate_presidential_overperformance,issue_era:primitive:government_ethics_transparency,41,39,primitive_conservative_government_ethics_transparency,estimated,-0.6598282373513592,3.658057819723912,-7.8296215640102265,6.509965089307508,0.857815411931252,,
R:post_2016,candidate_presidential_overperformance,issue_era:primitive:government_ethics_transparency,33,33,primitive_conservative_government_ethics_transparency,estimated,-1.2293875810966877,7.7072478054460545,-16.335593279770954,13.876818117577578,0.8742691842912126,,
R:pre_2008,candidate_presidential_overperformance,issue_era:primitive:government_ethics_transparency,9,9,primitive_conservative_government_ethics_transparency,underpowered,,,,,,,
all,candidate_cmo,issue_pooled_convergence:primitive:government_ethics_transparency,142,116,primitive_convergence_government_ethics_transparency,estimated,-1.5448053189287065,1.4906883746166473,-4.4665545331773355,1.3769438953199222,0.3022348301800233,,
all,candidate_statewide_overperformance,issue_pooled_convergence:primitive:government_ethics_transparency,142,116,primitive_convergence_government_ethics_transparency,estimated,-1.8571377828211588,1.4246193644846266,-4.649391737211027,0.9351161715687093,0.19497269963848304,,
all,candidate_federal_overperformance,issue_pooled_convergence:primitive:government_ethics_transparency,114,99,primitive_convergence_government_ethics_transparency,estimated,-1.695718146129698,2.0703540420750066,-5.753612068596711,2.362175776337315,0.414746695979719,,
all,candidate_presidential_overperformance,issue_pooled_convergence:primitive:government_ethics_transparency,139,113,primitive_convergence_government_ethics_transparency,estimated,-0.9905412917993284,2.132984466440775,-5.171190846023247,3.190108262424591,0.6432682492126295,,
D,candidate_cmo,issue_total:primitive:voting_access,64,64,primitive_conservative_voting_access,estimated,1.6768991312083195,2.374990033318916,-2.978081334096756,6.331879596513395,0.4827502099394245,,
D,candidate_cmo,issue_mediator_adjusted:primitive:voting_access,56,56,primitive_conservative_voting_access,estimated,2.593291179338401,2.347744210903196,-2.008287474031863,7.194869832708664,0.27414694463262174,,
D,candidate_cmo,issue_district_congruence:primitive:voting_access,63,63,primitive_conservative_voting_access,estimated,1.5485929662922535,2.260010732071053,-2.8810280685670104,5.9782140011515175,0.49576230811510547,,
D,candidate_cmo,issue_district_congruence:primitive:voting_access,63,63,primitive_congruence_voting_access,estimated,-0.6382119307688501,2.291508405683468,-5.129568405908447,3.8531445443707475,0.7815463768308515,,
D:2008_2014,candidate_cmo,issue_era:primitive:voting_access,4,4,primitive_conservative_voting_access,underpowered,,,,,,,
D:post_2016,candidate_cmo,issue_era:primitive:voting_access,25,25,primitive_conservative_voting_access,estimated,2.4236982083098346,3.0893457349303626,-3.631419432153676,8.478815848773346,0.44040208609125175,,
D:pre_2008,candidate_cmo,issue_era:primitive:voting_access,35,35,primitive_conservative_voting_access,estimated,0.6850333122246834,4.031985666454312,-7.217658594025768,8.587725218475136,0.8660959061332905,,
D,candidate_statewide_overperformance,issue_total:primitive:voting_access,64,64,primitive_conservative_voting_access,estimated,-1.1815406469764305,2.289491993704646,-5.668944954637537,3.3058636606846754,0.6076113689526678,,
D,candidate_statewide_overperformance,issue_mediator_adjusted:primitive:voting_access,56,56,primitive_conservative_voting_access,estimated,-0.7324172245001654,2.0201014210429715,-4.6918160097443895,3.2269815607440586,0.7183197302430061,,
D,candidate_statewide_overperformance,issue_district_congruence:primitive:voting_access,63,63,primitive_conservative_voting_access,estimated,-0.42562197110273137,2.125415773743919,-4.591436887640812,3.74019294543535,0.8419377349857804,,
D,candidate_statewide_overperformance,issue_district_congruence:primitive:voting_access,63,63,primitive_congruence_voting_access,estimated,-0.70013355170373,2.4305346925524582,-5.463981549106548,4.063714445699088,0.7742635531388666,,
D:2008_2014,candidate_statewide_overperformance,issue_era:primitive:voting_access,4,4,primitive_conservative_voting_access,underpowered,,,,,,,
D:post_2016,candidate_statewide_overperformance,issue_era:primitive:voting_access,25,25,primitive_conservative_voting_access,estimated,0.1577245762775369,1.483669339689577,-2.7502673295140343,3.065716482069108,0.9162223042608595,,
D:pre_2008,candidate_statewide_overperformance,issue_era:primitive:voting_access,35,35,primitive_conservative_voting_access,estimated,-5.460316426613566,4.35954762391625,-14.005029769489417,3.0843969162622837,0.2189360328931399,,
D,candidate_federal_overperformance,issue_total:primitive:voting_access,63,63,primitive_conservative_voting_access,estimated,0.6529770557644939,2.8188747480556215,-4.872017450424524,6.1779715619535125,0.8175769138104668,0.9182388068525752,
D,candidate_federal_overperformance,issue_mediator_adjusted:primitive:voting_access,55,55,primitive_conservative_voting_access,estimated,2.225475455265543,2.876431129314365,-3.4123295581906126,7.863280468721698,0.4424862120609905,,
D,candidate_federal_overperformance,issue_district_congruence:primitive:voting_access,63,63,primitive_conservative_voting_access,estimated,-0.32682674749259655,2.7457593561883082,-5.708515085621681,5.054861590636488,0.9056367083060288,,
D,candidate_federal_overperformance,issue_district_congruence:primitive:voting_access,63,63,primitive_congruence_voting_access,estimated,0.19301393576209347,2.9669892570182714,-5.622285007993718,6.008312879517905,0.9483404670499324,,0.9483404670499325
D:2008_2014,candidate_federal_overperformance,issue_era:primitive:voting_access,4,4,primitive_conservative_voting_access,underpowered,,,,,,,
D:post_2016,candidate_federal_overperformance,issue_era:primitive:voting_access,25,25,primitive_conservative_voting_access,estimated,2.4005853773417716,3.3139617863110504,-4.094779723827887,8.89595047851143,0.47583218976223574,,
D:pre_2008,candidate_federal_overperformance,issue_era:primitive:voting_access,34,34,primitive_conservative_voting_access,estimated,-1.724959046017263,5.248678290944923,-12.012368496269312,8.562450404234786,0.7444995044895802,,
D,candidate_presidential_overperformance,issue_total:primitive:voting_access,63,63,primitive_conservative_voting_access,estimated,-0.0063491313760311585,2.8715738276389056,-5.6346338335482855,5.621935570796223,0.9982429548658747,0.9982429548658747,
D,candidate_presidential_overperformance,issue_mediator_adjusted:primitive:voting_access,55,55,primitive_conservative_voting_access,estimated,1.1080193249133976,2.634495365588995,-4.055591591641033,6.271630241467827,0.6757299689030429,,
