canonical_candidate_id,person_id,year,chamber,district_candidate,canonical_party,canonical_name,incumbent,winner,prior_winner_i,expected_prior_officeholder,resolved_name,identity_status,identity_match_method,member_source_id,member_display_name,first_session,last_session,legislative_sessions,legislative_ideology_available,coverage_status,score_member_source_id,identity_member_source_id,votes_used,possible_votes,legislative_evidence_rows,legislative_issue_axes,effective_window_member_id,member_source_id_window,raw_yea_nay_votes,raw_rollcalls,scoring_eligible_votes,scoring_eligible_rollcalls,mapped_issue_votes,mapped_issue_rollcalls,legiscan_identity_resolved,pre_election_identity_resolved,gap_reason
AL-2014-house-56-R-DARIUS-FOSTER,ALPERSON-DARIUS-FOSTER,2014,house,56,R,Darius Foster,0,0,False,False,Darius Foster,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2014-senate-13-D-DARRELL-TURNER,ALPERSON-DARRELL-TURNER,2014,senate,13,D,Darrell Turner,0,0,False,False,Darrell Turner,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2018-senate-13-D-DARRELL-TURNER,ALPERSON-DARRELL-TURNER,2018,senate,13,D,Darrell Turner,0,0,False,False,Darrell Turner,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2010-house-67-D-DARRIO-MELTON,ALPERSON-DARRIO-MELTON,2010,house,67,D,DARRIO MELTON,0,1,False,False,DARRIO MELTON,resolved,exact_name_same_chamber_district,LEGISCAN-12546,Darrio Melton,2010.0,2016.0,7,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-12546,,,0,0,LEGISCAN-12546,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2014-house-67-D-DARRIO-MELTON,ALPERSON-DARRIO-MELTON,2014,house,67,D,Darrio Melton,1,1,True,True,Darrio Melton,resolved,exact_name_same_chamber_district,LEGISCAN-12546,Darrio Melton,2010.0,2016.0,7,True,scored_pre_election_legislative_behavior,LEGISCAN-12546,LEGISCAN-12546,776.0,871.0,43,12,LEGISCAN-12546,LEGISCAN-12546,3032,3032,776,776,40,40,True,True,score_and_issue_evidence_available
AL-2018-senate-25-D-DAVID-A-SADLER,ALPERSON-DAVID-A-SADLER,2018,senate,25,D,David A. Sadler,0,0,False,False,David A. Sadler,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2018-senate-26-D-DAVID-COACH-BURKETTE,ALPERSON-DAVID-COACH-BURKETTE,2018,senate,26,D,"David ""Coach"" Burkette",1,1,False,True,"David ""Coach"" Burkette",resolved,exact_name_same_chamber_district,LEGISCAN-21314,David Burkette,2019.0,2021.0,3,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-21314,,,0,0,LEGISCAN-21314,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2010-house-69-D-DAVID-COLSTON,ALPERSON-DAVID-COLSTON,2010,house,69,D,DAVID COLSTON,0,1,False,False,DAVID COLSTON,resolved,exact_name_same_chamber_district,LEGISCAN-12544,David Colston,2010.0,2014.0,5,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-12544,,,0,0,LEGISCAN-12544,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2014-house-46-R-DAVID-FAULKNER,ALPERSON-DAVID-FAULKNER,2014,house,46,R,David Faulkner,0,1,False,False,David Faulkner,resolved,exact_name_same_chamber_district,LEGISCAN-17589,David Faulkner,2015.0,2026.0,12,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-17589,,,0,0,LEGISCAN-17589,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2018-house-46-R-DAVID-FAULKNER,ALPERSON-DAVID-FAULKNER,2018,house,46,R,David Faulkner,1,1,True,True,David Faulkner,resolved,exact_name_same_chamber_district,LEGISCAN-17589,David Faulkner,2015.0,2026.0,12,True,scored_pre_election_legislative_behavior,LEGISCAN-17589,LEGISCAN-17589,722.0,876.0,35,12,LEGISCAN-17589,LEGISCAN-17589,2424,2424,722,722,34,34,True,True,score_and_issue_evidence_available
AL-2006-house-73-R-DAVID-GRIMES,ALPERSON-DAVID-GRIMES,2006,house,73,R,DAVID GRIMES,0,1,False,False,DAVID GRIMES,resolved,exact_name_same_chamber_district,LEGISCAN-3436,David Grimes,2010.0,2010.0,1,True,scored_pre_election_legislative_behavior,AL2003L083,LEGISCAN-3436,784.0,1082.0,47,8,AL2003L083,AL2003L083,3163,3163,784,784,47,47,True,True,score_and_issue_evidence_available
AL-2010-house-73-R-DAVID-GRIMES,ALPERSON-DAVID-GRIMES,2010,house,73,R,DAVID GRIMES,1,0,True,True,DAVID GRIMES,resolved,exact_name_same_chamber_district,LEGISCAN-3436,David Grimes,2010.0,2010.0,1,True,scored_pre_election_legislative_behavior,LEGISCAN-3436,LEGISCAN-3436,43.0,643.0,3,3,LEGISCAN-3436,LEGISCAN-3436,311,311,43,43,3,3,True,True,score_and_issue_evidence_available
AL-2014-house-77-R-DAVID-GRIMES,ALPERSON-DAVID-GRIMES,2014,house,77,R,David Grimes,0,0,False,False,David Grimes,resolved,unique_exact_name_person,LEGISCAN-3436,David Grimes,2010.0,2010.0,1,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3436,,,0,0,LEGISCAN-3436,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2010-house-92-D-DAVID-S-DARBY,ALPERSON-DAVID-S-DARBY,2010,house,92,D,DAVID S. DARBY,0,0,False,False,DAVID S. DARBY,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,2014,house,105,R,David Sessions,0,1,False,False,David Sessions,resolved,unique_exact_name_person,LEGISCAN-13150,David Sessions,2011.0,2026.0,16,True,scored_pre_election_legislative_behavior,LEGISCAN-13150,LEGISCAN-13150,619.0,871.0,31,11,LEGISCAN-13150,LEGISCAN-13150,2481,2481,619,619,29,29,True,True,score_and_issue_evidence_available
AL-2018-senate-35-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,2018,senate,35,R,David Sessions,0,1,True,True,David Sessions,resolved,exact_name_same_chamber_district,LEGISCAN-13150,David Sessions,2011.0,2026.0,16,True,scored_pre_election_legislative_behavior,LEGISCAN-13150,LEGISCAN-13150,794.0,876.0,39,14,LEGISCAN-13150,,0,0,0,0,0,0,True,True,score_and_issue_evidence_available
AL-2014-house-34-R-DAVID-STANDRIDGE,ALPERSON-DAVID-STANDRIDGE,2014,house,34,R,David Standridge,0,1,False,False,David Standridge,resolved,exact_name_same_chamber_district,LEGISCAN-15745,David Standridge,2013.0,2026.0,14,True,scored_pre_election_legislative_behavior,LEGISCAN-15745,LEGISCAN-15745,311.0,871.0,13,7,LEGISCAN-15745,LEGISCAN-15745,1278,1278,311,311,12,12,True,True,score_and_issue_evidence_available
AL-2018-house-34-R-DAVID-STANDRIDGE,ALPERSON-DAVID-STANDRIDGE,2018,house,34,R,David Standridge,1,1,True,True,David Standridge,resolved,exact_name_same_chamber_district,LEGISCAN-15745,David Standridge,2013.0,2026.0,14,True,scored_pre_election_legislative_behavior,LEGISCAN-15745,LEGISCAN-15745,720.0,876.0,36,12,LEGISCAN-15745,LEGISCAN-15745,2455,2455,720,720,35,35,True,True,score_and_issue_evidence_available
AL-2018-house-47-R-DAVID-WHEELER,ALPERSON-DAVID-WHEELER,2018,house,47,R,David Wheeler,0,1,False,False,David Wheeler,resolved,exact_name_same_chamber_district,LEGISCAN-21285,David Wheeler,2019.0,2022.0,4,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-21285,,,0,0,LEGISCAN-21285,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-1994-senate-5-R-DAVIDSON,ALPERSON-DAVIDSON,1994,senate,5,R,Davidson,0,1,False,False,Charles Davidson,unmatched,unmatched,,,,,0,False,archive_unavailable_1994,,,,,0,0,,,0,0,0,0,0,0,False,False,archive_unavailable_1994
AL-2002-house-96-R-DAVIS-RANDY,ALPERSON-DAVIS-RANDY,2002,house,96,R,"Davis, Randy",0,1,False,False,"Davis, Randy",unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2002-senate-22-R-DAY-SHELDON-A,ALPERSON-DAY-SHELDON-A,2002,senate,22,R,"Day, Sheldon A.",0,0,False,False,Sheldon A. Day,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-1994-house-104-R-DEAN,ALPERSON-DEAN,1994,house,104,R,Dean,0,1,False,False,Mike Dean,unmatched,unmatched,,,,,0,False,archive_unavailable_1994,,,,,0,0,,,0,0,0,0,0,0,False,False,archive_unavailable_1994
AL-1998-house-104-R-DEAN,ALPERSON-DEAN,1998,house,104,R,Dean,0,1,True,True,Mike Dean,unmatched,unmatched,,,,,0,True,scored_pre_election_legislative_behavior,AL1996L084,,374.0,471.0,11,8,AL1996L084,AL1996L084,1367,1367,374,374,11,11,False,True,score_and_issue_evidence_available
AL-2018-house-38-R-DEBBIE-HAMBY-WOOD,ALPERSON-DEBBIE-HAMBY-WOOD,2018,house,38,R,Debbie Hamby Wood,0,1,False,False,Debbie Hamby Wood,resolved,first_initial_surname_same_chamber_district,LEGISCAN-21312,Debbie Wood,2019.0,2025.0,7,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-21312,,,0,0,LEGISCAN-21312,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2018-senate-7-D-DEBORAH-BARROS,ALPERSON-DEBORAH-BARROS,2018,senate,7,D,Deborah Barros,0,0,False,False,Deborah Barros,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2006-senate-12-R-DEL-MARSH,ALPERSON-DEL-MARSH,2006,senate,12,R,DEL MARSH,0,1,False,False,DEL MARSH,resolved,exact_name_same_chamber_district,LEGISCAN-3462,Del Marsh,2010.0,2022.0,13,True,scored_pre_election_legislative_behavior,AL1999U022,LEGISCAN-3462,435.0,652.0,33,8,AL1999U022,AL1999U022,3717,3717,435,435,33,33,True,True,score_and_issue_evidence_available
AL-2010-senate-12-R-DEL-MARSH,ALPERSON-DEL-MARSH,2010,senate,12,R,DEL MARSH,1,1,True,True,Del Marsh,resolved,exact_name_same_chamber_district,LEGISCAN-3462,Del Marsh,2010.0,2022.0,13,True,scored_pre_election_legislative_behavior,LEGISCAN-3462,LEGISCAN-3462,31.0,548.0,1,1,LEGISCAN-3462,LEGISCAN-3462,288,288,31,31,1,1,True,True,score_and_issue_evidence_available
AL-2014-senate-12-R-DEL-MARSH,ALPERSON-DEL-MARSH,2014,senate,12,R,Del Marsh,1,1,True,True,Del C. Marsh,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3462,Del Marsh,2010.0,2022.0,13,True,scored_pre_election_legislative_behavior,LEGISCAN-3462,LEGISCAN-3462,937.0,1050.0,37,15,LEGISCAN-3462,LEGISCAN-3462,2915,2915,937,937,33,33,True,True,score_and_issue_evidence_available
AL-2018-senate-12-R-DEL-MARSH,ALPERSON-DEL-MARSH,2018,senate,12,R,Del Marsh,1,1,True,True,Del Marsh,resolved,exact_name_same_chamber_district,LEGISCAN-3462,Del Marsh,2010.0,2022.0,13,True,scored_pre_election_legislative_behavior,LEGISCAN-3462,LEGISCAN-3462,495.0,568.0,30,11,LEGISCAN-3462,LEGISCAN-3462,2818,2818,495,495,30,30,True,True,score_and_issue_evidence_available
AL-2006-house-53-D-DEMETRIUS-C-NEWTON,ALPERSON-DEMETRIUS-C-NEWTON,2006,house,53,D,DEMETRIUS C. NEWTON,0,1,False,False,DEMETRIUS C. NEWTON,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3368,Demetrius Newton,2010.0,2013.0,4,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3368,,,0,0,LEGISCAN-3368,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2010-house-53-D-DEMETRIUS-C-NEWTON,ALPERSON-DEMETRIUS-C-NEWTON,2010,house,53,D,DEMETRIUS C. NEWTON,1,1,True,True,DEMETRIUS C. NEWTON,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3368,Demetrius Newton,2010.0,2013.0,4,True,scored_pre_election_legislative_behavior,LEGISCAN-3368,LEGISCAN-3368,44.0,643.0,2,2,LEGISCAN-3368,LEGISCAN-3368,326,326,44,44,2,2,True,True,score_and_issue_evidence_available
AL-1998-house-79-D-DEMPSEY,ALPERSON-DEMPSEY,1998,house,79,D,Dempsey,0,0,False,False,Jan Miles Dempsey,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2014-house-22-D-DENNIS-W-STEPHENS,ALPERSON-DENNIS-W-STEPHENS,2014,house,22,D,Dennis W. Stephens,0,0,False,False,Dennis W. Stephens,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-1994-senate-1-D-DENTON,ALPERSON-DENTON,1994,senate,1,D,Denton,0,1,False,False,Denton,unmatched,unmatched,,,,,0,False,archive_unavailable_1994,,,,,0,0,,,0,0,0,0,0,0,False,False,archive_unavailable_1994
AL-1998-senate-1-D-DENTON,ALPERSON-DENTON,1998,senate,1,D,Denton,0,1,True,True,Denton,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,expected_officeholder_identity_unresolved
AL-2002-senate-1-D-DENTON-BOBBY,ALPERSON-DENTON-BOBBY,2002,senate,1,D,"Denton, Bobby",0,1,False,False,"Denton, Bobby",unmatched,unmatched,,,,,0,True,scored_pre_election_legislative_behavior,AL1996U023,,328.0,403.0,19,9,AL1996U023,AL1996U023,2739,2739,328,328,18,18,False,True,score_and_issue_evidence_available
AL-2010-house-85-D-DEXTER-GRIMSLEY,ALPERSON-DEXTER-GRIMSLEY,2010,house,85,D,DEXTER GRIMSLEY,0,1,False,False,DEXTER GRIMSLEY,resolved,exact_name_same_chamber_district,LEGISCAN-12549,Dexter Grimsley,2010.0,2022.0,13,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-12549,,,0,0,LEGISCAN-12549,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2014-house-85-D-DEXTER-GRIMSLEY,ALPERSON-DEXTER-GRIMSLEY,2014,house,85,D,Dexter Grimsley,1,1,True,True,Dexter Grimsley,resolved,exact_name_same_chamber_district,LEGISCAN-12549,Dexter Grimsley,2010.0,2022.0,13,True,scored_pre_election_legislative_behavior,LEGISCAN-12549,LEGISCAN-12549,765.0,871.0,38,11,LEGISCAN-12549,LEGISCAN-12549,3053,3053,765,765,36,36,True,True,score_and_issue_evidence_available
AL-2018-house-85-D-DEXTER-GRIMSLEY,ALPERSON-DEXTER-GRIMSLEY,2018,house,85,D,Dexter Grimsley,1,1,True,True,Dexter Grimsley,resolved,exact_name_same_chamber_district,LEGISCAN-12549,Dexter Grimsley,2010.0,2022.0,13,True,scored_pre_election_legislative_behavior,LEGISCAN-12549,LEGISCAN-12549,689.0,876.0,35,13,LEGISCAN-12549,LEGISCAN-12549,2520,2520,689,689,34,34,True,True,score_and_issue_evidence_available
AL-1994-senate-13-D-DIAL,ALPERSON-DIAL,1994,senate,13,D,Dial,0,1,False,False,Dial,unmatched,unmatched,,,,,0,False,archive_unavailable_1994,,,,,0,0,,,0,0,0,0,0,0,False,False,archive_unavailable_1994
AL-1998-senate-13-D-DIAL,ALPERSON-DIAL,1998,senate,13,D,Dial,0,1,True,True,Gerald Dial,resolved,exact_name_same_chamber_district_party_transition,LEGISCAN-12515,Gerald Dial,2010.0,2018.0,9,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-12515,,,0,0,LEGISCAN-12515,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2002-senate-13-D-DIAL-GERALD,ALPERSON-DIAL-GERALD,2002,senate,13,D,"Dial, Gerald",0,1,False,False,"Dial, Gerald",unmatched,unmatched,,,,,0,True,scored_pre_election_legislative_behavior,AL1996U024,,287.0,403.0,20,9,AL1996U024,AL1996U024,2468,2468,287,287,19,19,False,True,score_and_issue_evidence_available
AL-2010-senate-25-R-DICK-L-BREWBAKER,ALPERSON-DICK-L-BREWBAKER,2010,senate,25,R,DICK L. BREWBAKER,0,1,False,False,DICK L. BREWBAKER,resolved,first_initial_surname_same_chamber_district,LEGISCAN-12495,Dick Brewbaker,2010.0,2018.0,9,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-12495,,,0,0,LEGISCAN-12495,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2014-senate-25-R-DICK-L-BREWBAKER,ALPERSON-DICK-L-BREWBAKER,2014,senate,25,R,Dick L. Brewbaker,1,1,True,True,Dick L. Brewbaker,resolved,first_initial_surname_same_chamber_district,LEGISCAN-12495,Dick Brewbaker,2010.0,2018.0,9,True,scored_pre_election_legislative_behavior,LEGISCAN-12495,LEGISCAN-12495,817.0,1050.0,30,12,LEGISCAN-12495,LEGISCAN-12495,2359,2359,817,817,26,26,True,True,score_and_issue_evidence_available
AL-2014-house-45-R-DICKIE-DRAKE,ALPERSON-DICKIE-DRAKE,2014,house,45,R,Dickie Drake,1,1,False,True,Dickie Drake,resolved,exact_name_same_chamber_district,LEGISCAN-3419,Dickie Drake,2010.0,2022.0,13,True,scored_pre_election_legislative_behavior,LEGISCAN-3419,LEGISCAN-3419,578.0,871.0,24,10,LEGISCAN-3419,LEGISCAN-3419,2420,2420,578,578,22,22,True,True,score_and_issue_evidence_available
AL-2018-house-45-R-DICKIE-DRAKE,ALPERSON-DICKIE-DRAKE,2018,house,45,R,Dickie Drake,1,1,True,True,Dickie Drake,resolved,exact_name_same_chamber_district,LEGISCAN-3419,Dickie Drake,2010.0,2022.0,13,True,scored_pre_election_legislative_behavior,LEGISCAN-3419,LEGISCAN-3419,788.0,876.0,37,14,LEGISCAN-3419,LEGISCAN-3419,2576,2576,788,788,36,36,True,True,score_and_issue_evidence_available
AL-2014-house-74-R-DIMITRI-POLIZOS,ALPERSON-DIMITRI-POLIZOS,2014,house,74,R,Dimitri Polizos,0,1,False,False,Dimitri Polizos,resolved,exact_name_same_chamber_district,LEGISCAN-16069,Dimitri Polizos,2014.0,2019.0,6,True,scored_pre_election_legislative_behavior,LEGISCAN-16069,LEGISCAN-16069,127.0,871.0,3,3,LEGISCAN-16069,LEGISCAN-16069,612,612,127,127,3,3,True,True,score_and_issue_evidence_available
AL-2018-house-74-R-DIMITRI-POLIZOS,ALPERSON-DIMITRI-POLIZOS,2018,house,74,R,Dimitri Polizos,1,1,True,True,Dimitri Polizos,resolved,exact_name_same_chamber_district,LEGISCAN-16069,Dimitri Polizos,2014.0,2019.0,6,True,scored_pre_election_legislative_behavior,LEGISCAN-16069,LEGISCAN-16069,764.0,876.0,35,13,LEGISCAN-16069,LEGISCAN-16069,2670,2670,764,764,34,34,True,True,score_and_issue_evidence_available
AL-1994-senate-25-R-DIXON,ALPERSON-DIXON,1994,senate,25,R,Dixon,0,0,False,False,Larry Dixon,resolved,exact_name_same_chamber_district,LEGISCAN-3488,Larry Dixon,2010.0,2010.0,1,False,archive_unavailable_1994,,LEGISCAN-3488,,,0,0,LEGISCAN-3488,,0,0,0,0,0,0,True,True,archive_unavailable_1994
AL-1998-senate-25-R-DIXON,ALPERSON-DIXON,1998,senate,25,R,Dixon,0,1,False,False,Larry Dixon,resolved,exact_name_same_chamber_district,LEGISCAN-3488,Larry Dixon,2010.0,2010.0,1,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3488,,,0,0,LEGISCAN-3488,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2002-senate-25-R-DIXON-LARRY,ALPERSON-DIXON-LARRY,2002,senate,25,R,"Dixon, Larry",0,1,False,False,"Dixon, Larry",unmatched,unmatched,,,,,0,True,scored_pre_election_legislative_behavior,AL1996U011,,339.0,403.0,16,8,AL1996U011,AL1996U011,2445,2445,339,339,15,15,False,True,score_and_issue_evidence_available
AL-1998-house-67-R-DOBYNES,ALPERSON-DOBYNES,1998,house,67,R,Dobynes,0,0,False,False,Aaron Dobynes,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-1994-house-65-D-DOLBARE,ALPERSON-DOLBARE,1994,house,65,D,Dolbare,0,1,False,False,Jeff Dolbare,unmatched,unmatched,,,,,0,False,archive_unavailable_1994,,,,,0,0,,,0,0,0,0,0,0,False,False,archive_unavailable_1994
AL-1998-house-65-D-DOLBARE,ALPERSON-DOLBARE,1998,house,65,D,Dolbare,0,1,True,True,Jeff Dolbare,unmatched,unmatched,,,,,0,True,scored_pre_election_legislative_behavior,AL1996L092,,369.0,471.0,12,8,AL1996L092,AL1996L092,1132,1132,369,369,12,12,False,True,score_and_issue_evidence_available
AL-2002-house-65-D-DOLBARE-JEFF,ALPERSON-DOLBARE-JEFF,2002,house,65,D,"Dolbare, Jeff",0,1,False,False,Jeff Dolbare,unmatched,unmatched,,,,,0,True,scored_pre_election_legislative_behavior,AL1996L092,,1006.0,1477.0,37,11,AL1996L092,AL1996L092,3771,3771,1006,1006,34,34,False,True,score_and_issue_evidence_available
AL-2014-house-17-D-DON-BARNWELL,ALPERSON-DON-BARNWELL,2014,house,17,D,Don Barnwell,0,0,False,False,Don Barnwell,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2006-senate-8-R-DON-STOUT,ALPERSON-DON-STOUT,2006,senate,8,R,DON STOUT,0,0,False,False,DON STOUT,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2010-house-87-R-DONNIE-CHESTEEN,ALPERSON-DONNIE-CHESTEEN,2010,house,87,R,DONNIE CHESTEEN,0,1,False,False,DONNIE CHESTEEN,resolved,unique_exact_name_person,LEGISCAN-12509,Donnie Chesteen,2010.0,2026.0,17,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-12509,,,0,0,LEGISCAN-12509,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2014-house-87-R-DONNIE-CHESTEEN,ALPERSON-DONNIE-CHESTEEN,2014,house,87,R,Donnie Chesteen,1,1,True,True,Donnie Chesteen,resolved,unique_exact_name_person,LEGISCAN-12509,Donnie Chesteen,2010.0,2026.0,17,True,scored_pre_election_legislative_behavior,LEGISCAN-12509,LEGISCAN-12509,813.0,871.0,44,12,LEGISCAN-12509,LEGISCAN-12509,3114,3114,813,813,41,41,True,True,score_and_issue_evidence_available
AL-2018-senate-29-R-DONNIE-CHESTEEN,ALPERSON-DONNIE-CHESTEEN,2018,senate,29,R,Donnie Chesteen,0,1,True,True,Donnie Chesteen,resolved,exact_name_same_chamber_district,LEGISCAN-12509,Donnie Chesteen,2010.0,2026.0,17,True,scored_pre_election_legislative_behavior,LEGISCAN-12509,LEGISCAN-12509,798.0,876.0,38,14,LEGISCAN-12509,,0,0,0,0,0,0,True,True,score_and_issue_evidence_available
AL-2014-house-28-R-DOUG-SHERROD,ALPERSON-DOUG-SHERROD,2014,house,28,R,Doug Sherrod,0,0,False,False,Doug Sherrod,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2010-senate-25-D-DOUG-SMITTY-SMITH,ALPERSON-DOUG-SMITTY-SMITH,2010,senate,25,D,DOUG 'Smitty' SMITH,0,0,False,False,DOUG 'Smitty' SMITH,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-1994-house-11-D-DRAKE,ALPERSON-DRAKE,1994,house,11,D,Drake,0,1,False,False,Drake,unmatched,unmatched,,,,,0,False,archive_unavailable_1994,,,,,0,0,,,0,0,0,0,0,0,False,False,archive_unavailable_1994
AL-2010-house-8-D-DRAMA-BRELAND,ALPERSON-DRAMA-BRELAND,2010,house,8,D,DRAMA BRELAND,0,0,False,False,DRAMA BRELAND,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2002-house-21-R-DUGAN-JERRY,ALPERSON-DUGAN-JERRY,2002,house,21,R,"Dugan, Jerry",0,0,False,False,"Dugan, Jerry",unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-1994-house-8-D-DUKES,ALPERSON-DUKES,1994,house,8,D,Dukes,0,1,False,False,Bill Dukes,resolved,exact_name_same_chamber_district,LEGISCAN-3384,Bill Dukes,2010.0,2010.0,1,False,archive_unavailable_1994,,LEGISCAN-3384,,,0,0,LEGISCAN-3384,,0,0,0,0,0,0,True,True,archive_unavailable_1994
AL-1998-house-8-D-DUKES,ALPERSON-DUKES,1998,house,8,D,Dukes,0,1,True,True,Bill J. Dukes,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3384,Bill Dukes,2010.0,2010.0,1,True,scored_pre_election_legislative_behavior,AL1996L041,LEGISCAN-3384,352.0,471.0,11,8,AL1996L041,AL1996L041,1148,1148,352,352,11,11,True,True,score_and_issue_evidence_available
