year,election_type,dimension,group,metric,value,source_vintage,source_url
2020,president,other,Rural 45-64,dem_two_party_share_pct,30.25,2024_workbook,https://catalist.us/whathappened2024/
2020,president,other,Rural 65+,dem_two_party_share_pct,33.94,2024_workbook,https://catalist.us/whathappened2024/
2020,president,other,Silent / Greatest,dem_two_party_share_pct,47.0,2024_workbook,https://catalist.us/whathappened2024/
2020,president,other,Single,dem_two_party_share_pct,58.6,2024_workbook,https://catalist.us/whathappened2024/
2020,president,other,Suburban,dem_two_party_share_pct,53.54,2024_workbook,https://catalist.us/whathappened2024/
2020,president,other,Suburban 18-29,dem_two_party_share_pct,62.3,2024_workbook,https://catalist.us/whathappened2024/
2020,president,other,Suburban 30-44,dem_two_party_share_pct,57.37,2024_workbook,https://catalist.us/whathappened2024/
2020,president,other,Suburban 45-64,dem_two_party_share_pct,49.76,2024_workbook,https://catalist.us/whathappened2024/
2020,president,other,Suburban 65+,dem_two_party_share_pct,50.15,2024_workbook,https://catalist.us/whathappened2024/
2020,president,other,Urban,dem_two_party_share_pct,72.04,2024_workbook,https://catalist.us/whathappened2024/
2020,president,other,Urban 18-29,dem_two_party_share_pct,76.56,2024_workbook,https://catalist.us/whathappened2024/
2020,president,other,Urban 30-44,dem_two_party_share_pct,75.19,2024_workbook,https://catalist.us/whathappened2024/
2020,president,other,Urban 45-64,dem_two_party_share_pct,69.23,2024_workbook,https://catalist.us/whathappened2024/
2020,president,other,Urban 65+,dem_two_party_share_pct,68.46,2024_workbook,https://catalist.us/whathappened2024/
2020,president,overall,Total,dem_two_party_share_pct,52.32,2024_workbook,https://catalist.us/whathappened2024/
2020,president,race,AAPI,dem_two_party_share_pct,65.23,2024_workbook,https://catalist.us/whathappened2024/
2020,president,race,Black,dem_two_party_share_pct,88.67,2024_workbook,https://catalist.us/whathappened2024/
2020,president,race,Latino,dem_two_party_share_pct,63.28,2024_workbook,https://catalist.us/whathappened2024/
2020,president,race,Other,dem_two_party_share_pct,59.08,2024_workbook,https://catalist.us/whathappened2024/
2020,president,race,White,dem_two_party_share_pct,44.17,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,age,18-29,dem_two_party_share_pct,60.36,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,age,30-44,dem_two_party_share_pct,55.64,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,age,45-64,dem_two_party_share_pct,47.18,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,age,65+,dem_two_party_share_pct,47.54,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,education,College,dem_two_party_share_pct,57.81,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,education,Non-College,dem_two_party_share_pct,47.17,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,gender,Men,dem_two_party_share_pct,46.39,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,gender,Women,dem_two_party_share_pct,55.39,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,AAPI 18-29,dem_two_party_share_pct,73.91,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,AAPI 30-44,dem_two_party_share_pct,67.87,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,AAPI 45-64,dem_two_party_share_pct,59.85,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,AAPI 65+,dem_two_party_share_pct,59.88,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,AAPI College,dem_two_party_share_pct,66.49,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,AAPI Men,dem_two_party_share_pct,60.8,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,AAPI Non-College,dem_two_party_share_pct,63.05,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,AAPI Women,dem_two_party_share_pct,68.11,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Black 18-29,dem_two_party_share_pct,87.48,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Black 30-44,dem_two_party_share_pct,89.03,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Black 45-64,dem_two_party_share_pct,89.0,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Black 65+,dem_two_party_share_pct,90.6,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Black College,dem_two_party_share_pct,87.97,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Black Men,dem_two_party_share_pct,86.22,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Black Non-College,dem_two_party_share_pct,89.57,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Black Women,dem_two_party_share_pct,90.92,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Latino 18-29,dem_two_party_share_pct,69.33,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Latino 30-44,dem_two_party_share_pct,63.38,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Latino 45-64,dem_two_party_share_pct,60.54,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Latino 65+,dem_two_party_share_pct,64.24,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Latino College,dem_two_party_share_pct,65.06,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Latino Men,dem_two_party_share_pct,58.71,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Latino Non-College,dem_two_party_share_pct,63.56,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Other 18-29,dem_two_party_share_pct,65.38,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Other 30-44,dem_two_party_share_pct,60.96,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Other 45-64,dem_two_party_share_pct,53.99,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Other 65+,dem_two_party_share_pct,53.47,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Other College,dem_two_party_share_pct,60.64,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Other Men,dem_two_party_share_pct,52.59,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Other Non-College,dem_two_party_share_pct,55.53,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Other Women,dem_two_party_share_pct,61.83,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Rural AAPI,dem_two_party_share_pct,47.59,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Rural Black,dem_two_party_share_pct,83.43,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Rural Latino,dem_two_party_share_pct,46.23,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Rural Other,dem_two_party_share_pct,40.51,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Rural White,dem_two_party_share_pct,27.6,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Suburban AAPI,dem_two_party_share_pct,61.49,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Suburban Black,dem_two_party_share_pct,88.72,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Suburban Latino,dem_two_party_share_pct,60.19,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Suburban Other,dem_two_party_share_pct,56.97,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Suburban White,dem_two_party_share_pct,44.68,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Urban AAPI,dem_two_party_share_pct,71.32,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Urban Black,dem_two_party_share_pct,92.44,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Urban Latino,dem_two_party_share_pct,72.82,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Urban Other,dem_two_party_share_pct,72.92,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,Urban White,dem_two_party_share_pct,65.28,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,White 18-29,dem_two_party_share_pct,51.36,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,White 30-44,dem_two_party_share_pct,46.88,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,White 45-64,dem_two_party_share_pct,37.81,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,White 65+,dem_two_party_share_pct,41.18,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,White College,dem_two_party_share_pct,52.34,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,White College Men,dem_two_party_share_pct,48.1,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,White College Women,dem_two_party_share_pct,56.4,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,White Married Men,dem_two_party_share_pct,35.21,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,White Married Women,dem_two_party_share_pct,41.68,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,White Men,dem_two_party_share_pct,38.55,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,White Non-College,dem_two_party_share_pct,36.29,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,White Non-College Men,dem_two_party_share_pct,31.98,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,White Non-College Women,dem_two_party_share_pct,39.98,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,White Single Men,dem_two_party_share_pct,43.66,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,White Single Women,dem_two_party_share_pct,51.81,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,intersectional,White Women,dem_two_party_share_pct,46.23,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Baby Boomers,dem_two_party_share_pct,47.55,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Female 18-29,dem_two_party_share_pct,65.19,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Female 30-44,dem_two_party_share_pct,59.61,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Female 45-64,dem_two_party_share_pct,51.38,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Female 65+,dem_two_party_share_pct,51.34,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Gen X,dem_two_party_share_pct,49.0,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Gen Z / Millennials,dem_two_party_share_pct,58.94,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Latina Women,dem_two_party_share_pct,68.22,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Male 18-29,dem_two_party_share_pct,54.71,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Male 30-44,dem_two_party_share_pct,50.96,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Male 45-64,dem_two_party_share_pct,42.35,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Male 65+,dem_two_party_share_pct,42.94,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Married,dem_two_party_share_pct,45.88,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Modeled Historical Democrat,dem_two_party_share_pct,92.0,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Modeled Historical Middle,dem_two_party_share_pct,48.28,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Modeled Historical Republican,dem_two_party_share_pct,9.6,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Rural,dem_two_party_share_pct,32.49,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Rural 18-29,dem_two_party_share_pct,38.76,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Rural 30-44,dem_two_party_share_pct,33.4,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Rural 45-64,dem_two_party_share_pct,29.36,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Rural 65+,dem_two_party_share_pct,33.17,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Silent / Greatest,dem_two_party_share_pct,45.84,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Single,dem_two_party_share_pct,57.72,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Suburban,dem_two_party_share_pct,52.02,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Suburban 18-29,dem_two_party_share_pct,60.8,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Suburban 30-44,dem_two_party_share_pct,56.0,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Suburban 45-64,dem_two_party_share_pct,48.11,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Suburban 65+,dem_two_party_share_pct,48.63,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Urban,dem_two_party_share_pct,72.02,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Urban 18-29,dem_two_party_share_pct,76.65,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Urban 30-44,dem_two_party_share_pct,75.17,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Urban 45-64,dem_two_party_share_pct,69.14,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,other,Urban 65+,dem_two_party_share_pct,68.42,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,overall,Total,dem_two_party_share_pct,51.25,2024_workbook,https://catalist.us/whathappened2024/
2020,us_house,race,AAPI,dem_two_party_share_pct,64.71,2024_workbook,https://catalist.us/whathappened2024/
