bill_id,session_id,session_year,session_name,bill_number,title,description,status,status_date,url,state_link,source_archive,source_member,rollcalls,mapped_rollcalls,current_axes,current_poles,authorities,terminal_statuses,issue_codes,classification_sources,text_documents,documents_present,document_types,taxonomy_warning,review_priority,frontier_review_status,frontier_decision,frontier_axes,frontier_poles,frontier_confidence,frontier_rationale
845922,1172,2016,Regular Session 2016,SB216,"Fraudulent claims, treble damages for persons filing false claims, civil penalties, Attorney General required to investigate and initiate civil actions, retaliatory action by employers prohibited, limitation of actions, Medicaid False Claims Act","Fraudulent claims, treble damages for persons filing false claims, civil penalties, Attorney General required to investigate and initiate civil actions, retaliatory action by employers prohibited, limitation of actions, Medicaid False Claims Act",1,2016-02-11,https://legiscan.com/AL/bill/SB216/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB216,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip,AL/2016-2016_Regular_Session/bill/SB216.json,2,2,healthcare_public_responsibility,public_responsibility,prior_v3_audit,v3_direction_accepted,healthcare,none,1,1,Introduced,,3,reviewed,multi_axis,medicaid_false_claims_enforcement;whistleblower_protection;civil_penalties,strengthen;expand;expand,high,"Creates strong civil enforcement against Medicaid false claims, requires Attorney General action, and protects employees from retaliation. This is public-program integrity and whistleblower policy, not a broad public-versus-private healthcare allocation rule."
854708,1172,2016,Regular Session 2016,SB284,"Medicaid fraud, crime of further provided for, statutes of limitations revised for certain fraudulent activity, Sec. 22-1-11 am'd.","Medicaid fraud, crime of further provided for, statutes of limitations revised for certain fraudulent activity, Sec. 22-1-11 am'd.",2,2016-03-17,https://legiscan.com/AL/bill/SB284/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB284,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip,AL/2016-2016_Regular_Session/bill/SB284.json,2,2,healthcare_access,restrict,prior_v3_audit,v3_direction_accepted,healthcare,none,1,1,Introduced,,3,reviewed,map,punitive_law_and_order,expand_medicaid_fraud_enforcement,high,"Revises Medicaid fraud offenses and limitations periods. This is punitive program-integrity enforcement, not healthcare-access restriction itself."
864917,1172,2016,Regular Session 2016,SB363,"Abortion, Alabama Unborn Child Protection from Dismemberment Abortion Act, prohibits and punishes person performing unless necessary to prevent serious health risk to mother","Abortion, Alabama Unborn Child Protection from Dismemberment Abortion Act, prohibits and punishes person performing unless necessary to prevent serious health risk to mother",4,2016-05-04,https://legiscan.com/AL/bill/SB363/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB363,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip,AL/2016-2016_Regular_Session/bill/SB363.json,3,2,abortion_access,restrict,prior_v3_audit,procedural_or_amendment_excluded|v3_direction_accepted,abortion,human_anchor_review|none,1,1,Introduced,,3,reviewed,multi_axis,abortion_access;procedure_specific_abortion_ban;criminal_punishment,restrict;prohibit;punitive,high,Bans and penalizes a specified abortion procedure except for serious maternal health risks. This directly restricts abortion access.
835181,1172,2016,Regular Session 2016,SB92,"Transportation Department, contracts, public to private firms, construction and maintenance of road and public improvement projects, Sec. 23-1-40 am'd.","Transportation Department, contracts, public to private firms, construction and maintenance of road and public improvement projects, Sec. 23-1-40 am'd.",4,2016-04-28,https://legiscan.com/AL/bill/SB92/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB92,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip,AL/2016-2016_Regular_Session/bill/SB92.json,2,1,public_private_provision,private_provision,prior_v3_audit,no_policy_topic|v3_direction_accepted,public_private_partnerships,human_anchor_review|none,1,1,Introduced,,3,reviewed,map,private_transportation_contracting,expand,high,"Expands or revises Transportation Department contracting with private firms for construction and maintenance of roads and public improvements, favoring private delivery of public works."
948715,1254,2017,Regular Session 2017,HB100,"Americans First Act, clarifying status of institutions of higher education as agencies of state under Beason-Hammon Alabama Taxpayer and Citizen Protection Act and required to comply with all immigration laws or be subject to forfeiture of certain funds, Sec. 31-13-5.1 added","Americans First Act, clarifying status of institutions of higher education as agencies of state under Beason-Hammon Alabama Taxpayer and Citizen Protection Act and required to comply with all immigration laws or be subject to forfeiture of certain funds, Sec. 31-13-5.1 added",2,2017-02-14,https://legiscan.com/AL/bill/HB100/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB100&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HB100.json,3,1,immigration_enforcement,strengthen,codex_terminal_rule|prior_v3_audit,excluded_motion_relationship_insufficient|procedural_or_amendment_excluded|v3_direction_accepted,immigration,human_anchor_review|none,1,1,Introduced,,3,reviewed,multi_axis,immigration_enforcement;public_higher_education_funding;institutional_compliance,expand;condition;require,high,Conditions higher-education funding on compliance with state and federal immigration laws. This expands immigration enforcement through fiscal leverage.
955870,1254,2017,Regular Session 2017,HB169,"Oil and gas, drilling and production units, pooling of interests, deduction from proceeds due nonconsenting owners, assessment of risk compensation fee against nonconsenting owners further provided for, Sec. 9-17-13 am'd.","Oil and gas, drilling and production units, pooling of interests, deduction from proceeds due nonconsenting owners, assessment of risk compensation fee against nonconsenting owners further provided for, Sec. 9-17-13 am'd.",4,2017-05-03,https://legiscan.com/AL/bill/HB169/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB169&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HB169.json,2,2,resource_development,expand,prior_v3_audit,v3_direction_accepted,environment_energy,none,1,1,Introduced,,3,reviewed,multi_axis,oil_and_gas_pooling;nonconsenting_owner_rights;extraction_risk_compensation,expand_or_clarify;restrict;expand,medium,"Revises compulsory pooling, deductions, and risk-compensation charges affecting nonconsenting owners in drilling units. It facilitates collective extraction while burdening dissenting ownership interests; precise direction depends on the amended terms."
960740,1254,2017,Regular Session 2017,HB211,"Medicaid, inmates in county jails and under juvenile court, Medicaid eligibility suspended, not terminated, temporary reinstatement for medical care, payment of court","Medicaid, inmates in county jails and under juvenile court, Medicaid eligibility suspended, not terminated, temporary reinstatement for medical care, payment of court",4,2017-05-03,https://legiscan.com/AL/bill/HB211/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB211&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HB211.json,3,2,healthcare_access,expand,prior_v3_audit,procedural_or_amendment_excluded|v3_direction_accepted,healthcare,none,1,1,Introduced,,3,reviewed,multi_axis,incarcerated_person_healthcare;medicaid_eligibility;county_healthcare_finance,expand;protect_suspension;restructure,high,Suspends rather than terminates Medicaid for jailed adults and juveniles and permits temporary care reinstatement. This preserves coverage continuity.
890472,1254,2017,Regular Session 2017,HB24,"Child Placing Agency Inclusion Act, state prohibited from discriminating against child care service providers based on religious beliefs, civil remedies","Child Placing Agency Inclusion Act, state prohibited from discriminating against child care service providers based on religious beliefs, civil remedies",4,2017-04-27,https://legiscan.com/AL/bill/HB24/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB24&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HB24.json,8,2,welfare_generosity,restrict,prior_v3_audit,no_policy_topic|procedural_or_amendment_excluded|v3_direction_accepted,social_services,human_anchor_review|none,1,1,Introduced,,3,reviewed,multi_axis,religious_exemption_for_child_placing_agencies;equal_access_to_adoption_services;christian_sexual_morality,expand;restrict;protect_traditionalist_provider,high,"Bars state adverse action against child-placement providers acting on religious beliefs and creates civil remedies. It protects traditionalist religious agencies while permitting service exclusion that can reduce equal access, particularly for LGBTQ applicants."
975385,1254,2017,Regular Session 2017,HB306,"Attorneys, encouraging litigation, criminal penalties increased, Secs. 34-3-24, 34-3-35 am'd.","Attorneys, encouraging litigation, criminal penalties increased, Secs. 34-3-24, 34-3-35 am'd.",1,2017-02-23,https://legiscan.com/AL/bill/HB306/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB306&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HB306.json,2,2,criminal_punishment,punitive,prior_v3_audit,v3_direction_accepted,criminal_justice,none,1,1,Introduced,,3,reviewed,multi_axis,legal_profession_regulation;access_to_courts;criminal_punishment,expand;potentially_restrict;increase,high,Raises penalties for attorneys improperly encouraging litigation. It strengthens professional regulation but may chill access-promoting solicitation.
906447,1254,2017,Regular Session 2017,HB36,"Churches, security program established, authorizing designated members to carry firearms, Alabama Peace Officers' Training Commission to administer training, Alabama Church Protection Act","Churches, security program established, authorizing designated members to carry firearms, Alabama Peace Officers' Training Commission to administer training, Alabama Church Protection Act",2,2017-04-04,https://legiscan.com/AL/bill/HB36/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB36&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HB36.json,2,1,gun_access,expand,prior_v3_audit,procedural_or_amendment_excluded|v3_direction_accepted,guns,human_anchor_review|none,2,2,Engrossed|Introduced,,3,reviewed,multi_axis,gun_access;religious_institution_security;firearm_training,expand;expand;require,high,Creates armed church-security programs with state-administered training. It expands armed self-protection in religious institutions with qualification requirements.
947271,1254,2017,Regular Session 2017,HB98,"Children, Alabama's commitment to the right to life of unborn children, affirmed, const amend.","Children, Alabama's commitment to the right to life of unborn children, affirmed, const amend.",4,2017-04-25,https://legiscan.com/AL/bill/HB98/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB98&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HB98.json,9,5,abortion_access,restrict,prior_v3_audit,procedural_or_amendment_excluded|v3_direction_accepted,abortion,deterministic_high_precision_rule|human_anchor_review|none,2,2,Enrolled|Introduced,,3,reviewed,multi_axis,fetal_personhood;abortion_access,expand_constitutional_commitment;restrict,high,Constitutionally affirms a right to life for unborn children. This creates a foundational anti-abortion constitutional principle.
953740,1254,2017,Regular Session 2017,SB123,"Accountability Act of 2013, cap on income tax credits increased, credit against utility gross receipts tax liability for donations to scholarship granting organizations created, audits of scholarship granting entities required, Secs. 16-6D-3, 16-6D-4, 16-6D-6, 16-6D-8, 16-6D-9 am'd.","Accountability Act of 2013, cap on income tax credits increased, credit against utility gross receipts tax liability for donations to scholarship granting organizations created, audits of scholarship granting entities required, Secs. 16-6D-3, 16-6D-4, 16-6D-6, 16-6D-8, 16-6D-9 am'd.",2,2017-02-23,https://legiscan.com/AL/bill/SB123/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SB123&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/SB123.json,7,3,education_market_choice,expand,prior_v3_audit,procedural_or_amendment_excluded|v3_direction_accepted,taxes_budget,none,2,2,Engrossed|Introduced,,3,reviewed,multi_axis,education_market_choice;tax_private_school_choice;scholarship_program_accountability,expand;expand;expand_audits,high,Raises scholarship-credit caps and adds a utility-tax credit while requiring audits. It expands tax-supported school choice with oversight.
928653,1254,2017,Regular Session 2017,SB24,"Firearms, possession and carrying of, certain requirements for, repealed or deleted, Secs. 9-11-304, 13A-11-50, 13A-11-51, 13A-11-52, 13A-11-59, 13A-11-71, 13A-11-73, 13A-11-74, repealed; Sec. 13A-11-61.2 am'd.","Firearms, possession and carrying of, certain requirements for, repealed or deleted, Secs. 9-11-304, 13A-11-50, 13A-11-51, 13A-11-52, 13A-11-59, 13A-11-71, 13A-11-73, 13A-11-74, repealed; Sec. 13A-11-61.2 am'd.",2,2017-04-18,https://legiscan.com/AL/bill/SB24/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SB24&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/SB24.json,5,1,gun_access,expand,codex_terminal_rule|prior_v3_audit,excluded_motion_relationship_insufficient|procedural_or_amendment_excluded|v3_direction_accepted,guns,human_anchor_review|none,1,1,Introduced,,3,reviewed,map,gun_access,expand_repeal_carry_restrictions,high,Repeals multiple firearm possession and carrying requirements. This directly expands gun rights.
