roll_call_id,yea,nay,not_voting,absent,total,Absent,Nay,Not Voting,Yea,parsed_vote_count,reported_total_matches
131547,32,0,0,3,35,3,0,0,32,35,True
131756,86,0,0,18,104,18,0,0,86,104,True
131757,94,0,0,10,104,10,0,0,94,104,True
131758,26,0,0,9,35,9,0,0,26,35,True
131781,95,0,0,8,103,8,0,0,95,103,True
131782,35,0,0,0,35,0,0,0,35,35,True
131783,35,0,0,0,35,0,0,0,35,35,True
131784,95,0,0,8,103,8,0,0,95,103,True
131785,85,0,5,13,103,13,0,5,85,103,True
131786,24,0,0,11,35,11,0,0,24,35,True
131844,92,1,3,7,103,7,1,3,92,103,True
131845,27,0,0,8,35,8,0,0,27,35,True
131949,100,0,0,3,103,3,0,0,100,103,True
131950,99,0,0,4,103,4,0,0,99,103,True
131951,95,0,1,7,103,7,0,1,95,103,True
131952,99,0,0,4,103,4,0,0,99,103,True
131953,102,0,0,1,103,1,0,0,102,103,True
131954,28,0,0,7,35,7,0,0,28,35,True
132043,38,40,0,26,104,26,40,0,38,104,True
132044,41,21,1,41,104,41,21,1,41,104,True
132045,41,36,0,27,104,27,36,0,41,104,True
132074,101,0,0,2,103,2,0,0,101,103,True
132075,102,0,0,1,103,1,0,0,102,103,True
132076,33,0,0,2,35,2,0,0,33,35,True
132094,103,0,0,0,103,0,0,0,103,103,True
132095,30,2,0,3,35,3,2,0,30,35,True
132178,103,0,0,0,103,0,0,0,103,103,True
132179,103,0,0,0,103,0,0,0,103,103,True
132180,31,1,0,3,35,3,1,0,31,35,True
132181,18,13,0,4,35,4,13,0,18,35,True
132182,19,10,0,6,35,6,10,0,19,35,True
132183,19,10,0,6,35,6,10,0,19,35,True
132184,25,8,0,2,35,2,8,0,25,35,True
132185,63,36,0,4,103,4,36,0,63,103,True
132317,92,0,1,10,103,10,0,1,92,103,True
132318,94,0,1,8,103,8,0,1,94,103,True
132319,94,0,1,8,103,8,0,1,94,103,True
132320,100,0,0,3,103,3,0,0,100,103,True
132321,34,0,0,1,35,1,0,0,34,35,True
132322,34,0,0,1,35,1,0,0,34,35,True
132323,34,0,0,1,35,1,0,0,34,35,True
132324,79,0,0,24,103,24,0,0,79,103,True
132325,22,0,4,9,35,9,0,4,22,35,True
132369,97,0,0,7,104,7,0,0,97,104,True
132370,30,0,1,4,35,4,0,1,30,35,True
132411,97,0,1,5,103,5,0,1,97,103,True
132412,98,0,0,5,103,5,0,0,98,103,True
132413,100,0,0,3,103,3,0,0,100,103,True
132414,32,0,0,3,35,3,0,0,32,35,True
132477,99,0,0,4,103,4,0,0,99,103,True
132478,31,0,0,4,35,4,0,0,31,35,True
132501,99,0,0,4,103,4,0,0,99,103,True
132502,101,0,0,2,103,2,0,0,101,103,True
132503,31,0,0,4,35,4,0,0,31,35,True
132504,31,0,0,4,35,4,0,0,31,35,True
132505,101,0,0,2,103,2,0,0,101,103,True
132531,102,0,0,1,103,1,0,0,102,103,True
132532,103,0,0,0,103,0,0,0,103,103,True
132533,27,0,0,8,35,8,0,0,27,35,True
132534,28,0,0,7,35,7,0,0,28,35,True
132535,31,0,0,4,35,4,0,0,31,35,True
132536,101,0,0,2,103,2,0,0,101,103,True
132558,97,1,1,4,103,4,1,1,97,103,True
132559,30,1,0,4,35,4,1,0,30,35,True
132588,98,0,1,4,103,4,0,1,98,103,True
132589,31,0,0,4,35,4,0,0,31,35,True
132611,96,0,1,6,103,6,0,1,96,103,True
132612,30,1,0,4,35,4,1,0,30,35,True
132655,86,0,1,17,104,17,0,1,86,104,True
132656,30,0,1,4,35,4,0,1,30,35,True
132778,97,0,3,3,103,3,0,3,97,103,True
132779,95,1,1,6,103,6,1,1,95,103,True
132780,101,0,0,2,103,2,0,0,101,103,True
132781,101,0,1,1,103,1,0,1,101,103,True
132782,38,0,0,65,103,65,0,0,38,103,True
132857,92,0,0,11,103,11,0,0,92,103,True
132858,101,0,0,2,103,2,0,0,101,103,True
132859,49,0,0,54,103,54,0,0,49,103,True
132860,27,0,0,8,35,8,0,0,27,35,True
132903,92,0,1,11,104,11,0,1,92,104,True
132904,101,0,0,3,104,3,0,0,101,104,True
132905,88,0,0,16,104,16,0,0,88,104,True
132906,26,0,0,9,35,9,0,0,26,35,True
132966,90,0,0,13,103,13,0,0,90,103,True
132967,32,0,0,3,35,3,0,0,32,35,True
132984,96,0,0,7,103,7,0,0,96,103,True
132985,32,0,0,3,35,3,0,0,32,35,True
133011,91,0,0,12,103,12,0,0,91,103,True
133012,92,0,0,11,103,11,0,0,92,103,True
133013,60,0,0,43,103,43,0,0,60,103,True
133059,48,1,31,23,103,23,1,31,48,103,True
133060,23,0,2,10,35,10,0,2,23,35,True
133102,93,0,0,10,103,10,0,0,93,103,True
133103,93,0,0,10,103,10,0,0,93,103,True
133115,40,0,30,33,103,33,0,30,40,103,True
133116,23,0,2,10,35,10,0,2,23,35,True
133223,94,0,0,9,103,9,0,0,94,103,True
133224,100,0,0,3,103,3,0,0,100,103,True
133225,100,0,0,3,103,3,0,0,100,103,True
133226,96,0,0,7,103,7,0,0,96,103,True
133227,21,0,0,14,35,14,0,0,21,35,True
133269,78,4,2,19,103,19,4,2,78,103,True
133270,81,8,0,14,103,14,8,0,81,103,True
133297,97,1,0,5,103,5,1,0,97,103,True
133366,66,0,25,12,103,12,0,25,66,103,True
133367,21,0,2,12,35,12,0,2,21,35,True
133368,22,0,2,11,35,11,0,2,22,35,True
133394,42,0,38,23,103,23,0,38,42,103,True
133430,102,0,0,1,103,1,0,0,102,103,True
133431,55,0,0,48,103,48,0,0,55,103,True
133432,27,0,0,8,35,8,0,0,27,35,True
133576,30,64,0,10,104,10,64,0,30,104,True
133577,97,5,1,1,104,1,5,1,97,104,True
133578,52,40,2,10,104,10,40,2,52,104,True
133579,52,41,1,10,104,10,41,1,52,104,True
133580,103,0,0,1,104,1,0,0,103,104,True
133581,73,0,3,28,104,28,0,3,73,104,True
133752,90,0,1,12,103,12,0,1,90,103,True
133785,93,0,0,10,103,10,0,0,93,103,True
133839,97,0,0,6,103,6,0,0,97,103,True
133840,85,0,0,18,103,18,0,0,85,103,True
133910,101,0,0,2,103,2,0,0,101,103,True
133911,30,0,0,5,35,5,0,0,30,35,True
133947,97,0,2,4,103,4,0,2,97,103,True
134058,93,0,0,10,103,10,0,0,93,103,True
134059,32,0,0,3,35,3,0,0,32,35,True
134060,32,0,0,3,35,3,0,0,32,35,True
134061,86,0,0,17,103,17,0,0,86,103,True
134077,95,0,0,9,104,9,0,0,95,104,True
134212,32,50,2,20,104,20,50,2,32,104,True
134239,96,0,0,7,103,7,0,0,96,103,True
134240,95,0,0,8,103,8,0,0,95,103,True
134241,97,0,1,5,103,5,0,1,97,103,True
134342,35,0,37,31,103,31,0,37,35,103,True
134351,39,0,38,26,103,26,0,38,39,103,True
134352,38,0,43,22,103,22,0,43,38,103,True
134353,26,0,1,8,35,8,0,1,26,35,True
134368,48,0,24,31,103,31,0,24,48,103,True
134369,23,0,2,10,35,10,0,2,23,35,True
134407,100,0,0,3,103,3,0,0,100,103,True
134408,28,0,0,7,35,7,0,0,28,35,True
134419,96,0,0,8,104,8,0,0,96,104,True
134425,100,0,0,3,103,3,0,0,100,103,True
134469,91,0,0,12,103,12,0,0,91,103,True
134500,70,20,2,11,103,11,20,2,70,103,True
134501,27,0,0,8,35,8,0,0,27,35,True
134502,23,1,1,10,35,10,1,1,23,35,True
134503,23,1,1,10,35,10,1,1,23,35,True
134504,87,0,2,14,103,14,0,2,87,103,True
134521,92,0,1,10,103,10,0,1,92,103,True
134522,25,1,1,8,35,8,1,1,25,35,True
134567,36,0,24,43,103,43,0,24,36,103,True
134568,27,0,1,7,35,7,0,1,27,35,True
134594,100,0,0,3,103,3,0,0,100,103,True
134641,43,0,30,30,103,30,0,30,43,103,True
134642,45,0,32,26,103,26,0,32,45,103,True
134643,22,0,2,11,35,11,0,2,22,35,True
134689,98,0,0,5,103,5,0,0,98,103,True
134690,26,0,1,8,35,8,0,1,26,35,True
134712,6,3,18,76,103,76,3,18,6,103,True
134713,8,2,19,74,103,74,2,19,8,103,True
134714,27,1,36,39,103,39,1,36,27,103,True
134725,99,0,0,4,103,4,0,0,99,103,True
134726,32,0,0,3,35,3,0,0,32,35,True
134739,24,9,40,30,103,30,9,40,24,103,True
134740,17,1,2,15,35,15,1,2,17,35,True
134775,39,44,3,17,103,17,44,3,39,103,True
134792,98,0,1,4,103,4,0,1,98,103,True
134793,24,1,0,10,35,10,1,0,24,35,True
134794,25,0,0,10,35,10,0,0,25,35,True
134795,90,0,1,12,103,12,0,1,90,103,True
134825,96,0,1,6,103,6,0,1,96,103,True
134850,73,14,1,15,103,15,14,1,73,103,True
134851,77,10,1,15,103,15,10,1,77,103,True
134852,69,24,1,9,103,9,24,1,69,103,True
134853,27,1,0,7,35,7,1,0,27,35,True
134854,26,2,0,7,35,7,2,0,26,35,True
134855,92,0,0,11,103,11,0,0,92,103,True
134918,98,0,0,5,103,5,0,0,98,103,True
134919,99,0,0,4,103,4,0,0,99,103,True
134951,97,0,0,7,104,7,0,0,97,104,True
134952,28,0,0,7,35,7,0,0,28,35,True
135153,66,0,15,22,103,22,0,15,66,103,True
135154,24,0,2,9,35,9,0,2,24,35,True
135191,97,0,0,6,103,6,0,0,97,103,True
135192,98,0,0,5,103,5,0,0,98,103,True
135196,101,0,0,2,103,2,0,0,101,103,True
135197,32,0,0,3,35,3,0,0,32,35,True
135198,31,0,0,4,35,4,0,0,31,35,True
135199,76,0,0,27,103,27,0,0,76,103,True
135221,91,0,0,12,103,12,0,0,91,103,True
135222,94,0,0,9,103,9,0,0,94,103,True
135223,29,1,0,5,35,5,1,0,29,35,True
135224,55,17,4,27,103,27,17,4,55,103,True
135225,14,12,0,9,35,9,12,0,14,35,True
135227,21,9,0,5,35,5,9,0,21,35,True
135245,100,0,0,3,103,3,0,0,100,103,True
135246,31,0,0,4,35,4,0,0,31,35,True
135332,97,0,0,7,104,7,0,0,97,104,True
135468,90,0,0,13,103,13,0,0,90,103,True
135469,94,0,0,9,103,9,0,0,94,103,True
135470,82,0,0,21,103,21,0,0,82,103,True
135547,92,0,0,11,103,11,0,0,92,103,True
135559,93,0,0,10,103,10,0,0,93,103,True
135560,95,0,0,8,103,8,0,0,95,103,True
135561,96,0,0,7,103,7,0,0,96,103,True
135562,30,0,0,5,35,5,0,0,30,35,True
135563,30,0,0,5,35,5,0,0,30,35,True
135564,78,1,2,22,103,22,1,2,78,103,True
135579,90,0,0,13,103,13,0,0,90,103,True
135612,103,0,0,1,104,1,0,0,103,104,True
135613,84,0,0,20,104,20,0,0,84,104,True
135630,99,0,1,4,104,4,0,1,99,104,True
135631,101,0,1,2,104,2,0,1,101,104,True
135677,98,0,0,5,103,5,0,0,98,103,True
135678,94,0,0,9,103,9,0,0,94,103,True
135684,98,0,0,5,103,5,0,0,98,103,True
135740,96,0,0,7,103,7,0,0,96,103,True
135741,27,0,0,8,35,8,0,0,27,35,True
135744,93,0,0,10,103,10,0,0,93,103,True
135745,100,0,0,3,103,3,0,0,100,103,True
135746,26,0,0,9,35,9,0,0,26,35,True
135788,63,0,16,24,103,24,0,16,63,103,True
135789,26,0,1,8,35,8,0,1,26,35,True
135798,101,0,0,2,103,2,0,0,101,103,True
135799,80,0,0,23,103,23,0,0,80,103,True
135800,23,0,0,12,35,12,0,0,23,35,True
135801,23,0,0,12,35,12,0,0,23,35,True
135802,75,0,0,29,104,29,0,0,75,104,True
135803,26,0,0,9,35,9,0,0,26,35,True
135804,100,0,1,2,103,2,0,1,100,103,True
135805,29,0,0,6,35,6,0,0,29,35,True
135841,29,1,34,39,103,39,1,34,29,103,True
135842,26,0,1,8,35,8,0,1,26,35,True
135862,99,0,1,3,103,3,0,1,99,103,True
135863,92,3,2,6,103,6,3,2,92,103,True
135864,30,0,0,5,35,5,0,0,30,35,True
135865,18,8,0,9,35,9,8,0,18,35,True
135866,71,7,3,22,103,22,7,3,71,103,True
135902,81,1,0,21,103,21,1,0,81,103,True
135903,87,0,0,16,103,16,0,0,87,103,True
135904,28,0,0,7,35,7,0,0,28,35,True
135931,87,0,0,16,103,16,0,0,87,103,True
135932,93,0,0,10,103,10,0,0,93,103,True
135933,95,0,1,7,103,7,0,1,95,103,True
135934,28,0,0,7,35,7,0,0,28,35,True
136054,96,0,0,7,103,7,0,0,96,103,True
136107,100,0,0,3,103,3,0,0,100,103,True
136108,79,0,0,24,103,24,0,0,79,103,True
136166,89,0,0,14,103,14,0,0,89,103,True
136167,96,0,0,7,103,7,0,0,96,103,True
136168,93,0,0,10,103,10,0,0,93,103,True
136169,25,1,1,8,35,8,1,1,25,35,True
136170,25,1,1,8,35,8,1,1,25,35,True
136171,94,0,0,9,103,9,0,0,94,103,True
136180,89,0,0,14,103,14,0,0,89,103,True
136181,96,0,0,7,103,7,0,0,96,103,True
136182,96,0,0,7,103,7,0,0,96,103,True
136183,89,0,0,14,103,14,0,0,89,103,True
136184,101,0,0,2,103,2,0,0,101,103,True
136185,39,0,10,54,103,54,0,10,39,103,True
136186,17,12,0,6,35,6,12,0,17,35,True
136187,18,11,0,6,35,6,11,0,18,35,True
136202,85,6,3,9,103,9,6,3,85,103,True
136203,82,8,1,12,103,12,8,1,82,103,True
136230,98,0,0,5,103,5,0,0,98,103,True
136231,100,0,0,3,103,3,0,0,100,103,True
136232,31,0,0,4,35,4,0,0,31,35,True
136247,98,0,0,6,104,6,0,0,98,104,True
136248,96,0,0,8,104,8,0,0,96,104,True
136249,85,0,0,19,104,19,0,0,85,104,True
136250,32,0,0,3,35,3,0,0,32,35,True
136273,83,5,1,14,103,14,5,1,83,103,True
136274,54,18,1,30,103,30,18,1,54,103,True
136275,82,2,2,17,103,17,2,2,82,103,True
136276,87,5,1,10,103,10,5,1,87,103,True
136284,51,27,4,21,103,21,27,4,51,103,True
136285,81,12,2,8,103,8,12,2,81,103,True
136286,31,0,1,3,35,3,0,1,31,35,True
136305,100,0,0,3,103,3,0,0,100,103,True
136327,96,0,0,7,103,7,0,0,96,103,True
136328,97,0,0,6,103,6,0,0,97,103,True
136329,30,0,0,5,35,5,0,0,30,35,True
136330,29,1,0,5,35,5,1,0,29,35,True
136331,98,0,1,4,103,4,0,1,98,103,True
136370,100,0,0,3,103,3,0,0,100,103,True
136371,27,0,0,8,35,8,0,0,27,35,True
136420,97,0,0,6,103,6,0,0,97,103,True
136421,95,0,0,8,103,8,0,0,95,103,True
136422,26,7,0,2,35,2,7,0,26,35,True
136445,92,1,1,9,103,9,1,1,92,103,True
136446,92,1,2,8,103,8,1,2,92,103,True
136447,80,0,0,23,103,23,0,0,80,103,True
136473,83,0,2,18,103,18,0,2,83,103,True
136553,71,17,7,8,103,8,17,7,71,103,True
136554,25,1,4,73,103,73,1,4,25,103,True
136555,16,8,0,11,35,11,8,0,16,35,True
136556,17,6,1,11,35,11,6,1,17,35,True
136557,17,7,0,11,35,11,7,0,17,35,True
136558,42,30,6,25,103,25,30,6,42,103,True
136559,42,29,0,32,103,32,29,0,42,103,True
136560,51,26,3,23,103,23,26,3,51,103,True
136561,55,21,1,26,103,26,21,1,55,103,True
136562,19,10,0,6,35,6,10,0,19,35,True
136571,96,0,1,6,103,6,0,1,96,103,True
136572,99,0,0,4,103,4,0,0,99,103,True
136573,31,0,0,4,35,4,0,0,31,35,True
136608,92,0,0,11,103,11,0,0,92,103,True
136609,28,0,0,7,35,7,0,0,28,35,True
136628,101,0,0,2,103,2,0,0,101,103,True
136629,97,0,0,6,103,6,0,0,97,103,True
136630,100,0,0,3,103,3,0,0,100,103,True
136631,87,0,0,16,103,16,0,0,87,103,True
136632,33,0,0,2,35,2,0,0,33,35,True
136648,94,0,0,9,103,9,0,0,94,103,True
136649,94,0,0,9,103,9,0,0,94,103,True
136650,82,8,1,12,103,12,8,1,82,103,True
136651,93,0,0,10,103,10,0,0,93,103,True
136652,94,3,0,6,103,6,3,0,94,103,True
136653,45,0,0,58,103,58,0,0,45,103,True
136654,26,1,0,8,35,8,1,0,26,35,True
136666,96,0,1,6,103,6,0,1,96,103,True
136667,94,0,0,9,103,9,0,0,94,103,True
136683,97,0,0,6,103,6,0,0,97,103,True
136684,98,0,1,4,103,4,0,1,98,103,True
136685,80,0,0,23,103,23,0,0,80,103,True
136686,26,0,0,9,35,9,0,0,26,35,True
136687,26,0,0,9,35,9,0,0,26,35,True
136688,97,0,1,5,103,5,0,1,97,103,True
136714,95,0,0,8,103,8,0,0,95,103,True
136984,91,0,0,12,103,12,0,0,91,103,True
136985,82,7,2,12,103,12,7,2,82,103,True
136986,97,0,0,6,103,6,0,0,97,103,True
136987,98,0,0,5,103,5,0,0,98,103,True
136988,96,2,0,5,103,5,2,0,96,103,True
136989,31,0,0,4,35,4,0,0,31,35,True
136990,31,0,0,4,35,4,0,0,31,35,True
136991,81,0,4,18,103,18,0,4,81,103,True
174088,28,0,1,6,35,6,0,1,28,35,True
44147,24,7,0,4,35,4,7,0,24,35,True
44222,59,32,0,13,104,13,32,0,59,104,True
44223,63,31,0,10,104,10,31,0,63,104,True
44225,48,0,20,36,104,36,0,20,48,104,True
44230,31,0,0,4,35,4,0,0,31,35,True
44231,35,0,0,0,35,0,0,0,35,35,True
44238,35,0,0,0,35,0,0,0,35,35,True
44239,35,0,0,0,35,0,0,0,35,35,True
44242,25,9,0,1,35,1,9,0,25,35,True
44243,19,16,0,0,35,0,16,0,19,35,True
44244,23,12,0,0,35,0,12,0,23,35,True
44245,23,12,0,0,35,0,12,0,23,35,True
44246,55,33,0,16,104,16,33,0,55,104,True
44247,56,35,0,13,104,13,35,0,56,104,True
44248,59,33,0,12,104,12,33,0,59,104,True
44249,39,52,0,13,104,13,52,0,39,104,True
44250,48,44,0,12,104,12,44,0,48,104,True
44251,17,69,1,17,104,17,69,1,17,104,True
44252,56,36,0,12,104,12,36,0,56,104,True
44253,55,34,0,15,104,15,34,0,55,104,True
44254,49,41,0,14,104,14,41,0,49,104,True
44255,51,42,0,11,104,11,42,0,51,104,True
44256,78,8,3,15,104,15,8,3,78,104,True
44257,57,34,0,13,104,13,34,0,57,104,True
44258,59,40,0,5,104,5,40,0,59,104,True
44277,59,0,20,25,104,25,0,20,59,104,True
44288,61,0,27,16,104,16,0,27,61,104,True
44291,45,2,24,33,104,33,2,24,45,104,True
44299,64,0,25,15,104,15,0,25,64,104,True
44300,43,0,33,28,104,28,0,33,43,104,True
44336,28,1,0,6,35,6,1,0,28,35,True
44337,28,1,0,6,35,6,1,0,28,35,True
44353,22,10,0,3,35,3,10,0,22,35,True
44372,55,0,20,29,104,29,0,20,55,104,True
44434,45,0,36,23,104,23,0,36,45,104,True
44477,32,0,0,3,35,3,0,0,32,35,True
44487,41,0,23,40,104,40,0,23,41,104,True
44517,31,0,0,4,35,4,0,0,31,35,True
44526,31,0,0,4,35,4,0,0,31,35,True
44538,30,0,0,5,35,5,0,0,30,35,True
51419,23,12,0,0,35,0,12,0,23,35,True
54969,83,12,0,9,104,9,12,0,83,104,True
54979,35,0,0,0,35,0,0,0,35,35,True
55030,87,0,1,16,104,16,0,1,87,104,True
55031,88,2,1,13,104,13,2,1,88,104,True
55032,91,1,1,11,104,11,1,1,91,104,True
55078,11,20,0,4,35,4,20,0,11,35,True
55079,26,4,0,5,35,5,4,0,26,35,True
55105,62,33,0,9,104,9,33,0,62,104,True
55106,29,62,0,13,104,13,62,0,29,104,True
55107,57,28,0,19,104,19,28,0,57,104,True
55108,65,29,0,10,104,10,29,0,65,104,True
55109,18,72,0,14,104,14,72,0,18,104,True
55110,64,31,0,9,104,9,31,0,64,104,True
55111,51,18,0,35,104,35,18,0,51,104,True
55143,30,0,0,5,35,5,0,0,30,35,True
55219,21,13,0,1,35,1,13,0,21,35,True
55220,34,0,0,1,35,1,0,0,34,35,True
55221,13,21,0,1,35,1,21,0,13,35,True
55222,86,0,2,16,104,16,0,2,86,104,True
55223,21,13,0,1,35,1,13,0,21,35,True
55224,21,13,0,1,35,1,13,0,21,35,True
55225,58,33,0,13,104,13,33,0,58,104,True
55253,35,0,0,0,35,0,0,0,35,35,True
55254,35,0,0,0,35,0,0,0,35,35,True
55255,35,0,0,0,35,0,0,0,35,35,True
55256,35,0,0,0,35,0,0,0,35,35,True
55265,35,0,28,41,104,41,0,28,35,104,True
55754,34,0,0,1,35,1,0,0,34,35,True
55755,14,15,1,5,35,5,15,1,14,35,True
55784,35,0,0,0,35,0,0,0,35,35,True
55785,35,0,0,0,35,0,0,0,35,35,True
55803,32,0,0,3,35,3,0,0,32,35,True
55828,34,0,0,1,35,1,0,0,34,35,True
55829,34,0,0,1,35,1,0,0,34,35,True
55841,36,0,17,51,104,51,0,17,36,104,True
55842,30,0,27,47,104,47,0,27,30,104,True
55900,34,0,0,1,35,1,0,0,34,35,True
55903,34,0,0,1,35,1,0,0,34,35,True
55904,34,0,0,1,35,1,0,0,34,35,True
55905,34,0,0,1,35,1,0,0,34,35,True
55912,30,0,0,5,35,5,0,0,30,35,True
55913,31,0,0,4,35,4,0,0,31,35,True
56412,35,0,0,0,35,0,0,0,35,35,True
56413,35,0,0,0,35,0,0,0,35,35,True
56425,35,0,0,0,35,0,0,0,35,35,True
56426,35,0,0,0,35,0,0,0,35,35,True
56435,35,0,0,0,35,0,0,0,35,35,True
56436,35,0,0,0,35,0,0,0,35,35,True
56437,35,0,0,0,35,0,0,0,35,35,True
56439,35,0,0,0,35,0,0,0,35,35,True
56442,34,0,0,1,35,1,0,0,34,35,True
56443,34,0,0,1,35,1,0,0,34,35,True
56444,34,0,0,1,35,1,0,0,34,35,True
56463,63,34,1,6,104,6,34,1,63,104,True
56464,59,28,0,17,104,17,28,0,59,104,True
56511,35,0,0,0,35,0,0,0,35,35,True
56512,35,0,0,0,35,0,0,0,35,35,True
56518,88,0,0,16,104,16,0,0,88,104,True
56519,94,0,0,10,104,10,0,0,94,104,True
56520,96,0,0,8,104,8,0,0,96,104,True
56521,66,0,0,38,104,38,0,0,66,104,True
56524,35,0,0,0,35,0,0,0,35,35,True
56740,35,0,0,0,35,0,0,0,35,35,True
56741,35,0,0,0,35,0,0,0,35,35,True
56996,35,0,0,0,35,0,0,0,35,35,True
56997,35,0,0,0,35,0,0,0,35,35,True
57804,90,1,1,12,104,12,1,1,90,104,True
57805,97,1,0,6,104,6,1,0,97,104,True
57863,24,4,1,6,35,6,4,1,24,35,True
59047,28,0,2,5,35,5,0,2,28,35,True
59115,58,34,0,12,104,12,34,0,58,104,True
59139,29,0,1,5,35,5,0,1,29,35,True
59140,29,0,1,5,35,5,0,1,29,35,True
59146,89,1,1,13,104,13,1,1,89,104,True
59147,86,3,6,9,104,9,3,6,86,104,True
59211,29,0,0,6,35,6,0,0,29,35,True
59232,93,0,0,11,104,11,0,0,93,104,True
59264,29,0,1,5,35,5,0,1,29,35,True
59265,30,0,1,4,35,4,0,1,30,35,True
59266,30,0,1,4,35,4,0,1,30,35,True
59366,30,0,1,4,35,4,0,1,30,35,True
59367,30,0,1,4,35,4,0,1,30,35,True
59442,97,1,1,5,104,5,1,1,97,104,True
59500,90,0,0,14,104,14,0,0,90,104,True
59530,65,32,0,7,104,7,32,0,65,104,True
59531,69,25,0,10,104,10,25,0,69,104,True
59532,71,28,0,5,104,5,28,0,71,104,True
59606,95,1,1,7,104,7,1,1,95,104,True
59607,98,0,0,6,104,6,0,0,98,104,True
59628,100,0,0,4,104,4,0,0,100,104,True
59632,99,0,0,5,104,5,0,0,99,104,True
59656,96,0,0,8,104,8,0,0,96,104,True
59680,97,0,0,7,104,7,0,0,97,104,True
59687,100,0,0,4,104,4,0,0,100,104,True
59691,98,0,0,6,104,6,0,0,98,104,True
59692,98,0,0,6,104,6,0,0,98,104,True
59705,101,0,0,3,104,3,0,0,101,104,True
59710,99,0,0,5,104,5,0,0,99,104,True
59730,100,0,1,3,104,3,0,1,100,104,True
59752,98,0,1,5,104,5,0,1,98,104,True
59786,96,0,1,7,104,7,0,1,96,104,True
59799,99,0,0,5,104,5,0,0,99,104,True
59802,100,0,0,4,104,4,0,0,100,104,True
59808,100,0,0,4,104,4,0,0,100,104,True
59813,91,0,0,13,104,13,0,0,91,104,True
59814,99,0,1,4,104,4,0,1,99,104,True
59826,98,0,0,6,104,6,0,0,98,104,True
59838,101,0,0,3,104,3,0,0,101,104,True
59839,68,0,0,36,104,36,0,0,68,104,True
59852,100,0,0,4,104,4,0,0,100,104,True
59881,100,0,0,4,104,4,0,0,100,104,True
59898,99,0,0,5,104,5,0,0,99,104,True
59979,30,0,1,4,35,4,0,1,30,35,True
59980,30,0,1,4,35,4,0,1,30,35,True
59981,30,0,1,4,35,4,0,1,30,35,True
59998,28,0,2,5,35,5,0,2,28,35,True
60000,28,0,2,5,35,5,0,2,28,35,True
60807,30,0,1,4,35,4,0,1,30,35,True
60877,83,6,2,13,104,13,6,2,83,104,True
60878,94,0,1,9,104,9,0,1,94,104,True
60879,86,2,3,13,104,13,2,3,86,104,True
60880,60,0,0,44,104,44,0,0,60,104,True
60887,90,0,1,13,104,13,0,1,90,104,True
61689,62,32,1,9,104,9,32,1,62,104,True
61690,67,28,1,8,104,8,28,1,67,104,True
61835,22,3,0,10,35,10,3,0,22,35,True
61836,24,5,0,6,35,6,5,0,24,35,True
61893,71,23,1,9,104,9,23,1,71,104,True
61894,52,35,6,11,104,11,35,6,52,104,True
61895,91,1,1,11,104,11,1,1,91,104,True
61896,29,49,2,24,104,24,49,2,29,104,True
61897,81,6,1,16,104,16,6,1,81,104,True
61898,55,35,2,12,104,12,35,2,55,104,True
61899,90,4,0,10,104,10,4,0,90,104,True
61900,65,31,2,6,104,6,31,2,65,104,True
61901,61,36,0,7,104,7,36,0,61,104,True
61902,28,61,1,14,104,14,61,1,28,104,True
61903,73,28,1,2,104,2,28,1,73,104,True
61904,39,3,1,61,104,61,3,1,39,104,True
61905,61,30,0,13,104,13,30,0,61,104,True
61906,87,0,3,14,104,14,0,3,87,104,True
61907,93,0,0,11,104,11,0,0,93,104,True
61908,96,0,0,8,104,8,0,0,96,104,True
61909,56,33,2,13,104,13,33,2,56,104,True
61910,92,0,1,11,104,11,0,1,92,104,True
61911,88,1,2,13,104,13,1,2,88,104,True
62327,33,1,0,1,35,1,1,0,33,35,True
62582,80,0,0,24,104,24,0,0,80,104,True
62583,82,0,0,22,104,22,0,0,82,104,True
62684,31,0,0,4,35,4,0,0,31,35,True
62739,24,0,3,8,35,8,0,3,24,35,True
62784,24,0,3,8,35,8,0,3,24,35,True
62787,31,0,0,4,35,4,0,0,31,35,True
62866,30,0,0,5,35,5,0,0,30,35,True
62912,30,0,0,5,35,5,0,0,30,35,True
62989,86,0,0,18,104,18,0,0,86,104,True
62990,87,0,0,17,104,17,0,0,87,104,True
63081,32,0,0,3,35,3,0,0,32,35,True
63157,31,0,0,4,35,4,0,0,31,35,True
63158,30,0,1,4,35,4,0,1,30,35,True
63382,62,24,0,18,104,18,24,0,62,104,True
63383,62,30,0,12,104,12,30,0,62,104,True
63384,69,19,1,15,104,15,19,1,69,104,True
63385,50,3,0,51,104,51,3,0,50,104,True
63450,20,0,6,9,35,9,0,6,20,35,True
63464,31,0,0,4,35,4,0,0,31,35,True
63471,91,0,1,12,104,12,0,1,91,104,True
63756,95,0,0,9,104,9,0,0,95,104,True
63757,95,0,0,9,104,9,0,0,95,104,True
63758,60,0,0,44,104,44,0,0,60,104,True
63978,24,0,3,8,35,8,0,3,24,35,True
63997,29,2,0,4,35,4,2,0,29,35,True
63998,21,4,2,8,35,8,4,2,21,35,True
64024,32,0,0,3,35,3,0,0,32,35,True
64311,92,0,1,11,104,11,0,1,92,104,True
64312,91,0,1,12,104,12,0,1,91,104,True
64477,94,0,1,9,104,9,0,1,94,104,True
