bill_id,bill_number,session_id,session_name,subject_id,subject_name
714590,SB15,1159,Regular Session 2015,2646,Constitutional Amendments
714480,SB16,1159,Regular Session 2015,2646,Constitutional Amendments
714534,SB17,1159,Regular Session 2015,25283,Alabama Space Authority
714643,SB18,1159,Regular Session 2015,2656,Education
714373,SB19,1159,Regular Session 2015,2692,Municipalities
714426,SB20,1159,Regular Session 2015,2683,Transportation Department
715340,SB21,1159,Regular Session 2015,2960,Open Meetings
719805,SB22,1159,Regular Session 2015,2656,Education
719957,SB23,1159,Regular Session 2015,2665,Motor Vehicles
719855,SB24,1159,Regular Session 2015,2852,Labor Department
719905,SB25,1159,Regular Session 2015,123958,Separation of Powers
719654,SB26,1159,Regular Session 2015,2646,Constitutional Amendments
719754,SB27,1159,Regular Session 2015,2646,Constitutional Amendments
720005,SB28,1159,Regular Session 2015,2647,Crimes and Offenses
719604,SB29,1159,Regular Session 2015,16311,Consumers and Consumer Protection
720054,SB30,1159,Regular Session 2015,2646,Constitutional Amendments
719703,SB31,1159,Regular Session 2015,2741,Criminal Law and Procedure
727862,SB32,1159,Regular Session 2015,2802,"Physical Therapy, Board of"
733747,SB33,1159,Regular Session 2015,2656,Education
733738,SB34,1159,Regular Session 2015,2964,Courts
733742,SB35,1159,Regular Session 2015,2864,Lamar County
742444,SB36,1159,Regular Session 2015,2650,Taxation
733736,SB37,1159,Regular Session 2015,2665,Motor Vehicles
733741,SB38,1159,Regular Session 2015,2831,Counties
733740,SB39,1159,Regular Session 2015,2673,Conservation and Natural Resources Department
733743,SB40,1159,Regular Session 2015,2647,Crimes and Offenses
733735,SB41,1159,Regular Session 2015,2665,Motor Vehicles
735097,SB42,1159,Regular Session 2015,2902,Elmore County
735134,SB43,1159,Regular Session 2015,2656,Education
738897,SB44,1159,Regular Session 2015,16468,Law Enforcement Agencies
738810,SB45,1159,Regular Session 2015,2656,Education
741909,SB46,1159,Regular Session 2015,2845,Employment
741768,SB47,1159,Regular Session 2015,2902,Elmore County
741930,SB48,1159,Regular Session 2015,2902,Elmore County
741837,SB49,1159,Regular Session 2015,2683,Transportation Department
741802,SB50,1159,Regular Session 2015,2702,Competitive Bids
742027,SB51,1159,Regular Session 2015,16409,Animal Shelters
742205,SB52,1159,Regular Session 2015,2822,Utilities
742500,SB53,1159,Regular Session 2015,2649,"Property, Real and Personal"
742333,SB54,1159,Regular Session 2015,2656,Education
742574,SB55,1159,Regular Session 2015,21235,Administrative Law and Procedure
742592,SB56,1159,Regular Session 2015,2679,State Agencies
742387,SB57,1159,Regular Session 2015,2646,Constitutional Amendments
742368,SB58,1159,Regular Session 2015,2785,State Symbols
742425,SB59,1159,Regular Session 2015,22262,Voters and Voting
742405,SB60,1159,Regular Session 2015,2764,Death Penalty
742538,SB61,1159,Regular Session 2015,2647,Crimes and Offenses
742481,SB62,1159,Regular Session 2015,2764,Death Penalty
742520,SB63,1159,Regular Session 2015,2741,Criminal Law and Procedure
742556,SB64,1159,Regular Session 2015,2647,Crimes and Offenses
742316,SB65,1159,Regular Session 2015,2647,Crimes and Offenses
743302,SB66,1159,Regular Session 2015,2964,Courts
743216,SB67,1159,Regular Session 2015,2805,Prisons and Prisoners
743427,SB68,1159,Regular Session 2015,29063,Consumer
743297,SB69,1159,Regular Session 2015,2951,Public Contracts
743389,SB70,1159,Regular Session 2015,2908,Shelby County
743401,SB71,1159,Regular Session 2015,2656,Education
743527,SB72,1159,Regular Session 2015,2656,Education
743198,SB73,1159,Regular Session 2015,2646,Constitutional Amendments
743466,SB74,1159,Regular Session 2015,2964,Courts
743329,SB75,1159,Regular Session 2015,2722,Health
743117,SB76,1159,Regular Session 2015,2811,Finance Department
743149,SB77,1159,Regular Session 2015,86522,Postsecondary Education
743478,SB78,1159,Regular Session 2015,2773,Civil Procedure
743139,SB79,1159,Regular Session 2015,21541,Minors
743536,SB80,1159,Regular Session 2015,2773,Civil Procedure
743335,SB81,1159,Regular Session 2015,2964,Courts
743547,SB82,1159,Regular Session 2015,2665,Motor Vehicles
743253,SB83,1159,Regular Session 2015,86528,Eminent Domain
743532,SB84,1159,Regular Session 2015,2832,Limestone County
743255,SB85,1159,Regular Session 2015,2832,Limestone County
743185,SB86,1159,Regular Session 2015,2831,Counties
743307,SB87,1159,Regular Session 2015,2646,Constitutional Amendments
743129,SB88,1159,Regular Session 2015,2668,Health Care Providers
743475,SB89,1159,Regular Session 2015,22427,Water and Sewer Systems
743352,SB90,1159,Regular Session 2015,2656,Education
743576,SB91,1159,Regular Session 2015,2692,Municipalities
743502,SB92,1159,Regular Session 2015,2650,Taxation
743446,SB93,1159,Regular Session 2015,2648,Colleges and Universities
743257,SB94,1159,Regular Session 2015,2650,Taxation
743570,SB95,1159,Regular Session 2015,2722,Health
743379,SB96,1159,Regular Session 2015,21726,County Commissions
743157,SB97,1159,Regular Session 2015,2665,Motor Vehicles
743559,SB98,1159,Regular Session 2015,2693,Education Trust Fund
743162,SB99,1159,Regular Session 2015,2656,Education
743556,SB100,1159,Regular Session 2015,2870,State Employees
743451,SB101,1159,Regular Session 2015,29370,Public Education
743275,SB102,1159,Regular Session 2015,2650,Taxation
743562,SB103,1159,Regular Session 2015,2665,Motor Vehicles
743267,SB104,1159,Regular Session 2015,86532,Cyber-bullying
743370,SB105,1159,Regular Session 2015,2656,Education
743542,SB106,1159,Regular Session 2015,16311,Consumers and Consumer Protection
743305,SB107,1159,Regular Session 2015,2959,Records
743119,SB108,1159,Regular Session 2015,2791,Children
743124,SB109,1159,Regular Session 2015,2650,Taxation
743331,SB110,1159,Regular Session 2015,2664,Banks and Banking
743133,SB111,1159,Regular Session 2015,2683,Transportation Department
743557,SB112,1159,Regular Session 2015,29025,Article V Convention
743482,SB113,1159,Regular Session 2015,16599,Corporations
743193,SB114,1159,Regular Session 2015,2656,Education
743174,SB115,1159,Regular Session 2015,2771,Alcoholic Beverage Control Board
743551,SB116,1159,Regular Session 2015,2886,Game and Fish
743501,SB117,1159,Regular Session 2015,2650,Taxation
743323,SB118,1159,Regular Session 2015,29007,Accountants
743554,SB119,1159,Regular Session 2015,86545,Legislative Fiscal Office
743320,SB120,1159,Regular Session 2015,2665,Motor Vehicles
743498,SB121,1159,Regular Session 2015,2650,Taxation
743507,SB122,1159,Regular Session 2015,86541,General Fund Budget
743290,SB123,1159,Regular Session 2015,2673,Conservation and Natural Resources Department
743230,SB124,1159,Regular Session 2015,2649,"Property, Real and Personal"
743578,SB125,1159,Regular Session 2015,21744,Physicians
743564,SB126,1159,Regular Session 2015,23108,Alabama Open Meetings Act
743563,SB127,1159,Regular Session 2015,2853,Agriculture
743545,SB128,1159,Regular Session 2015,2804,Alcoholic Beverages
743549,SB129,1159,Regular Session 2015,2816,Firefighters
743568,SB130,1159,Regular Session 2015,2650,Taxation
743575,SB131,1159,Regular Session 2015,2661,Elections
743558,SB132,1159,Regular Session 2015,2960,Open Meetings
743566,SB133,1159,Regular Session 2015,2650,Taxation
743577,SB134,1159,Regular Session 2015,2845,Employment
743368,SB135,1159,Regular Session 2015,29028,Parental Rights
743279,SB136,1159,Regular Session 2015,16594,State Personnel Board
743531,SB137,1159,Regular Session 2015,21761,Lobbyists
743569,SB138,1159,Regular Session 2015,2656,Education
743560,SB139,1159,Regular Session 2015,29240,Self Service Storage Act
743535,SB140,1159,Regular Session 2015,2665,Motor Vehicles
743544,SB141,1159,Regular Session 2015,2656,Education
743543,SB142,1159,Regular Session 2015,28998,Parents
743529,SB143,1159,Regular Session 2015,2804,Alcoholic Beverages
743573,SB144,1159,Regular Session 2015,2804,Alcoholic Beverages
743550,SB145,1159,Regular Session 2015,16318,Juries and Jurors
743548,SB146,1159,Regular Session 2015,86544,Gorgas Memorial Board
745493,SB147,1159,Regular Session 2015,2709,Insurance
745371,SB148,1159,Regular Session 2015,2661,Elections
745487,SB149,1159,Regular Session 2015,2709,Insurance
745529,SB150,1159,Regular Session 2015,2709,Insurance
745320,SB151,1159,Regular Session 2015,2709,Insurance
745424,SB152,1159,Regular Session 2015,86870,Printing
745605,SB153,1159,Regular Session 2015,2665,Motor Vehicles
745348,SB154,1159,Regular Session 2015,2683,Transportation Department
745428,SB155,1159,Regular Session 2015,25153,Crenshaw County
745634,SB156,1159,Regular Session 2015,2715,Senior Services Department
745649,SB157,1159,Regular Session 2015,2656,Education
745395,SB158,1159,Regular Session 2015,2665,Motor Vehicles
745408,SB159,1159,Regular Session 2015,2656,Education
745583,SB160,1159,Regular Session 2015,2679,State Agencies
745505,SB161,1159,Regular Session 2015,2656,Education
745550,SB162,1159,Regular Session 2015,2647,Crimes and Offenses
745326,SB163,1159,Regular Session 2015,2650,Taxation
745402,SB164,1159,Regular Session 2015,2646,Constitutional Amendments
745337,SB165,1159,Regular Session 2015,2722,Health
745482,SB166,1159,Regular Session 2015,2785,State Symbols
745517,SB167,1159,Regular Session 2015,21744,Physicians
749340,SB168,1159,Regular Session 2015,2833,DeKalb County
749083,SB169,1159,Regular Session 2015,2674,Jefferson County
749255,SB170,1159,Regular Session 2015,87957,Trade
749165,SB171,1159,Regular Session 2015,2885,Jackson County
749424,SB172,1159,Regular Session 2015,21275,St. Clair County
749382,SB173,1159,Regular Session 2015,86537,Peace Officers' Annuity and Benefit Fund
749123,SB174,1159,Regular Session 2015,88006,Infants and Children
749583,SB175,1159,Regular Session 2015,21782,Drugs
749681,SB176,1159,Regular Session 2015,2753,Morgan County
749676,SB177,1159,Regular Session 2015,23027,Rescue Squads
749778,SB178,1159,Regular Session 2015,2683,Transportation Department
749731,SB179,1159,Regular Session 2015,2693,Education Trust Fund
749527,SB180,1159,Regular Session 2015,2686,Appropriations
749684,SB181,1159,Regular Session 2015,29369,Class One Railroad Officer
749775,SB182,1159,Regular Session 2015,2686,Appropriations
749643,SB183,1159,Regular Session 2015,2686,Appropriations
749594,SB184,1159,Regular Session 2015,2686,Appropriations
749717,SB185,1159,Regular Session 2015,2665,Motor Vehicles
749799,SB186,1159,Regular Session 2015,2687,Public Officers and Employees
749688,SB187,1159,Regular Session 2015,87953,Principals
749576,SB188,1159,Regular Session 2015,23399,Boards and Commissions
749787,SB189,1159,Regular Session 2015,2699,Hospitals
749618,SB190,1159,Regular Session 2015,2744,Tuscaloosa County
749517,SB191,1159,Regular Session 2015,2648,Colleges and Universities
749747,SB192,1159,Regular Session 2015,2665,Motor Vehicles
749481,SB193,1159,Regular Session 2015,2665,Motor Vehicles
749560,SB194,1159,Regular Session 2015,2665,Motor Vehicles
749651,SB195,1159,Regular Session 2015,87951,Harassment
749604,SB196,1159,Regular Session 2015,2773,Civil Procedure
749634,SB197,1159,Regular Session 2015,20991,Civil Actions
749599,SB198,1159,Regular Session 2015,16410,Hale County
749771,SB199,1159,Regular Session 2015,16410,Hale County
749761,SB200,1159,Regular Session 2015,87955,Motor Fuel
749539,SB201,1159,Regular Session 2015,87943,Gasoline Tax
749824,SB202,1159,Regular Session 2015,2650,Taxation
749838,SB203,1159,Regular Session 2015,2724,Forestry Commission
749852,SB204,1159,Regular Session 2015,87976,Domestic Relations
749848,SB205,1159,Regular Session 2015,2875,Real Estate
749855,SB206,1159,Regular Session 2015,87977,"Cosmetology and Barbering, Alabama Board of"
749817,SB207,1159,Regular Session 2015,2771,Alcoholic Beverage Control Board
749834,SB208,1159,Regular Session 2015,87976,Domestic Relations
752463,SB209,1159,Regular Session 2015,87977,"Cosmetology and Barbering, Alabama Board of"
752558,SB210,1159,Regular Session 2015,2804,Alcoholic Beverages
752455,SB211,1159,Regular Session 2015,29239,Food Service Establishments
755063,SB212,1159,Regular Session 2015,2870,State Employees
754852,SB213,1159,Regular Session 2015,88171,Heart Defibrillators
754968,SB214,1159,Regular Session 2015,2804,Alcoholic Beverages
754892,SB215,1159,Regular Session 2015,2933,Contract Review Permanent Legislative Oversight Committee
754736,SB216,1159,Regular Session 2015,2679,State Agencies
755166,SB217,1159,Regular Session 2015,2650,Taxation
754724,SB218,1159,Regular Session 2015,2649,"Property, Real and Personal"
755180,SB219,1159,Regular Session 2015,24825,Labor
755245,SB220,1159,Regular Session 2015,2688,Energy
754905,SB221,1159,Regular Session 2015,2661,Elections
755232,SB222,1159,Regular Session 2015,2957,"Court, Probate"
755310,SB223,1159,Regular Session 2015,2808,Baldwin County
754865,SB224,1159,Regular Session 2015,2656,Education
755050,SB225,1159,Regular Session 2015,2686,Appropriations
755258,SB226,1159,Regular Session 2015,88309,Wallace-Folsom College Savings Investment Plan
755153,SB227,1159,Regular Session 2015,2646,Constitutional Amendments
755356,SB228,1159,Regular Session 2015,2646,Constitutional Amendments
755270,SB229,1159,Regular Session 2015,25282,Business Licenses
754774,SB230,1159,Regular Session 2015,2964,Courts
754838,SB231,1159,Regular Session 2015,2646,Constitutional Amendments
754761,SB232,1159,Regular Session 2015,16342,"General Contractors, State Licensing Board for"
758741,SB233,1159,Regular Session 2015,25193,Contractors
758602,SB234,1159,Regular Session 2015,2803,Nurses and Nursing
758788,SB235,1159,Regular Session 2015,2692,Municipalities
758777,SB236,1159,Regular Session 2015,88308,Dogs
758590,SB237,1159,Regular Session 2015,2650,Taxation
758764,SB238,1159,Regular Session 2015,2699,Hospitals
758668,SB239,1159,Regular Session 2015,2932,Contracts
758720,SB240,1159,Regular Session 2015,2661,Elections
758559,SB241,1159,Regular Session 2015,21265,Campaign Finances
758755,SB242,1159,Regular Session 2015,86532,Cyber-bullying
759042,SB243,1159,Regular Session 2015,2650,Taxation
759051,SB244,1159,Regular Session 2015,89099,Tax Refunds
758976,SB245,1159,Regular Session 2015,89093,Tax Exemptions
758611,SB246,1159,Regular Session 2015,19288,"Board of Education, State"
758697,SB247,1159,Regular Session 2015,2804,Alcoholic Beverages
758809,SB248,1159,Regular Session 2015,2646,Constitutional Amendments
758988,SB249,1159,Regular Session 2015,21600,Income Tax
758887,SB250,1159,Regular Session 2015,89085,Mining
758931,SB251,1159,Regular Session 2015,16322,"Psychology, Alabama Board of Examiners in"
758879,SB252,1159,Regular Session 2015,2964,Courts
758959,SB253,1159,Regular Session 2015,2759,Child Custody
758964,SB254,1159,Regular Session 2015,2709,Insurance
759010,SB255,1159,Regular Session 2015,89087,Tallapoosa County
758916,SB256,1159,Regular Session 2015,2650,Taxation
758927,SB257,1159,Regular Session 2015,89090,Condominiums
758946,SB258,1159,Regular Session 2015,2773,Civil Procedure
758882,SB259,1159,Regular Session 2015,21275,St. Clair County
759003,SB260,1159,Regular Session 2015,16601,Food
759201,SB261,1159,Regular Session 2015,89098,Child Care
759621,SB262,1159,Regular Session 2015,2670,Firearms
759664,SB263,1159,Regular Session 2015,2684,Veterans
759706,SB264,1159,Regular Session 2015,2647,Crimes and Offenses
759591,SB265,1159,Regular Session 2015,21726,County Commissions
759660,SB266,1159,Regular Session 2015,89097,Commercial Motor Vehicles
759667,SB267,1159,Regular Session 2015,21400,Drivers' Licenses
759716,SB268,1159,Regular Session 2015,16571,Child Support
759686,SB269,1159,Regular Session 2015,2684,Veterans
759600,SB270,1159,Regular Session 2015,24460,Optometrists
759606,SB271,1159,Regular Session 2015,2656,Education
759678,SB272,1159,Regular Session 2015,21324,Sex Crimes
759694,SB273,1159,Regular Session 2015,2672,Liability Insurance
759714,SB274,1159,Regular Session 2015,2656,Education
759589,SB275,1159,Regular Session 2015,2657,Homestead Exemption
759710,SB276,1159,Regular Session 2015,23394,Domestic Violence
