session_year,people_id,name,party,role,district_legiscan,year,years_before_election,person_id,canonical_candidate_id,canonical_name,canonical_party,chamber,district_candidate,match_status,source_archive
2010,3368,Demetrius Newton,D,Rep,HD-053,,,,,,,,,unmatched_or_out_of_window,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3370,Pebblin Warren,D,Rep,HD-082,,,,,,,,,unmatched_or_out_of_window,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3371,Ralph Howard,D,Rep,HD-072,,,,,,,,,unmatched_or_out_of_window,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3372,Thad McClammy,D,Rep,HD-076,2010.0,0.0,ALPERSON-THAD-MCCLAMMY,AL-2010-house-76-D-THAD-MCCLAMMY,THAD McCLAMMY,D,house,76.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3372,Thad McClammy,D,Rep,HD-076,2014.0,4.0,ALPERSON-THAD-MCCLAMMY,AL-2014-house-76-D-THAD-MCCLAMMY,Thad McClammy,D,house,76.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3372,Thad McClammy,D,Rep,HD-076,2018.0,8.0,ALPERSON-THAD-MCCLAMMY,AL-2018-house-76-D-THAD-MCCLAMMY,Thad McClammy                         ,D,house,76.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3374,Christopher England,D,Rep,HD-070,,,,,,,,,unmatched_or_out_of_window,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3375,Oliver Robinson,D,Rep,HD-058,2010.0,0.0,ALPERSON-OLIVER-ROBINSON,AL-2010-house-58-D-OLIVER-ROBINSON,OLIVER ROBINSON,D,house,58.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3375,Oliver Robinson,D,Rep,HD-058,2014.0,4.0,ALPERSON-OLIVER-ROBINSON,AL-2014-house-58-D-OLIVER-ROBINSON,Oliver Robinson,D,house,58.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3376,Yvonne Kennedy,D,Rep,HD-097,2010.0,0.0,ALPERSON-YVONNE-KENNEDY,AL-2010-house-97-D-YVONNE-KENNEDY,YVONNE KENNEDY,D,house,97.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3379,Mike Millican,R,Rep,HD-017,2010.0,0.0,ALPERSON-MIKE-MILLICAN,AL-2010-house-17-D-MIKE-MILLICAN,MIKE MILLICAN,D,house,17.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3379,Mike Millican,R,Rep,HD-017,2014.0,4.0,ALPERSON-MIKE-MILLICAN,AL-2014-house-17-R-MIKE-MILLICAN,Mike Millican,R,house,17.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3380,Marcel Black,D,Rep,HD-003,2010.0,0.0,ALPERSON-MARCEL-BLACK,AL-2010-house-3-D-MARCEL-BLACK,MARCEL BLACK,D,house,3.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3380,Marcel Black,D,Rep,HD-003,2014.0,4.0,ALPERSON-MARCEL-BLACK,AL-2014-house-3-D-MARCEL-BLACK,Marcel Black,D,house,3.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3381,Alan Harper,R,Rep,HD-061,2010.0,0.0,ALPERSON-ALAN-HARPER,AL-2010-house-61-D-ALAN-HARPER,ALAN HARPER,D,house,61.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3381,Alan Harper,R,Rep,HD-061,2014.0,4.0,ALPERSON-ALAN-HARPER,AL-2014-house-61-R-ALAN-HARPER,Alan Harper,R,house,61.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3382,Thomas Jackson,D,Rep,HD-068,,,,,,,,,unmatched_or_out_of_window,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3385,Lesley Vance,R,Rep,HD-080,2010.0,0.0,ALPERSON-LESLEY-VANCE,AL-2010-house-80-D-LESLEY-VANCE,LESLEY VANCE,D,house,80.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3385,Lesley Vance,R,Rep,HD-080,2014.0,4.0,ALPERSON-LESLEY-VANCE,AL-2014-house-80-R-LESLEY-VANCE,Lesley Vance,R,house,80.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3386,William Beasley,D,Rep,SD-028,,,,,,,,,unmatched_or_out_of_window,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3387,Stephen Hurst,R,Rep,HD-035,,,,,,,,,unmatched_or_out_of_window,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3388,James Buskey,D,Rep,HD-099,,,,,,,,,unmatched_or_out_of_window,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3389,Mary Moore,D,Rep,HD-059,2010.0,0.0,ALPERSON-MARY-MOORE,AL-2010-house-59-D-MARY-MOORE,MARY MOORE,D,house,59.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3389,Mary Moore,D,Rep,HD-059,2014.0,4.0,ALPERSON-MARY-MOORE,AL-2014-house-59-D-MARY-MOORE,Mary Moore,D,house,59.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3389,Mary Moore,D,Rep,HD-059,2018.0,8.0,ALPERSON-MARY-MOORE,AL-2018-house-59-D-MARY-MOORE,Mary Moore                            ,D,house,59.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3391,Merika Coleman-Evans,D,Rep,HD-057,,,,,,,,,unmatched_or_out_of_window,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3392,Richard Lindsey,D,Rep,HD-039,2010.0,0.0,ALPERSON-RICHARD-LINDSEY,AL-2010-house-39-D-RICHARD-LINDSEY,RICHARD LINDSEY,D,house,39.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3392,Richard Lindsey,D,Rep,HD-039,2014.0,4.0,ALPERSON-RICHARD-LINDSEY,AL-2014-house-39-D-RICHARD-LINDSEY,Richard Lindsey,D,house,39.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3400,John Robinson,D,Rep,HD-023,2010.0,0.0,ALPERSON-JOHN-ROBINSON,AL-2010-house-23-D-JOHN-ROBINSON,JOHN ROBINSON,D,house,23.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3400,John Robinson,D,Rep,HD-023,2014.0,4.0,ALPERSON-JOHN-ROBINSON,AL-2014-house-23-D-JOHN-ROBINSON,John Robinson,D,house,23.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3401,Patricia Todd,D,Rep,HD-054,2010.0,0.0,ALPERSON-PATRICIA-TODD,AL-2010-house-54-D-PATRICIA-TODD,PATRICIA TODD,D,house,54.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3402,Johnny Morrow,D,Rep,HD-018,,,,,,,,,unmatched_or_out_of_window,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3403,Jeremy Oden,R,Rep,HD-011,,,,,,,,,unmatched_or_out_of_window,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3404,Elwyn Thomas,R,Rep,HD-034,2010.0,0.0,ALPERSON-ELWYN-THOMAS,AL-2010-house-34-R-ELWYN-THOMAS,ELWYN THOMAS,R,house,34.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3405,Robert Ward,R,Rep,SD-014,,,,,,,,,unmatched_or_out_of_window,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3406,Craig Ford,D,Rep,HD-028,2010.0,0.0,ALPERSON-CRAIG-FORD,AL-2010-house-28-D-CRAIG-FORD,CRAIG FORD,D,house,28.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3406,Craig Ford,D,Rep,HD-028,2014.0,4.0,ALPERSON-CRAIG-FORD,AL-2014-house-28-D-CRAIG-FORD,Craig Ford,D,house,28.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3407,Todd Greeson,R,Rep,HD-024,2010.0,0.0,ALPERSON-TODD-GREESON,AL-2010-house-24-R-TODD-GREESON,TODD GREESON,R,house,24.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3408,Randy Davis,R,Rep,HD-096,2010.0,0.0,ALPERSON-RANDY-DAVIS,AL-2010-house-96-R-RANDY-DAVIS,RANDY DAVIS,R,house,96.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3408,Randy Davis,R,Rep,HD-096,2014.0,4.0,ALPERSON-RANDY-DAVIS,AL-2014-house-96-R-RANDY-DAVIS,Randy Davis,R,house,96.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3410,Mike Hill,R,Rep,HD-041,2010.0,0.0,ALPERSON-MIKE-HILL,AL-2010-house-41-R-MIKE-HILL,MIKE HILL,R,house,41.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3410,Mike Hill,R,Rep,HD-041,2014.0,4.0,ALPERSON-MIKE-HILL,AL-2014-house-41-R-MIKE-HILL,Mike Hill,R,house,41.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3411,Mac McCutcheon,R,Rep,HD-025,2010.0,0.0,ALPERSON-MAC-MCCUTCHEON,AL-2010-house-25-R-MAC-MCCUTCHEON,MAC McCUTCHEON,R,house,25.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3411,Mac McCutcheon,R,Rep,HD-025,2014.0,4.0,ALPERSON-MAC-MCCUTCHEON,AL-2014-house-25-R-MAC-MCCUTCHEON,Mac McCutcheon,R,house,25.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3411,Mac McCutcheon,R,Rep,HD-025,2018.0,8.0,ALPERSON-MAC-MCCUTCHEON,AL-2018-house-25-R-MAC-MCCUTCHEON,Mac McCutcheon                        ,R,house,25.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3412,Gregory Canfield,R,Rep,HD-048,,,,,,,,,unmatched_or_out_of_window,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3414,Jay Love,R,Rep,HD-074,2010.0,0.0,ALPERSON-JAY-LOVE,AL-2010-house-74-R-JAY-LOVE,JAY LOVE,R,house,74.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3415,Victor Gaston,R,Rep,HD-100,2010.0,0.0,ALPERSON-VICTOR-GASTON,AL-2010-house-100-R-VICTOR-GASTON,VICTOR GASTON,R,house,100.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3415,Victor Gaston,R,Rep,HD-100,2014.0,4.0,ALPERSON-VICTOR-GASTON,AL-2014-house-100-R-VICTOR-GASTON,Victor Gaston,R,house,100.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3415,Victor Gaston,R,Rep,HD-100,2018.0,8.0,ALPERSON-VICTOR-GASTON,AL-2018-house-100-R-VICTOR-GASTON,Victor Gaston                         ,R,house,100.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3416,Mike Ball,R,Rep,HD-010,2010.0,0.0,ALPERSON-MIKE-BALL,AL-2010-house-10-R-MIKE-BALL,MIKE BALL,R,house,10.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3416,Mike Ball,R,Rep,HD-010,2014.0,4.0,ALPERSON-MIKE-BALL,AL-2014-house-10-R-MIKE-BALL,Mike Ball,R,house,10.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3416,Mike Ball,R,Rep,HD-010,2018.0,8.0,ALPERSON-MIKE-BALL,AL-2018-house-10-R-MIKE-BALL,Mike Ball                             ,R,house,10.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3417,Paul DeMarco,R,Rep,HD-046,2010.0,0.0,ALPERSON-PAUL-DEMARCO,AL-2010-house-46-R-PAUL-DEMARCO,PAUL DEMARCO,R,house,46.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3418,Jack Williams,R,Rep,HD-047,2010.0,0.0,ALPERSON-JACK-WILLIAMS,AL-2010-house-47-R-JACK-WILLIAMS,JACK WILLIAMS,R,house,47.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3418,Jack Williams,R,Rep,HD-047,2014.0,4.0,ALPERSON-JACK-WILLIAMS,AL-2014-house-47-R-JACK-WILLIAMS,Jack Williams,R,house,47.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3418,Jack Williams,R,Rep,HD-047,2014.0,4.0,ALPERSON-JACK-WILLIAMS,AL-2014-house-102-R-JACK-WILLIAMS,Jack Williams,R,house,102.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3418,Jack Williams,R,Rep,HD-047,2018.0,8.0,ALPERSON-JACK-WILLIAMS,AL-2018-senate-34-R-JACK-WILLIAMS,Jack Williams                         ,R,senate,34.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3419,Dickie Drake,R,Rep,HD-045,2014.0,4.0,ALPERSON-DICKIE-DRAKE,AL-2014-house-45-R-DICKIE-DRAKE,Dickie Drake,R,house,45.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3419,Dickie Drake,R,Rep,HD-045,2018.0,8.0,ALPERSON-DICKIE-DRAKE,AL-2018-house-45-R-DICKIE-DRAKE,Dickie Drake                          ,R,house,45.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3420,Gerald Allen,R,Rep,SD-021,2010.0,0.0,ALPERSON-GERALD-ALLEN,AL-2010-senate-21-R-GERALD-ALLEN,GERALD ALLEN,R,senate,21.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3420,Gerald Allen,R,Rep,SD-021,2014.0,4.0,ALPERSON-GERALD-ALLEN,AL-2014-senate-21-R-GERALD-ALLEN,Gerald Allen,R,senate,21.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3420,Gerald Allen,R,Rep,SD-021,2018.0,8.0,ALPERSON-GERALD-ALLEN,AL-2018-senate-21-R-GERALD-ALLEN,Gerald Allen                          ,R,senate,21.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3421,Joseph Hubbard,D,Rep,HD-073,,,,,,,,,unmatched_or_out_of_window,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3423,Harry Shiver,R,Rep,HD-064,2010.0,0.0,ALPERSON-HARRY-SHIVER,AL-2010-house-64-R-HARRY-SHIVER,HARRY SHIVER,R,house,64.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3423,Harry Shiver,R,Rep,HD-064,2014.0,4.0,ALPERSON-HARRY-SHIVER,AL-2014-house-64-R-HARRY-SHIVER,Harry Shiver,R,house,64.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3423,Harry Shiver,R,Rep,HD-064,2018.0,8.0,ALPERSON-HARRY-SHIVER,AL-2018-house-64-R-HARRY-SHIVER,Harry Shiver                          ,R,house,64.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3424,Joe Faust,R,Rep,HD-094,2010.0,0.0,ALPERSON-JOE-FAUST,AL-2010-house-94-R-JOE-FAUST,JOE FAUST,R,house,94.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3424,Joe Faust,R,Rep,HD-094,2018.0,8.0,ALPERSON-JOE-FAUST,AL-2018-house-94-R-JOE-FAUST,Joe Faust                             ,R,house,94.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3425,Chad Fincher,R,Rep,HD-102,2010.0,0.0,ALPERSON-CHAD-FINCHER,AL-2010-house-102-R-CHAD-FINCHER,CHAD FINCHER,R,house,102.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3426,Alan Baker,R,Rep,HD-066,2010.0,0.0,ALPERSON-ALAN-BAKER,AL-2010-house-66-R-ALAN-BAKER,ALAN BAKER,R,house,66.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3426,Alan Baker,R,Rep,HD-066,2014.0,4.0,ALPERSON-ALAN-BAKER,AL-2014-house-66-R-ALAN-BAKER,Alan Baker,R,house,66.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3426,Alan Baker,R,Rep,HD-066,2018.0,8.0,ALPERSON-ALAN-BAKER,AL-2018-house-66-R-ALAN-BAKER,Alan Baker                            ,R,house,66.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3427,Steve McMillan,R,Rep,HD-095,2010.0,0.0,ALPERSON-STEVE-MCMILLAN,AL-2010-house-95-R-STEVE-MCMILLAN,STEVE McMILLAN,R,house,95.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3427,Steve McMillan,R,Rep,HD-095,2014.0,4.0,ALPERSON-STEVE-MCMILLAN,AL-2014-house-95-R-STEVE-MCMILLAN,Steve McMillan,R,house,95.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3427,Steve McMillan,R,Rep,HD-095,2018.0,8.0,ALPERSON-STEVE-MCMILLAN,AL-2018-house-95-R-STEVE-MCMILLAN,Steve McMillan                        ,R,house,95.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3428,James Ison,R,Rep,HD-101,,,,,,,,,unmatched_or_out_of_window,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3429,Jim McClendon,R,Rep,SD-011,2010.0,0.0,ALPERSON-JIM-MCCLENDON,AL-2010-house-50-R-JIM-MCCLENDON,JIM McCLENDON,R,house,50.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3429,Jim McClendon,R,Rep,SD-011,2014.0,4.0,ALPERSON-JIM-MCCLENDON,AL-2014-senate-11-R-JIM-MCCLENDON,Jim McClendon,R,senate,11.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3429,Jim McClendon,R,Rep,SD-011,2018.0,8.0,ALPERSON-JIM-MCCLENDON,AL-2018-senate-11-R-JIM-MCCLENDON,Jim McClendon                         ,R,senate,11.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3430,Randy Wood,R,Rep,HD-036,2010.0,0.0,ALPERSON-RANDY-WOOD,AL-2010-house-36-R-RANDY-WOOD,RANDY WOOD,R,house,36.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3430,Randy Wood,R,Rep,HD-036,2014.0,4.0,ALPERSON-RANDY-WOOD,AL-2014-house-36-R-RANDY-WOOD,Randy Wood,R,house,36.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3430,Randy Wood,R,Rep,HD-036,2018.0,8.0,ALPERSON-RANDY-WOOD,AL-2018-house-36-R-RANDY-WOOD,Randy Wood                            ,R,house,36.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3431,Jim Barton,R,Rep,HD-104,2010.0,0.0,ALPERSON-JIM-BARTON,AL-2010-house-104-R-JIM-BARTON,JIM BARTON,R,house,104.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3432,Steve Clouse,R,Rep,HD-093,2010.0,0.0,ALPERSON-STEVE-CLOUSE,AL-2010-house-93-R-STEVE-CLOUSE,STEVE CLOUSE,R,house,93.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3432,Steve Clouse,R,Rep,HD-093,2014.0,4.0,ALPERSON-STEVE-CLOUSE,AL-2014-house-93-R-STEVE-CLOUSE,Steve Clouse,R,house,93.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3432,Steve Clouse,R,Rep,HD-093,2018.0,8.0,ALPERSON-STEVE-CLOUSE,AL-2018-house-93-R-STEVE-CLOUSE,Steve Clouse                          ,R,house,93.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3433,Barry Mask,R,Rep,HD-031,2010.0,0.0,ALPERSON-BARRY-MASK,AL-2010-house-31-R-BARRY-MASK,BARRY MASK,R,house,31.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3434,Harry Bridges,R,Rep,HD-038,,,,,,,,,unmatched_or_out_of_window,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3435,Howard Sanderford,R,Rep,HD-020,2010.0,0.0,ALPERSON-HOWARD-SANDERFORD,AL-2010-house-20-R-HOWARD-SANDERFORD,HOWARD SANDERFORD,R,house,20.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3435,Howard Sanderford,R,Rep,HD-020,2014.0,4.0,ALPERSON-HOWARD-SANDERFORD,AL-2014-house-20-R-HOWARD-SANDERFORD,Howard Sanderford,R,house,20.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3435,Howard Sanderford,R,Rep,HD-020,2018.0,8.0,ALPERSON-HOWARD-SANDERFORD,AL-2018-house-20-R-HOWARD-SANDERFORD,Howard Sanderford                     ,R,house,20.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3437,Phil Williams,R,Rep,HD-006,2010.0,0.0,ALPERSON-PHIL-WILLIAMS,AL-2010-house-6-R-PHIL-WILLIAMS,PHIL WILLIAMS,R,house,6.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3437,Phil Williams,R,Rep,HD-006,2010.0,0.0,ALPERSON-PHIL-WILLIAMS,AL-2010-senate-10-R-PHIL-WILLIAMS,PHIL WILLIAMS,R,senate,10.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3437,Phil Williams,R,Rep,HD-006,2014.0,4.0,ALPERSON-PHIL-WILLIAMS,AL-2014-house-6-R-PHIL-WILLIAMS,Phil Williams,R,house,6.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
2010,3437,Phil Williams,R,Rep,HD-006,2014.0,4.0,ALPERSON-PHIL-WILLIAMS,AL-2014-senate-10-R-PHIL-WILLIAMS,Phil Williams,R,senate,10.0,exact_name_candidate,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip
