cycle,county_key,precinct_key,dem_candidate,rep_candidate,dem_votes,rep_votes,source_file
1996,CALHOUN,JACKSONVILLE RECREATIONAL CENTER,Bill Clinton,Bob Dole,444.0,613.0,1996 Compiled Results.xls
1996,CALHOUN,JACKSONVILLE RECREATIONAL CENTER,Bill Clinton,Bob Dole,100.0,124.0,1996 Compiled Results.xls
1996,CALHOUN,ALEXANDRIA CIVITAN CLUB CENTER,Bill Clinton,Bob Dole,290.0,541.0,1996 Compiled Results.xls
1996,CALHOUN,ALEXANDRIA CIVITAN CLUB CENTER,Bill Clinton,Bob Dole,219.0,374.0,1996 Compiled Results.xls
1996,CALHOUN,FOUR MILE METHODIST CHURCH,Bill Clinton,Bob Dole,108.0,160.0,1996 Compiled Results.xls
1996,CALHOUN,EULATON UNITED METHODIST CHURCH,Bill Clinton,Bob Dole,171.0,217.0,1996 Compiled Results.xls
1996,CALHOUN,EULATON UNITED METHODIST CHURCH,Bill Clinton,Bob Dole,114.0,189.0,1996 Compiled Results.xls
1996,CALHOUN,BYNUM SCHOOL,Bill Clinton,Bob Dole,137.0,291.0,1996 Compiled Results.xls
1996,CALHOUN,BYNUM SCHOOL,Bill Clinton,Bob Dole,139.0,262.0,1996 Compiled Results.xls
1996,CALHOUN,BYNUM SCHOOL,Bill Clinton,Bob Dole,155.0,226.0,1996 Compiled Results.xls
1996,CALHOUN,WELLBORN HIGH SCHOOL,Bill Clinton,Bob Dole,133.0,97.0,1996 Compiled Results.xls
1996,CALHOUN,WELLBORN HIGH SCHOOL,Bill Clinton,Bob Dole,126.0,134.0,1996 Compiled Results.xls
1996,CALHOUN,WELLBORN HIGH SCHOOL,Bill Clinton,Bob Dole,151.0,146.0,1996 Compiled Results.xls
1996,CALHOUN,OXFORD MIDDLE SCHOOL,Bill Clinton,Bob Dole,304.0,688.0,1996 Compiled Results.xls
1996,CALHOUN,OXFORD MIDDLE SCHOOL,Bill Clinton,Bob Dole,260.0,538.0,1996 Compiled Results.xls
1996,CALHOUN,OXFORD CITY HALL,Bill Clinton,Bob Dole,136.0,169.0,1996 Compiled Results.xls
1996,CALHOUN,OXFORD CITY HALL,Bill Clinton,Bob Dole,120.0,155.0,1996 Compiled Results.xls
1996,CALHOUN,LLOYDS CHAPEL BAPTIST CHURCH,Bill Clinton,Bob Dole,21.0,34.0,1996 Compiled Results.xls
1996,CALHOUN,1ST UNITED METHODIST CHURCH WEAVER,Bill Clinton,Bob Dole,345.0,500.0,1996 Compiled Results.xls
1996,CALHOUN,1ST UNITED METHODIST CHURCH WEAVER,Bill Clinton,Bob Dole,276.0,446.0,1996 Compiled Results.xls
1996,CALHOUN,S.M. MCCURRY RESIDENCE,Bill Clinton,Bob Dole,78.0,161.0,1996 Compiled Results.xls
1996,CALHOUN,FRIENDSHIP BAPTIST CHURCH,Bill Clinton,Bob Dole,187.0,294.0,1996 Compiled Results.xls
1996,CALHOUN,WEBSTERS CHAPEL METHODIST CHURCH,Bill Clinton,Bob Dole,205.0,217.0,1996 Compiled Results.xls
1996,CALHOUN,ASBERRY BAPTIST CHURCH,Bill Clinton,Bob Dole,187.0,311.0,1996 Compiled Results.xls
1996,CALHOUN,PIEDMONT NATIONAL GUARD ARMORY,Bill Clinton,Bob Dole,132.0,107.0,1996 Compiled Results.xls
1996,CALHOUN,PIEDMONT NATIONAL GUARD ARMORY,Bill Clinton,Bob Dole,154.0,121.0,1996 Compiled Results.xls
1996,CALHOUN,PIEDMONT CITY HALL,Bill Clinton,Bob Dole,157.0,162.0,1996 Compiled Results.xls
1996,CALHOUN,PIEDMONT CITY HALL,Bill Clinton,Bob Dole,133.0,117.0,1996 Compiled Results.xls
1996,CALHOUN,PIEDMONT RECREATION BUILDING,Bill Clinton,Bob Dole,191.0,146.0,1996 Compiled Results.xls
1996,CALHOUN,PIEDMONT COMMUNITY BUILDING,Bill Clinton,Bob Dole,193.0,100.0,1996 Compiled Results.xls
1996,CALHOUN,HOLLEYS CROSSROADS BAPTIST CHURCH,Bill Clinton,Bob Dole,103.0,172.0,1996 Compiled Results.xls
1996,CALHOUN,WHITE PLAINS HIGH SCHOOL,Bill Clinton,Bob Dole,119.0,257.0,1996 Compiled Results.xls
1996,CALHOUN,DEARMANVILLE SCHOOL,Bill Clinton,Bob Dole,143.0,314.0,1996 Compiled Results.xls
1996,CALHOUN,OXFORD LAKE PARK-CIVIC CENTER,Bill Clinton,Bob Dole,127.0,157.0,1996 Compiled Results.xls
1996,CALHOUN,OXFORD LAKE PARK-CIVIC CENTER,Bill Clinton,Bob Dole,102.0,134.0,1996 Compiled Results.xls
1996,CALHOUN,OXFORD-CHEAHA CIVIC CENTER,Bill Clinton,Bob Dole,207.0,290.0,1996 Compiled Results.xls
1996,CALHOUN,SULPHUR SPGS-COOSA VALLEY SADDLE CLUB,Bill Clinton,Bob Dole,71.0,160.0,1996 Compiled Results.xls
1996,CALHOUN,HOBSON CITY-CITY HALL,Bill Clinton,Bob Dole,291.0,10.0,1996 Compiled Results.xls
1996,CALHOUN,ANNISTON MOORE AVE. CHURCH OF CHRIST,Bill Clinton,Bob Dole,376.0,38.0,1996 Compiled Results.xls
1996,CALHOUN,ANNISTON MOORE AVE. CHURCH OF CHRIST,Bill Clinton,Bob Dole,366.0,43.0,1996 Compiled Results.xls
1996,CALHOUN,ANNISTON  CARVER CENTER,Bill Clinton,Bob Dole,407.0,10.0,1996 Compiled Results.xls
1996,CALHOUN,ANNISTON CARVER CENTER,Bill Clinton,Bob Dole,503.0,11.0,1996 Compiled Results.xls
1996,CALHOUN,ANNISTON -F& WILMER FIRE STATION,Bill Clinton,Bob Dole,356.0,43.0,1996 Compiled Results.xls
1996,CALHOUN,ANNISTON -F& WILMER FIRE STATION,Bill Clinton,Bob Dole,216.0,35.0,1996 Compiled Results.xls
1996,CALHOUN,ANNISTON-THANKFUL BAPTIST CHURCH,Bill Clinton,Bob Dole,175.0,13.0,1996 Compiled Results.xls
1996,CALHOUN,ANNISTON- THANKFUL BAPTIST CHURCH,Bill Clinton,Bob Dole,142.0,11.0,1996 Compiled Results.xls
1996,CALHOUN,ANNISTON- LENLOCK FIRE STATION,Bill Clinton,Bob Dole,174.0,129.0,1996 Compiled Results.xls
1996,CALHOUN,ANNISTON- LENLOCK FIRE STATION,Bill Clinton,Bob Dole,189.0,152.0,1996 Compiled Results.xls
1996,CALHOUN,ANNISTON CITY AUDITORIUM,Bill Clinton,Bob Dole,321.0,20.0,1996 Compiled Results.xls
1996,CALHOUN,ANNISTON CITY AUDITORIUM,Bill Clinton,Bob Dole,303.0,20.0,1996 Compiled Results.xls
1996,CALHOUN,BETHEL UNITED METHODIST CHURCH,Bill Clinton,Bob Dole,76.0,55.0,1996 Compiled Results.xls
1996,CALHOUN,CHOCCOLOCCO HARMONY CHURCH,Bill Clinton,Bob Dole,193.0,332.0,1996 Compiled Results.xls
1996,CALHOUN,OHATCHEE FIRE STATION,Bill Clinton,Bob Dole,170.0,177.0,1996 Compiled Results.xls
1996,CALHOUN,OHATCHEE FIRE STATION,Bill Clinton,Bob Dole,173.0,221.0,1996 Compiled Results.xls
1996,CALHOUN,READ'S MILL-READ'S STORE,Bill Clinton,Bob Dole,156.0,221.0,1996 Compiled Results.xls
1996,CALHOUN,BLUE MOUNTAIN BAPTIST CHURCH,Bill Clinton,Bob Dole,130.0,113.0,1996 Compiled Results.xls
1996,CALHOUN,BLUE MOUNTAIN BAPTIST CHURCH,Bill Clinton,Bob Dole,109.0,92.0,1996 Compiled Results.xls
1996,CALHOUN,SAKS HIGH SCHOOL,Bill Clinton,Bob Dole,300.0,519.0,1996 Compiled Results.xls
1996,CALHOUN,SAKS HIGH SCHOOL,Bill Clinton,Bob Dole,537.0,915.0,1996 Compiled Results.xls
1996,CALHOUN,LEATHERWOOD CIVIL DEFENSE BLDG.,Bill Clinton,Bob Dole,131.0,246.0,1996 Compiled Results.xls
1996,CALHOUN,LEATHERWOOD CIVIL DEFENSE BLDG.,Bill Clinton,Bob Dole,121.0,252.0,1996 Compiled Results.xls
1996,CALHOUN,FRIENDSHIP COMMUNITY CENTER,Bill Clinton,Bob Dole,95.0,244.0,1996 Compiled Results.xls
1996,CALHOUN,FRIENDSHIP COMMUNITY CENTER,Bill Clinton,Bob Dole,98.0,286.0,1996 Compiled Results.xls
1996,CALHOUN,WELLINGTON-MT. VIEW BAPT. CHURCH,Bill Clinton,Bob Dole,124.0,222.0,1996 Compiled Results.xls
1996,CALHOUN,JERRY GREENWOOD AUTO SALES,Bill Clinton,Bob Dole,8.0,12.0,1996 Compiled Results.xls
1996,CALHOUN,ANNISTON NATIONAL GUARD ARMORY,Bill Clinton,Bob Dole,107.0,58.0,1996 Compiled Results.xls
1996,CALHOUN,ANNISTON NATIONAL GUARD ARMORY,Bill Clinton,Bob Dole,91.0,70.0,1996 Compiled Results.xls
1996,CALHOUN,ANNISTON NATIONAL GUARD ARMORY,Bill Clinton,Bob Dole,61.0,52.0,1996 Compiled Results.xls
1996,CALHOUN,ANNISTON FIRST PRESBYTRIAN CHRUCH,Bill Clinton,Bob Dole,184.0,186.0,1996 Compiled Results.xls
1996,CALHOUN,ANNISTON FIRST PRESBYTRIAN CHRUCH,Bill Clinton,Bob Dole,188.0,174.0,1996 Compiled Results.xls
1996,CALHOUN,ANNISTON FIRST PRESBYTRIAN CHRUCH,Bill Clinton,Bob Dole,122.0,151.0,1996 Compiled Results.xls
1996,CALHOUN,MENTAL HEALTH CENTER,Bill Clinton,Bob Dole,145.0,325.0,1996 Compiled Results.xls
1996,CALHOUN,MENTAL HEALTH CENTER,Bill Clinton,Bob Dole,119.0,309.0,1996 Compiled Results.xls
1996,CALHOUN,MENTAL HEALTH CENTER,Bill Clinton,Bob Dole,130.0,294.0,1996 Compiled Results.xls
1996,CALHOUN,ANNISTON-GOLDEN SPGS COMM. CENTER,Bill Clinton,Bob Dole,168.0,352.0,1996 Compiled Results.xls
1996,CALHOUN,ANNISTON-GOLDEN SPGS COMM. CENTER,Bill Clinton,Bob Dole,609.0,1188.0,1996 Compiled Results.xls
1996,CHAMBERS,ABSENTEES,Bill Clinton,Bob Dole,101.0,112.0,1996 Compiled Results.xls
1996,CHAMBERS,STANDING ROCK,Bill Clinton,Bob Dole,39.0,57.0,1996 Compiled Results.xls
1996,CHAMBERS,STROUD,Bill Clinton,Bob Dole,68.0,41.0,1996 Compiled Results.xls
1996,CHAMBERS,MOUNT OLIVE,Bill Clinton,Bob Dole,53.0,37.0,1996 Compiled Results.xls
1996,CHAMBERS,MILLTOWN,Bill Clinton,Bob Dole,73.0,66.0,1996 Compiled Results.xls
1996,CHAMBERS,SPARKLING SPRINGS,Bill Clinton,Bob Dole,2.0,23.0,1996 Compiled Results.xls
1996,CHAMBERS,UNION HILL,Bill Clinton,Bob Dole,57.0,99.0,1996 Compiled Results.xls
1996,CHAMBERS,FIVE POINTS,Bill Clinton,Bob Dole,153.0,67.0,1996 Compiled Results.xls
1996,CHAMBERS,BUFFALO,Bill Clinton,Bob Dole,126.0,84.0,1996 Compiled Results.xls
1996,CHAMBERS,PENTON,Bill Clinton,Bob Dole,28.0,62.0,1996 Compiled Results.xls
1996,CHAMBERS,FREDONIA,Bill Clinton,Bob Dole,113.0,100.0,1996 Compiled Results.xls
1996,CHAMBERS,LANETT,Bill Clinton,Bob Dole,1442.0,926.0,1996 Compiled Results.xls
1996,CHAMBERS,RESCUE,Bill Clinton,Bob Dole,191.0,193.0,1996 Compiled Results.xls
1996,CHAMBERS,LAKEVIEW,Bill Clinton,Bob Dole,67.0,134.0,1996 Compiled Results.xls
1996,CHAMBERS,LAFAYETTE,Bill Clinton,Bob Dole,653.0,387.0,1996 Compiled Results.xls
1996,CHAMBERS,RIDGE GROVE,Bill Clinton,Bob Dole,121.0,126.0,1996 Compiled Results.xls
1996,CHAMBERS,CULEBRA,Bill Clinton,Bob Dole,158.0,17.0,1996 Compiled Results.xls
1996,CHAMBERS,WAVERLY,Bill Clinton,Bob Dole,22.0,78.0,1996 Compiled Results.xls
1996,CHAMBERS,STURKIE,Bill Clinton,Bob Dole,129.0,107.0,1996 Compiled Results.xls
1996,CHAMBERS,CUSSETA,Bill Clinton,Bob Dole,72.0,102.0,1996 Compiled Results.xls
1996,CHAMBERS,SHAWMUT,Bill Clinton,Bob Dole,328.0,454.0,1996 Compiled Results.xls
1996,CHAMBERS,LANGDALE,Bill Clinton,Bob Dole,383.0,327.0,1996 Compiled Results.xls
1996,CHAMBERS,FAIRFAX,Bill Clinton,Bob Dole,633.0,652.0,1996 Compiled Results.xls
1996,CHAMBERS,RIVERVIEW,Bill Clinton,Bob Dole,232.0,153.0,1996 Compiled Results.xls
1996,CHAMBERS,HUGULEY,Bill Clinton,Bob Dole,271.0,303.0,1996 Compiled Results.xls
1996,CHEROKEE,ALEXIS-LINDSEY STORE,Bill Clinton,Bob Dole,94.0,52.0,1996 Compiled Results.xls
1996,CHEROKEE,JACK MAY STORE,Bill Clinton,Bob Dole,191.0,60.0,1996 Compiled Results.xls
1996,CHEROKEE,MCCORD'S CROSSROADS,Bill Clinton,Bob Dole,139.0,97.0,1996 Compiled Results.xls
1996,CHEROKEE,ROCK RUN,Bill Clinton,Bob Dole,45.0,29.0,1996 Compiled Results.xls
1996,CHEROKEE,ROCK RUN STATION,Bill Clinton,Bob Dole,17.0,4.0,1996 Compiled Results.xls
1996,CHEROKEE,TECUMSEH,Bill Clinton,Bob Dole,12.0,10.0,1996 Compiled Results.xls
1996,CHEROKEE,SPRING GARDEN,Bill Clinton,Bob Dole,91.0,120.0,1996 Compiled Results.xls
1996,CHEROKEE,KEY,Bill Clinton,Bob Dole,96.0,73.0,1996 Compiled Results.xls
1996,CHEROKEE,KEY,Bill Clinton,Bob Dole,98.0,75.0,1996 Compiled Results.xls
1996,CHEROKEE,CENTRE,Bill Clinton,Bob Dole,172.0,117.0,1996 Compiled Results.xls
1996,CHEROKEE,CENTRE,Bill Clinton,Bob Dole,167.0,107.0,1996 Compiled Results.xls
1996,CHEROKEE,CENTRE,Bill Clinton,Bob Dole,165.0,125.0,1996 Compiled Results.xls
1996,CHEROKEE,CENTRE,Bill Clinton,Bob Dole,177.0,111.0,1996 Compiled Results.xls
1996,CHEROKEE,CENTRE,Bill Clinton,Bob Dole,163.0,138.0,1996 Compiled Results.xls
1996,CHEROKEE,CENTRE,Bill Clinton,Bob Dole,175.0,130.0,1996 Compiled Results.xls
1996,CHEROKEE,CENTRE,Bill Clinton,Bob Dole,179.0,114.0,1996 Compiled Results.xls
1996,CHEROKEE,MT. SPRINGS,Bill Clinton,Bob Dole,27.0,31.0,1996 Compiled Results.xls
1996,CHEROKEE,GOSHEN,Bill Clinton,Bob Dole,65.0,63.0,1996 Compiled Results.xls
1996,CHEROKEE,BALLPLAY,Bill Clinton,Bob Dole,48.0,71.0,1996 Compiled Results.xls
1996,CHEROKEE,WOODSBEND,Bill Clinton,Bob Dole,138.0,36.0,1996 Compiled Results.xls
1996,CHEROKEE,JACK ADRIAN STORE,Bill Clinton,Bob Dole,91.0,40.0,1996 Compiled Results.xls
1996,CHEROKEE,SLACKLAND,Bill Clinton,Bob Dole,66.0,27.0,1996 Compiled Results.xls
1996,CHEROKEE,LITTLE RIVER,Bill Clinton,Bob Dole,51.0,44.0,1996 Compiled Results.xls
1996,CHEROKEE,SAND ROCK,Bill Clinton,Bob Dole,113.0,79.0,1996 Compiled Results.xls
1996,CHEROKEE,SAND ROCK,Bill Clinton,Bob Dole,108.0,81.0,1996 Compiled Results.xls
1996,CHEROKEE,CEDAR BLUFF,Bill Clinton,Bob Dole,170.0,155.0,1996 Compiled Results.xls
1996,CHEROKEE,CEDAR BLUFF,Bill Clinton,Bob Dole,234.0,130.0,1996 Compiled Results.xls
1996,CHEROKEE,GAYLESVILLE,Bill Clinton,Bob Dole,101.0,78.0,1996 Compiled Results.xls
1996,CHEROKEE,UNITY CHURCH,Bill Clinton,Bob Dole,63.0,31.0,1996 Compiled Results.xls
1996,CHEROKEE,WATSON CHAPEL,Bill Clinton,Bob Dole,40.0,43.0,1996 Compiled Results.xls
1996,CHEROKEE,BROOMTOWN,Bill Clinton,Bob Dole,58.0,82.0,1996 Compiled Results.xls
1996,CHEROKEE,JAMESTOWN,Bill Clinton,Bob Dole,52.0,44.0,1996 Compiled Results.xls
1996,CHEROKEE,MENTONE,Bill Clinton,Bob Dole,9.0,23.0,1996 Compiled Results.xls
1996,CHEROKEE,OAK BOWERY,Bill Clinton,Bob Dole,20.0,22.0,1996 Compiled Results.xls
1996,CHEROKEE,FARRIL,Bill Clinton,Bob Dole,141.0,68.0,1996 Compiled Results.xls
1996,CHEROKEE,PLEASANT VALLEY,Bill Clinton,Bob Dole,62.0,44.0,1996 Compiled Results.xls
1996,CHEROKEE,ELLISVILLE,Bill Clinton,Bob Dole,92.0,35.0,1996 Compiled Results.xls
1996,CHEROKEE,BLANCHE,Bill Clinton,Bob Dole,54.0,66.0,1996 Compiled Results.xls
1996,CHEROKEE,LEESBURG,Bill Clinton,Bob Dole,176.0,102.0,1996 Compiled Results.xls
1996,CHEROKEE,LEESBURG,Bill Clinton,Bob Dole,172.0,119.0,1996 Compiled Results.xls
1996,CHEROKEE,TUCKERS CHAPEL,Bill Clinton,Bob Dole,54.0,53.0,1996 Compiled Results.xls
1996,CHEROKEE,ABSENTEE,Bill Clinton,Bob Dole,213.0,119.0,1996 Compiled Results.xls
1996,CHILTON,MAPLESVILLE FIRE DEPT.,Bill Clinton,Bob Dole,288.0,236.0,1996 Compiled Results.xls
1996,CHILTON,SOUTH CHILTON FIRE STATION,Bill Clinton,Bob Dole,150.0,300.0,1996 Compiled Results.xls
1996,CHILTON,FAIRVIEW FIRE STATION,Bill Clinton,Bob Dole,122.0,265.0,1996 Compiled Results.xls
1996,CHILTON,ENTERPRISE FIRE STATION,Bill Clinton,Bob Dole,144.0,441.0,1996 Compiled Results.xls
1996,CHILTON,VERBENA  FIRE STATION,Bill Clinton,Bob Dole,251.0,401.0,1996 Compiled Results.xls
1996,CHILTON,PROVIDENCE-E CHILTON,Bill Clinton,Bob Dole,151.0,272.0,1996 Compiled Results.xls
1996,CHILTON,CANE CREEK-GAP OF MT. FIRE,Bill Clinton,Bob Dole,191.0,277.0,1996 Compiled Results.xls
1996,CHILTON,UNION GROVE FIRE STATION,Bill Clinton,Bob Dole,256.0,401.0,1996 Compiled Results.xls
1996,CHILTON,JEMISON FIRE DEPT.,Bill Clinton,Bob Dole,492.0,715.0,1996 Compiled Results.xls
1996,CHILTON,PROVIDENCE-N CHILTON,Bill Clinton,Bob Dole,175.0,464.0,1996 Compiled Results.xls
1996,CHILTON,MARS HILL-W CHILTON,Bill Clinton,Bob Dole,185.0,319.0,1996 Compiled Results.xls
1996,CHILTON,THORSBY TOWN HALL,Bill Clinton,Bob Dole,273.0,549.0,1996 Compiled Results.xls
1996,CHILTON,COLLINS CHAPEL -FIRE STATION,Bill Clinton,Bob Dole,98.0,161.0,1996 Compiled Results.xls
1996,CHILTON,ISABELLA - FIRE STATION,Bill Clinton,Bob Dole,162.0,248.0,1996 Compiled Results.xls
1996,CHILTON,VETERANS CLUB-CLANTON,Bill Clinton,Bob Dole,488.0,383.0,1996 Compiled Results.xls
1996,CHILTON,LIBRARY-CLANTON,Bill Clinton,Bob Dole,252.0,700.0,1996 Compiled Results.xls
1996,CHILTON,CLANTON FACILTY BLDG.,Bill Clinton,Bob Dole,410.0,851.0,1996 Compiled Results.xls
1996,CHILTON,COURTHOUSE -CLANTON,Bill Clinton,Bob Dole,264.0,479.0,1996 Compiled Results.xls
1996,CHILTON,ABSENTEE VOTERS,Bill Clinton,Bob Dole,1002.0,448.0,1996 Compiled Results.xls
1996,CHOCTAW,ABSENTEE,Bill Clinton,Bob Dole,589.0,127.0,1996 Compiled Results.xls
1996,CHOCTAW,PENNINGTON,Bill Clinton,Bob Dole,269.0,99.0,1996 Compiled Results.xls
1996,CHOCTAW,PELHAM,Bill Clinton,Bob Dole,112.0,19.0,1996 Compiled Results.xls
1996,CHOCTAW,CROSSROADS,Bill Clinton,Bob Dole,91.0,30.0,1996 Compiled Results.xls
1996,CHOCTAW,INTERSECTION,Bill Clinton,Bob Dole,77.0,1.0,1996 Compiled Results.xls
1996,CHOCTAW,HALSELL,Bill Clinton,Bob Dole,50.0,5.0,1996 Compiled Results.xls
1996,CHOCTAW,YANTLEY,Bill Clinton,Bob Dole,271.0,9.0,1996 Compiled Results.xls
1996,CHOCTAW,CROMWELL,Bill Clinton,Bob Dole,55.0,31.0,1996 Compiled Results.xls
1996,CHOCTAW,LISMAN,Bill Clinton,Bob Dole,302.0,20.0,1996 Compiled Results.xls
1996,CHOCTAW,LAVACA,Bill Clinton,Bob Dole,133.0,60.0,1996 Compiled Results.xls
1996,CHOCTAW,BOGUELOOSA,Bill Clinton,Bob Dole,92.0,202.0,1996 Compiled Results.xls
1996,CHOCTAW,TOXEY,Bill Clinton,Bob Dole,144.0,117.0,1996 Compiled Results.xls
1996,CHOCTAW,GILBERTOWN,Bill Clinton,Bob Dole,166.0,205.0,1996 Compiled Results.xls
1996,CHOCTAW,MELVIN,Bill Clinton,Bob Dole,69.0,27.0,1996 Compiled Results.xls
1996,CHOCTAW,HURRICANE,Bill Clinton,Bob Dole,3.0,15.0,1996 Compiled Results.xls
1996,CHOCTAW,BARRYTOWN,Bill Clinton,Bob Dole,19.0,111.0,1996 Compiled Results.xls
1996,CHOCTAW,WOMACK HILL,Bill Clinton,Bob Dole,46.0,32.0,1996 Compiled Results.xls
1996,CHOCTAW,CHAPPELL HILL,Bill Clinton,Bob Dole,43.0,116.0,1996 Compiled Results.xls
1996,CHOCTAW,CULLOMBURG,Bill Clinton,Bob Dole,65.0,40.0,1996 Compiled Results.xls
1996,CHOCTAW,BLADON SPRINGS,Bill Clinton,Bob Dole,70.0,12.0,1996 Compiled Results.xls
1996,CHOCTAW,SILES,Bill Clinton,Bob Dole,147.0,135.0,1996 Compiled Results.xls
1996,CHOCTAW,SOUWILPA,Bill Clinton,Bob Dole,22.0,22.0,1996 Compiled Results.xls
1996,CHOCTAW,ISNEY,Bill Clinton,Bob Dole,19.0,46.0,1996 Compiled Results.xls
1996,CHOCTAW,TOOMEY,Bill Clinton,Bob Dole,86.0,50.0,1996 Compiled Results.xls
1996,CHOCTAW,LUSK,Bill Clinton,Bob Dole,25.0,114.0,1996 Compiled Results.xls
1996,CHOCTAW,PLEASANT VALLEY,Bill Clinton,Bob Dole,14.0,95.0,1996 Compiled Results.xls
1996,CHOCTAW,ARARAT,Bill Clinton,Bob Dole,65.0,53.0,1996 Compiled Results.xls
1996,CHOCTAW,BRANCH,Bill Clinton,Bob Dole,182.0,29.0,1996 Compiled Results.xls
1996,CHOCTAW,PUSHMATAHA,Bill Clinton,Bob Dole,119.0,13.0,1996 Compiled Results.xls
1996,CHOCTAW,BUTLER,Bill Clinton,Bob Dole,491.0,718.0,1996 Compiled Results.xls
1996,CHOCTAW,MT. STERLING,Bill Clinton,Bob Dole,134.0,33.0,1996 Compiled Results.xls
1996,CHOCTAW,RIDERWOOD,Bill Clinton,Bob Dole,95.0,8.0,1996 Compiled Results.xls
1996,CHOCTAW,ROCK SPRINGS,Bill Clinton,Bob Dole,9.0,29.0,1996 Compiled Results.xls
1996,CLARKE,GAINSTOWN (GOOD HOPE AME CHURCH,Bill Clinton,Bob Dole,276.0,35.0,1996 Compiled Results.xls
1996,CLARKE,CHOCTAW BLUFF (FIRE STATION),Bill Clinton,Bob Dole,164.0,35.0,1996 Compiled Results.xls
1996,CLARKE,CARLTON (SHERMAN GROCERY),Bill Clinton,Bob Dole,87.0,40.0,1996 Compiled Results.xls
1996,CLARKE,JACKSON (CITY HALL),Bill Clinton,Bob Dole,580.0,356.0,1996 Compiled Results.xls
1996,CLARKE,WALKER SPRINGS (OVERSTREET GROCERY),Bill Clinton,Bob Dole,137.0,92.0,1996 Compiled Results.xls
1996,CLARKE,VOTING HOUSE HWY 84/CTY RD 35,Bill Clinton,Bob Dole,176.0,25.0,1996 Compiled Results.xls
1996,CLARKE,GOSPORT (FIRESTATION),Bill Clinton,Bob Dole,125.0,19.0,1996 Compiled Results.xls
1996,CLARKE,JACKSON (SKIPPER FIRE STATION),Bill Clinton,Bob Dole,176.0,326.0,1996 Compiled Results.xls
1996,CLARKE,JACKSON (NATIONAL GUARD ARMORY),Bill Clinton,Bob Dole,127.0,417.0,1996 Compiled Results.xls
1996,CLARKE,JACKSON (FIRE STATION NO. 2),Bill Clinton,Bob Dole,114.0,394.0,1996 Compiled Results.xls
1996,CLARKE,SALITPA ( ALABAMA SANDBLASTING),Bill Clinton,Bob Dole,96.0,44.0,1996 Compiled Results.xls
1996,CLARKE,WINN/ZIMCO (FIRE STATION),Bill Clinton,Bob Dole,171.0,46.0,1996 Compiled Results.xls
1996,CLARKE,GROVE HILL (COURTHOUSE),Bill Clinton,Bob Dole,174.0,218.0,1996 Compiled Results.xls
1996,CLARKE,ANTIOCH (FIRE STATION),Bill Clinton,Bob Dole,110.0,126.0,1996 Compiled Results.xls
1996,CLARKE,HELLWESTERN (FIRE STATION),Bill Clinton,Bob Dole,72.0,110.0,1996 Compiled Results.xls
1996,CLARKE,GROVE HILL (CITY HALL),Bill Clinton,Bob Dole,123.0,270.0,1996 Compiled Results.xls
1996,CLARKE,WHATLEY (GARRICK'S STORE),Bill Clinton,Bob Dole,96.0,47.0,1996 Compiled Results.xls
1996,CLARKE,GROVE HILL NAT'L GUARD ARMORY),Bill Clinton,Bob Dole,201.0,59.0,1996 Compiled Results.xls
1996,CLARKE,COFFEEVILLE (HIGH SCHOOL GYM),Bill Clinton,Bob Dole,249.0,232.0,1996 Compiled Results.xls
1996,CLARKE,THOMASVILLE (NAT'L GUARD ARMORY),Bill Clinton,Bob Dole,631.0,383.0,1996 Compiled Results.xls
1996,CLARKE,CHILTON (HOPEWELL CHURCH),Bill Clinton,Bob Dole,17.0,64.0,1996 Compiled Results.xls
1996,CLARKE,TALLAHATTA SPRINGS (COMMUNITY HSE),Bill Clinton,Bob Dole,25.0,74.0,1996 Compiled Results.xls
1996,CLARKE,NETTLESBORO (FIRE STATION),Bill Clinton,Bob Dole,75.0,56.0,1996 Compiled Results.xls
1996,CLARKE,FULTON (OLD SCHOOL BUILDING),Bill Clinton,Bob Dole,266.0,237.0,1996 Compiled Results.xls
1996,CLARKE,MORVIN (VOTING HOUSE),Bill Clinton,Bob Dole,120.0,18.0,1996 Compiled Results.xls
1996,CLARKE,BASHI (METHODIST CHURCH),Bill Clinton,Bob Dole,42.0,48.0,1996 Compiled Results.xls
1996,CLARKE,THOMASVILLE (FIRE STA. BASHI RD.),Bill Clinton,Bob Dole,199.0,390.0,1996 Compiled Results.xls
1996,CLARKE,THOMASVILLE(FIRE STA. NO. 2),Bill Clinton,Bob Dole,72.0,277.0,1996 Compiled Results.xls
1996,CLARKE,SPRINGFIELD (BOBBY KELLY'S),Bill Clinton,Bob Dole,38.0,153.0,1996 Compiled Results.xls
1996,CLAY,ABSENTEES,Bill Clinton,Bob Dole,257.0,224.0,1996 Compiled Results.xls
1996,CLAY,HLND/COPPERMINE,Bill Clinton,Bob Dole,33.0,62.0,1996 Compiled Results.xls
1996,CLAY,DELTA C/C,Bill Clinton,Bob Dole,89.0,100.0,1996 Compiled Results.xls
1996,CLAY,BARFIELD VFD,Bill Clinton,Bob Dole,188.0,202.0,1996 Compiled Results.xls
1996,CLAY,LINEVILLE N.G.A.,Bill Clinton,Bob Dole,130.0,173.0,1996 Compiled Results.xls
1996,CLAY,HLND/COPPERMINE,Bill Clinton,Bob Dole,52.0,98.0,1996 Compiled Results.xls
