source_file_id,provider,source_url,retrieved_at,sha256,media_type,size_bytes,license_or_terms,state_code,cycle,geography_vintage,authoritative_scope,ingest_status,acquisition_method,data_kind,local_path,request_parameters,query_scope,record_count,response_limit,notes
finance:ga:contributions:2024:56aa0c6aa7:3d5beb0b5de5,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-31T12:33:16+00:00,3d5beb0b5de5e491368cdbcb1ea8d0e27121296d7d8756b4bd1d7be9d1e49ecc,text/csv,8704900,official public records; reuse terms not stated on download page,GA,2024,not_applicable,reported candidate contributions dated in 2024-09 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,contributions,data/raw/finance/southern/GA/recordsearch_v2/contributions/2024/09.csv,"{""fileName"":""contributions_2024_09"",""openInNewTab"":false,""publicGridName"":""ContributionsPublicGrid"",""transactionDetailsSearchFilter"":{""byState"":"""",""committeeType"":""CAN"",""electionID"":"""",""electionType"":"""",""electionYear"":"""",""filerName"":"""",""filerRegistrationGuid"":null,""fromDate"":""09/01/2024"",""pageNumber"":1,""pageSize"":10,""reportName"":"""",""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceName"":"""",""sourceTypeCode"":"""",""toDate"":""09/30/2024"",""transactionAmountMax"":null,""transactionAmountMin"":null,""transactionSubTypeCode"":"""",""transactionTypeCode"":""TCON""},""type"":""CSV""}",system=recordsearch;year=2024;month=09;kind=contributions,34663,,Raw official candidate CSV export partitioned by transaction month. The version-2 collection preserves a refreshed replacement for the provider's defective first 2024 response set.
finance:ga:contributions:2024:6259c06f37:75c0057eeb93,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-31T12:33:57+00:00,75c0057eeb933ae33a727925818bc7028cf13d056906ecd20f1afbea90f63f31,text/csv,8647089,official public records; reuse terms not stated on download page,GA,2024,not_applicable,reported candidate contributions dated in 2024-10 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,contributions,data/raw/finance/southern/GA/recordsearch_v2/contributions/2024/10.csv,"{""fileName"":""contributions_2024_10"",""openInNewTab"":false,""publicGridName"":""ContributionsPublicGrid"",""transactionDetailsSearchFilter"":{""byState"":"""",""committeeType"":""CAN"",""electionID"":"""",""electionType"":"""",""electionYear"":"""",""filerName"":"""",""filerRegistrationGuid"":null,""fromDate"":""10/01/2024"",""pageNumber"":1,""pageSize"":10,""reportName"":"""",""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceName"":"""",""sourceTypeCode"":"""",""toDate"":""10/31/2024"",""transactionAmountMax"":null,""transactionAmountMin"":null,""transactionSubTypeCode"":"""",""transactionTypeCode"":""TCON""},""type"":""CSV""}",system=recordsearch;year=2024;month=10;kind=contributions,34278,,Raw official candidate CSV export partitioned by transaction month. The version-2 collection preserves a refreshed replacement for the provider's defective first 2024 response set.
finance:ga:contributions:2024:d0bbefe93a:7bd390243bbb,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-31T12:34:04+00:00,7bd390243bbb2093b59c985da3fe49781782f6ddfbfffefe0f29570913241bff,text/csv,1507331,official public records; reuse terms not stated on download page,GA,2024,not_applicable,reported candidate contributions dated in 2024-11 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,contributions,data/raw/finance/southern/GA/recordsearch_v2/contributions/2024/11.csv,"{""fileName"":""contributions_2024_11"",""openInNewTab"":false,""publicGridName"":""ContributionsPublicGrid"",""transactionDetailsSearchFilter"":{""byState"":"""",""committeeType"":""CAN"",""electionID"":"""",""electionType"":"""",""electionYear"":"""",""filerName"":"""",""filerRegistrationGuid"":null,""fromDate"":""11/01/2024"",""pageNumber"":1,""pageSize"":10,""reportName"":"""",""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceName"":"""",""sourceTypeCode"":"""",""toDate"":""11/30/2024"",""transactionAmountMax"":null,""transactionAmountMin"":null,""transactionSubTypeCode"":"""",""transactionTypeCode"":""TCON""},""type"":""CSV""}",system=recordsearch;year=2024;month=11;kind=contributions,5447,,Raw official candidate CSV export partitioned by transaction month. The version-2 collection preserves a refreshed replacement for the provider's defective first 2024 response set.
finance:ga:contributions:2024:46086040e7:0c1a6fd8d2a8,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-31T12:34:07+00:00,0c1a6fd8d2a88388f0f195a23d0fdfad1cbc8f22ede611c046f8c9d713e4c797,text/csv,812020,official public records; reuse terms not stated on download page,GA,2024,not_applicable,reported candidate contributions dated in 2024-12 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,contributions,data/raw/finance/southern/GA/recordsearch_v2/contributions/2024/12.csv,"{""fileName"":""contributions_2024_12"",""openInNewTab"":false,""publicGridName"":""ContributionsPublicGrid"",""transactionDetailsSearchFilter"":{""byState"":"""",""committeeType"":""CAN"",""electionID"":"""",""electionType"":"""",""electionYear"":"""",""filerName"":"""",""filerRegistrationGuid"":null,""fromDate"":""12/01/2024"",""pageNumber"":1,""pageSize"":10,""reportName"":"""",""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceName"":"""",""sourceTypeCode"":"""",""toDate"":""12/31/2024"",""transactionAmountMax"":null,""transactionAmountMin"":null,""transactionSubTypeCode"":"""",""transactionTypeCode"":""TCON""},""type"":""CSV""}",system=recordsearch;year=2024;month=12;kind=contributions,2655,,Raw official candidate CSV export partitioned by transaction month. The version-2 collection preserves a refreshed replacement for the provider's defective first 2024 response set.
finance:ga:contributions:2024:b564caa7eb:bb0735877f8e,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-30T20:23:44+00:00,bb0735877f8e07c78d979d054086cf0a1ffb58376bbb648ce905cb5c5d855bc0,text/csv,42191,official public records; reuse terms not stated on download page,GA,2024,not_applicable,reported candidate contributions dated in 2024-01 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,contributions,data/raw/finance/southern/GA/recordsearch/contributions/2024/01/01.csv,"{""fileName"":""contributions_2024_01_01"",""openInNewTab"":false,""publicGridName"":""ContributionsPublicGrid"",""transactionDetailsSearchFilter"":{""byState"":"""",""committeeType"":""CAN"",""electionID"":"""",""electionType"":"""",""electionYear"":"""",""filerName"":"""",""filerRegistrationGuid"":null,""fromDate"":""01/01/2024"",""pageNumber"":1,""pageSize"":10,""reportName"":"""",""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceName"":"""",""sourceTypeCode"":"""",""toDate"":""01/01/2024"",""transactionAmountMax"":null,""transactionAmountMin"":null,""transactionSubTypeCode"":"""",""transactionTypeCode"":""TCON""},""type"":""CSV""}",system=recordsearch;year=2024;month=01;day=01;kind=contributions,125,,Raw official candidate CSV export partitioned by transaction month.
finance:ga:contributions:2024:45ddf2048c:455152bcee55,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-30T20:23:44+00:00,455152bcee5522a4ab960ddae685324178119d3351bac0c9a329519991a74c08,text/csv,96667,official public records; reuse terms not stated on download page,GA,2024,not_applicable,reported candidate contributions dated in 2024-01 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,contributions,data/raw/finance/southern/GA/recordsearch/contributions/2024/01/06.csv,"{""fileName"":""contributions_2024_01_06"",""openInNewTab"":false,""publicGridName"":""ContributionsPublicGrid"",""transactionDetailsSearchFilter"":{""byState"":"""",""committeeType"":""CAN"",""electionID"":"""",""electionType"":"""",""electionYear"":"""",""filerName"":"""",""filerRegistrationGuid"":null,""fromDate"":""01/06/2024"",""pageNumber"":1,""pageSize"":10,""reportName"":"""",""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceName"":"""",""sourceTypeCode"":"""",""toDate"":""01/06/2024"",""transactionAmountMax"":null,""transactionAmountMin"":null,""transactionSubTypeCode"":"""",""transactionTypeCode"":""TCON""},""type"":""CSV""}",system=recordsearch;year=2024;month=01;day=06;kind=contributions,315,,Raw official candidate CSV export partitioned by transaction month.
finance:ga:contributions:2024:ab2ff782c7:c1db94e9ace2,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-30T20:23:44+00:00,c1db94e9ace24e5f35383a24dba167c861d90f245dba822b4adbbe793d8cb210,text/csv,151819,official public records; reuse terms not stated on download page,GA,2024,not_applicable,reported candidate contributions dated in 2024-01 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,contributions,data/raw/finance/southern/GA/recordsearch/contributions/2024/01/02.csv,"{""fileName"":""contributions_2024_01_02"",""openInNewTab"":false,""publicGridName"":""ContributionsPublicGrid"",""transactionDetailsSearchFilter"":{""byState"":"""",""committeeType"":""CAN"",""electionID"":"""",""electionType"":"""",""electionYear"":"""",""filerName"":"""",""filerRegistrationGuid"":null,""fromDate"":""01/02/2024"",""pageNumber"":1,""pageSize"":10,""reportName"":"""",""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceName"":"""",""sourceTypeCode"":"""",""toDate"":""01/02/2024"",""transactionAmountMax"":null,""transactionAmountMin"":null,""transactionSubTypeCode"":"""",""transactionTypeCode"":""TCON""},""type"":""CSV""}",system=recordsearch;year=2024;month=01;day=02;kind=contributions,482,,Raw official candidate CSV export partitioned by transaction month.
finance:ga:contributions:2024:41325e48ed:cac80063e1c2,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-30T20:23:45+00:00,cac80063e1c2fb17f3e5b43f3623f50217f076109cc80e2f2d13b3c3a002970f,text/csv,48688,official public records; reuse terms not stated on download page,GA,2024,not_applicable,reported candidate contributions dated in 2024-01 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,contributions,data/raw/finance/southern/GA/recordsearch/contributions/2024/01/08.csv,"{""fileName"":""contributions_2024_01_08"",""openInNewTab"":false,""publicGridName"":""ContributionsPublicGrid"",""transactionDetailsSearchFilter"":{""byState"":"""",""committeeType"":""CAN"",""electionID"":"""",""electionType"":"""",""electionYear"":"""",""filerName"":"""",""filerRegistrationGuid"":null,""fromDate"":""01/08/2024"",""pageNumber"":1,""pageSize"":10,""reportName"":"""",""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceName"":"""",""sourceTypeCode"":"""",""toDate"":""01/08/2024"",""transactionAmountMax"":null,""transactionAmountMin"":null,""transactionSubTypeCode"":"""",""transactionTypeCode"":""TCON""},""type"":""CSV""}",system=recordsearch;year=2024;month=01;day=08;kind=contributions,156,,Raw official candidate CSV export partitioned by transaction month.
finance:ga:contributions:2024:4fab988950:cb5367f6c7fd,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-30T20:23:45+00:00,cb5367f6c7fdaa7dbc03c7b03e3e30f21285ca83a65d55f32443752b34840c1a,text/csv,46472,official public records; reuse terms not stated on download page,GA,2024,not_applicable,reported candidate contributions dated in 2024-01 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,contributions,data/raw/finance/southern/GA/recordsearch/contributions/2024/01/09.csv,"{""fileName"":""contributions_2024_01_09"",""openInNewTab"":false,""publicGridName"":""ContributionsPublicGrid"",""transactionDetailsSearchFilter"":{""byState"":"""",""committeeType"":""CAN"",""electionID"":"""",""electionType"":"""",""electionYear"":"""",""filerName"":"""",""filerRegistrationGuid"":null,""fromDate"":""01/09/2024"",""pageNumber"":1,""pageSize"":10,""reportName"":"""",""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceName"":"""",""sourceTypeCode"":"""",""toDate"":""01/09/2024"",""transactionAmountMax"":null,""transactionAmountMin"":null,""transactionSubTypeCode"":"""",""transactionTypeCode"":""TCON""},""type"":""CSV""}",system=recordsearch;year=2024;month=01;day=09;kind=contributions,160,,Raw official candidate CSV export partitioned by transaction month.
finance:ga:contributions:2024:32f0aef39d:ed6d820a60b5,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-30T20:23:45+00:00,ed6d820a60b525c94b4249735edd2d9bbde25db6227f1e472a673d4dd7ef341d,text/csv,272760,official public records; reuse terms not stated on download page,GA,2024,not_applicable,reported candidate contributions dated in 2024-01 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,contributions,data/raw/finance/southern/GA/recordsearch/contributions/2024/01/03.csv,"{""fileName"":""contributions_2024_01_03"",""openInNewTab"":false,""publicGridName"":""ContributionsPublicGrid"",""transactionDetailsSearchFilter"":{""byState"":"""",""committeeType"":""CAN"",""electionID"":"""",""electionType"":"""",""electionYear"":"""",""filerName"":"""",""filerRegistrationGuid"":null,""fromDate"":""01/03/2024"",""pageNumber"":1,""pageSize"":10,""reportName"":"""",""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceName"":"""",""sourceTypeCode"":"""",""toDate"":""01/03/2024"",""transactionAmountMax"":null,""transactionAmountMin"":null,""transactionSubTypeCode"":"""",""transactionTypeCode"":""TCON""},""type"":""CSV""}",system=recordsearch;year=2024;month=01;day=03;kind=contributions,867,,Raw official candidate CSV export partitioned by transaction month.
