scenario,cycle,chamber,district,baseline_margin,baseline_definition
production_canonical_weights,2022,house,71.0,11.33804487390773,expanded_turnout_weighted
production_canonical_weights,2022,house,72.0,11.235634414298152,expanded_turnout_weighted
production_canonical_weights,2022,house,73.0,-41.32736292266054,expanded_turnout_weighted
production_canonical_weights,2022,house,74.0,15.006038709503903,expanded_turnout_weighted
production_canonical_weights,2022,house,75.0,-39.381968948304674,expanded_turnout_weighted
production_canonical_weights,2022,house,76.0,43.045753693504395,expanded_turnout_weighted
production_canonical_weights,2022,house,77.0,33.605046863366404,expanded_turnout_weighted
production_canonical_weights,2022,house,78.0,26.05948236878241,expanded_turnout_weighted
production_canonical_weights,2022,house,79.0,-26.45730756251785,expanded_turnout_weighted
production_canonical_weights,2022,house,80.0,-45.86490377745734,expanded_turnout_weighted
production_canonical_weights,2022,house,81.0,-55.45991199748464,expanded_turnout_weighted
production_canonical_weights,2022,house,82.0,17.628727900262795,expanded_turnout_weighted
production_canonical_weights,2022,house,83.0,-4.112561853060721,expanded_turnout_weighted
