candidate_result_id,finance_candidate_cycle_id,build_run_id,state_code,cycle,chamber,district,party_family,candidate_name,total_fundraising,cash_contributions,other_receipts,in_kind_contributions,loans_received,expenditures,ending_cash,finance_observation_status,finance_observed,source_name,source_measure,match_method,match_score,incumbency_support
LCAND-28CC53D13CF562A70AA9,FIN-E093E5AA8915FA4C1249,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,67,democratic,MAKALA L. WASHINGTON,8256.98,8256.98,,,3323.25,10143.37,6051.98,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-EFF764CD5C4555C874E1,FIN-D87363770FC95C9016A7,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,67,republican,JEFF LEACH,1790422.09,1790422.09,,,0.0,1758282.9600000002,235500.39,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-B5874B400489DC7CFB29,FIN-F671B69BCEB17F059DD6,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,68,democratic,STACEY SWANN,12820.51,12820.51,,,0.0,16132.45,702.83,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-FEE9A001FBF7FC851183,FIN-552B1FE81EC3EFCE2577,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,68,republican,DAVID SPILLER,903114.24,903114.24,,,0.0,587587.49,319040.68,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-1076DE4E7FC14EE8E119,FIN-BCCCB430BB11C72C81B0,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,69,democratic,WALTER COPPAGE,20454.0,20454.0,,,0.0,25104.23,1253.08,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-E73F2DED971AA64D08DE,FIN-43D1756301B0F1614488,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,69,republican,JAMES B FRANK,224450.1,224450.1,,,0.0,303772.42,369463.56,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-E891518A790DCB569E15,FIN-4BE190D54BDB1C3C8D88,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,7,democratic,MARLENA R. COOPER,79566.52999999998,79566.52999999998,,,0.0,34143.04,3481.65,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-F0D4D26BA3B339542B89,FIN-5894C518877EBFE00A72,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,7,republican,JAY DEAN,707791.93,707791.93,,,0.0,627184.77,183512.26,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-93652E8BBC59784B8596,FIN-7B72DCA8303C97B26E74,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,70,democratic,MIHAELA ELIZABETH PLESA,1103671.71,1103671.71,,,25000.0,825759.82,77559.59,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-BBDBD13820FF1D7DD206,FIN-288DB6707B84BDA1560D,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,70,republican,STEVE KINARD,292213.33,292213.33,,,0.0,237934.93,21219.24,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-600F779166FBBFA8F690,FIN-F57B9CBB7FA9B5E93158,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,71,democratic,LINDA GOOLSBEE,1886.51,1886.51,,,43000.0,19015.29,2938.03,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-1733F04EAB110FDC3C21,FIN-7A961666D524273ECC6F,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,71,republican,STAN LAMBERT,1006967.0,1006967.0,,,0.0,805545.5100000001,161150.33,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-CC00F9CA19B44E54A8F6,FIN-0AD1678A8892E25F3BD0,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,73,democratic,SALLY DUVAL,43676.51,43676.51,,,0.0,73250.95999999999,0.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-F8796060E82942B781DF,FIN-0024F54C35EE54E1FD90,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,73,republican,CARRIE ISAAC,310497.96,310497.96,,,0.0,247094.97,198037.37,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-7F8ED7D0EB9DBA0202C3,FIN-D2BED4BC02316A8BFA3A,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,74,democratic,EDDIE MORALES JR,549369.78,549369.78,,,250000.0,294300.62,218241.06,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-5AA32C491BB604E45952,FIN-66B2B656122C3DC9B23B,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,74,republican,ROBERT GARZA,1015004.88,1015004.88,,,4000.0,200743.73,0.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-826459807247F288EC0A,FIN-9ABBDCCC7BC2E70EB9CD,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,76,democratic,SULEMAN LALANI,484993.41,484993.41,,,0.0,389411.05,151235.43,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-328611CCDE614E07D7AF,FIN-172A2E93DFA4E6739BCF,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,76,republican,LEA C.S. SIMMONS,970.0,970.0,,,0.0,2599.28,0.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-6ABCA302E9691583267F,FIN-D981BA4D4966141B78E4,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,8,democratic,CAROLYN F. SALTER,35583.520000000004,35583.520000000004,,,0.0,50458.14,0.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-412C2DC266DF5900A818,FIN-EC1673A6E0B856B4601F,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,8,republican,CODY HARRIS,860482.56,860482.56,,,0.0,716691.7,388406.2,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-4C7E056143A372111F43,FIN-48AB8ED2132D47860E26,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,80,democratic,CECILIA CASTELLANO,181921.64,181921.64,,,170000.0,317726.2,21458.4,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-EC10C50FF29C4BB7CEFE,FIN-0656A2E60B41D986FD02,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,80,republican,DON MCLAUGHLIN JR,1655360.2200000002,1655360.2200000002,,,115000.0,1005085.57,68335.29,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-DD5022221FD85CD9FA92,FIN-2C5FF5CFCCCBED862E38,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,82,democratic,STEVEN SCHAFERSMAN,826.11,826.11,,,0.0,2101.11,0.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-5562A3C8E5BC4529A4DB,FIN-B3791E6E18AB356DF051,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,82,republican,TOM CRADDICK,198127.13,198127.13,,,0.0,313504.99999999994,196141.6,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-5F08798F5DED51667597,FIN-ACFCB2B3136F24200852,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,84,democratic,NOAH LOPEZ,1662.0,1662.0,,,0.0,1124.61,0.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-FBD71D8C4589FFC152F4,FIN-9A7A2B78D7729AC08993,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,84,republican,CARL H. TEPPER,124682.26,124682.26,,,0.0,72920.08,87524.12,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-F65969DC174D4B20C43B,FIN-46EFBFF99732371E3F70,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,87,democratic,TIMOTHY W. GASSAWAY,3865.0,3865.0,,,3000.0,6135.66,1356.48,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-B628FFFD6C75C41E5DE2,FIN-282715E62B191EE95B9E,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,87,republican,CAROLINE FAIRLY,1212810.13,1212810.13,,,0.0,1270539.61,106360.48,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-684D7583ABA185F1D895,FIN-20A4D31FEAE873BF94D6,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,89,democratic,DARREL EVANS,21658.98,21658.98,,,0.0,15857.219999999998,401.28,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-3EA15A2C1AF869ABA36A,FIN-B394AD5FA2A9DD52FB5C,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,89,republican,CANDY NOBLE,850436.55,850436.55,,,0.0,656492.9,122865.15,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-8E31847A2DE75FE262F4,FIN-C3D5B791C95985E1EA8F,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,93,democratic,PERLA BOJORQUEZ,53208.22,53208.22,,,618.62,39545.130000000005,1419.74,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-D78741A63D612387B6FE,FIN-C927701C81D38DF81470,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,93,republican,NATE SCHATZLINE,144881.38,144881.38,,,0.0,65213.58,111872.36,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-4AC099A2ECA2DDC6A8D6,FIN-A863B9E631548D38197E,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,94,democratic,DENISE WILKERSON,123494.86,123494.86,,,14938.0,112014.6,5748.75,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-E6780B1FBA6D1833BAAA,FIN-85C463C8A2D695C7C40B,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,94,republican,TONY TINDERHOLT,471461.23,471461.23,,,0.0,379058.38,185214.41,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-486D3150819F4C3237A1,FIN-2A8A1F2F744CDE357ABA,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,96,democratic,EBONY M. TURNER,65509.98999999999,65509.98999999999,,,0.0,30190.31,233.88,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-44768D818B320CB99DCD,FIN-16859527C11A7FE12BCB,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,96,republican,DAVID COOK,676141.1,676141.1,,,15000.0,687128.09,266501.52,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-9A9EB18A821CA31370EB,FIN-721F484778E78EE9135B,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,97,democratic,CARLOS WALKER,28413.17,28413.17,,,0.0,16232.5,5335.7,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-BE441017DCB00201D59B,FIN-4C069E2C2510A60666B7,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,97,republican,JOHN MCQUEENEY,2813112.86,2813112.86,,,150100.0,938928.37,209980.34,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-14B426CFF30036B7C879,FIN-74AC373D95E4480F5F50,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,98,democratic,SCOTT BRYAN WHITE,142397.2,142397.2,,,2395.45,144872.62,0.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-C7995492BA730465E890,FIN-3B91B9674AB187F3C69B,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,98,republican,GIOVANNI CAPRIGLIONE,640594.78,640594.78,,,0.0,599212.44,367925.04,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-6B10B12204420D9DA900,FIN-5E50FCC3C5DDA55C3320,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,99,democratic,MIMI COFFEY,,,,,0.0,15478.88,4305.91,review_boundary_spanning_report,0,Texas Ethics Commission report-cover summaries,reported_total_contributions,approved_identity_adjudication:FINID-TX-MIMI-COFFEY-HD99,100.0,0
LCAND-02A04E7ED321CD4F6E81,FIN-AED9805D84DFE5BE26BB,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,99,republican,CHARLIE GEREN,1365938.2000000002,1365938.2000000002,,,0.0,1033219.47,1195452.22,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-DBA0980A1D2A24793296,FIN-1004251608545D253669,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,upper,10,democratic,ANDY MORRIS,8203.08,8203.08,,,0.0,8397.33,30.19,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-3FB4E485B331815E82C5,FIN-386AE49CBF38F54874AD,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,upper,10,republican,PHIL KING,980675.12,980675.12,,,0.0,744621.48,833597.09,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-DC2EF88AF40C3E265278,FIN-306CBA17A7E59670647D,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,upper,12,democratic,STEPHANIE DRAPER,23928.38,23928.38,,,0.0,4206.18,1756.9,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-6D030BAD51128D939870,FIN-A18A7D6C1F4C2F3801F3,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,upper,12,republican,TAN PARKER,1439770.0699999998,1439770.0699999998,,,0.0,990251.52,1190106.68,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-DD60CF33184582E36A84,FIN-BF2003263B4934731F6A,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,upper,15,democratic,MOLLY COOK,1342735.1999999995,1342735.1999999995,,,0.0,1115546.02,155853.22,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-47DF08C6A13E558F432B,FIN-E0AC369D592BB0A219C3,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,upper,15,republican,JOSEPH L. TRAHAN,1036.0,1036.0,,,0.0,3706.79,540.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-6C83D3F1D4422A89A3C2,FIN-08F05E75899318E092E1,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,upper,17,democratic,KATHY CHENG,21519.76,21519.76,,,6543.82,16012.75,12206.35,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-B1C324B0D8D8DA2AD000,FIN-0F12E57CB120D9BCEC0E,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,upper,17,republican,JOAN HUFFMAN,0.0,0.0,,,0.0,0.0,0.0,observed_zero,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-61489F42D304E42297FE,FIN-CDF41EB4695181430926,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,upper,25,democratic,MERRIE FOX,34129.09,34129.09,,,0.0,28055.41,4724.92,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-A6DA8289101FF11F5E96,FIN-F3C879CAD2B3C558B325,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,upper,25,republican,DONNA CAMPBELL,0.0,0.0,,,0.0,35590.75,0.0,observed_zero,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-3FDA835612026161C198,FIN-E38A8693E90CAF7F44AC,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,upper,27,democratic,MORGAN LAMANTIA,1100592.57,1100592.57,,,11122000.0,7351237.37,12092.43,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-833F42C3BE5AF7DB8D21,FIN-4D2A01F2F4F68E78EC20,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,upper,27,republican,ADAM HINOJOSA,3156729.29,3156729.29,,,0.0,2102162.05,168280.32,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-C144B3C01397D613BD02,FIN-768C166352299FB3B48C,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,upper,30,democratic,DALE FREY,6864.139999999999,6864.139999999999,,,0.0,5382.81,1453.69,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-71C8411460166EE86325,FIN-2B5F314C5DEAED8B23F4,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,upper,30,republican,BRENT HAGENBUCH,3024235.2,3024235.2,,,1515000.0,4431917.8,227038.53,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-546607FCDB2895E3ED9F,FIN-FC496D9E492569365A2D,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,upper,6,democratic,CAROL ALVARADO,666718.8200000001,666718.8200000001,,,0.0,308874.81,1564381.8,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-A604D05A8240D5EDE0C4,FIN-3B0CE0C4A656D15FFB49,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,upper,6,republican,MARTHA FIERRO,25876.4,25876.4,,,3240.0,18166.76,14.12,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-8A7367C248D3EF543952,FIN-813476D105E545A147E4,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,upper,7,democratic,MICHELLE GWINN,0.0,0.0,,,0.0,339.02,0.0,observed_zero,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-ADDDF775C6B2075C78D5,FIN-F5FA7154F89E271EA646,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,upper,7,republican,PAUL BETTENCOURT,0.0,0.0,,,0.0,,0.0,observed_zero,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,approved_identity_adjudication:FINID-TX-PAUL-BETTENCOURT-SD7-2024,80.0,0
LCAND-CD75077B189B930637BD,FIN-33A475DBBE4E2618CC84,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,upper,8,democratic,RACHEL MELLO,16835.11,16835.11,,,4767.67,17477.1,322.2,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-44C372D7DDACDD1A1400,FIN-610BEE279755D105AB08,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,upper,8,republican,ANGELA PAXTON,912306.87,912306.87,,,1140000.0,519341.69,1460016.83,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-4584D90F484EBF73FF88,FIN-7A53C8A2476C1AA59520,RUN-133197C8B7B94F21A2939B438EDAF692,VA,2017,lower,1,democratic,"KALLEN, ALICIA D",34871.96,34871.96,0.0,2448.0,0.0,32957.41,1914.55,observed_positive,1,Virginia Department of Elections scheduled report XML,schedule_a_plus_unitemized_cash_plus_schedule_c_other_receipts,fuzzy_name_with_exact_election_scope,100.0,0
