county,precinct,office,district,party,candidate,votes
Morgan,DECATUR FIRE (OLD FLINT),Governor,,REP,Kay Ivey,207
Morgan,DECATUR FIRE (OLD FLINT),Governor,,,Over Votes,0
Morgan,DECATUR FIRE (OLD FLINT),Governor,,,Under Votes,0
Morgan,DECATUR FIRE (OLD FLINT),Lieutenant Governor,,DEM,Will Boyd,48
Morgan,DECATUR FIRE (OLD FLINT),Lieutenant Governor,,NON,Write-ins,2
Morgan,DECATUR FIRE (OLD FLINT),Lieutenant Governor,,REP,Will Ainsworth,208
Morgan,DECATUR FIRE (OLD FLINT),Lieutenant Governor,,,Over Votes,1
Morgan,DECATUR FIRE (OLD FLINT),Lieutenant Governor,,,Under Votes,3
Morgan,DECATUR FIRE (OLD FLINT),Secretary of State,,DEM,Heather Milam,48
Morgan,DECATUR FIRE (OLD FLINT),Secretary of State,,NON,Write-ins,0
Morgan,DECATUR FIRE (OLD FLINT),Secretary of State,,REP,John H. Merrill,209
Morgan,DECATUR FIRE (OLD FLINT),Secretary of State,,,Over Votes,0
Morgan,DECATUR FIRE (OLD FLINT),Secretary of State,,,Under Votes,5
Morgan,DECATUR FIRE (OLD FLINT),State Auditor,,DEM,Miranda Karrine Joseph,48
Morgan,DECATUR FIRE (OLD FLINT),State Auditor,,NON,Write-ins,0
Morgan,DECATUR FIRE (OLD FLINT),State Auditor,,REP,Jim Zeigler,210
Morgan,DECATUR FIRE (OLD FLINT),State Auditor,,,Over Votes,0
Morgan,DECATUR FIRE (OLD FLINT),State Auditor,,,Under Votes,4
Morgan,DECATUR FIRE (OLD FLINT),State House,4,DEM,Jo Ann Cummings,10
Morgan,DECATUR FIRE (OLD FLINT),State House,4,IND,"Polan ""Pete"" Willis, Jr.",1
Morgan,DECATUR FIRE (OLD FLINT),State House,4,NON,Write-ins,0
Morgan,DECATUR FIRE (OLD FLINT),State House,4,REP,Parker Duncan Moore,13
Morgan,DECATUR FIRE (OLD FLINT),State House,4,,Over Votes,0
Morgan,DECATUR FIRE (OLD FLINT),State House,4,,Under Votes,0
Morgan,DECATUR FIRE (OLD FLINT),State House,8,DEM,Billy Jackson,39
Morgan,DECATUR FIRE (OLD FLINT),State House,8,NON,Write-ins,0
Morgan,DECATUR FIRE (OLD FLINT),State House,8,REP,Terri Collins,197
Morgan,DECATUR FIRE (OLD FLINT),State House,8,,Over Votes,0
Morgan,DECATUR FIRE (OLD FLINT),State House,8,,Under Votes,2
Morgan,DECATUR FIRE (OLD FLINT),State Senate,3,NON,Write-ins,5
Morgan,DECATUR FIRE (OLD FLINT),State Senate,3,REP,Arthur Orr,220
Morgan,DECATUR FIRE (OLD FLINT),State Senate,3,,Over Votes,0
Morgan,DECATUR FIRE (OLD FLINT),State Senate,3,,Under Votes,37
Morgan,DECATUR FIRE (OLD FLINT),State Treasurer,,NON,Write-ins,3
Morgan,DECATUR FIRE (OLD FLINT),State Treasurer,,REP,John McMillan,216
Morgan,DECATUR FIRE (OLD FLINT),State Treasurer,,,Over Votes,0
Morgan,DECATUR FIRE (OLD FLINT),State Treasurer,,,Under Votes,43
Morgan,DECATUR FIRE (OLD FLINT),Straight Party,,DEM,Alabama Democratic Party,19
Morgan,DECATUR FIRE (OLD FLINT),Straight Party,,REP,Alabama Republican Party,168
Morgan,DECATUR FIRE (OLD FLINT),Straight Party,,,Over Votes,0
Morgan,DECATUR FIRE (OLD FLINT),Straight Party,,,Under Votes,75
Morgan,DECATUR FIRE (OLD FLINT),U.S. House,5,DEM,Peter Joffrion,55
Morgan,DECATUR FIRE (OLD FLINT),U.S. House,5,NON,Write-ins,1
Morgan,DECATUR FIRE (OLD FLINT),U.S. House,5,REP,Mo Brooks,205
Morgan,DECATUR FIRE (OLD FLINT),U.S. House,5,,Over Votes,0
Morgan,DECATUR FIRE (OLD FLINT),U.S. House,5,,Under Votes,1
Morgan,DECATUR UTILITIES,Attorney General,,DEM,Joseph Siegelman,150
Morgan,DECATUR UTILITIES,Attorney General,,NON,Write-ins,0
Morgan,DECATUR UTILITIES,Attorney General,,REP,Steve Marshall,237
Morgan,DECATUR UTILITIES,Attorney General,,,Over Votes,0
Morgan,DECATUR UTILITIES,Attorney General,,,Under Votes,3
Morgan,DECATUR UTILITIES,Ballots Cast,,,Ballots Cast - Total,390
Morgan,DECATUR UTILITIES,Commissioner of Agriculture and Industries,,NON,Write-ins,7
Morgan,DECATUR UTILITIES,Commissioner of Agriculture and Industries,,REP,Rick Pate,259
Morgan,DECATUR UTILITIES,Commissioner of Agriculture and Industries,,,Over Votes,0
Morgan,DECATUR UTILITIES,Commissioner of Agriculture and Industries,,,Under Votes,124
Morgan,DECATUR UTILITIES,Governor,,DEM,Walt Maddox,140
Morgan,DECATUR UTILITIES,Governor,,NON,Write-ins,2
Morgan,DECATUR UTILITIES,Governor,,REP,Kay Ivey,246
Morgan,DECATUR UTILITIES,Governor,,,Over Votes,0
Morgan,DECATUR UTILITIES,Governor,,,Under Votes,2
Morgan,DECATUR UTILITIES,Lieutenant Governor,,DEM,Will Boyd,129
Morgan,DECATUR UTILITIES,Lieutenant Governor,,NON,Write-ins,0
Morgan,DECATUR UTILITIES,Lieutenant Governor,,REP,Will Ainsworth,254
Morgan,DECATUR UTILITIES,Lieutenant Governor,,,Over Votes,0
Morgan,DECATUR UTILITIES,Lieutenant Governor,,,Under Votes,7
Morgan,DECATUR UTILITIES,Secretary of State,,DEM,Heather Milam,134
Morgan,DECATUR UTILITIES,Secretary of State,,NON,Write-ins,0
Morgan,DECATUR UTILITIES,Secretary of State,,REP,John H. Merrill,245
Morgan,DECATUR UTILITIES,Secretary of State,,,Over Votes,0
Morgan,DECATUR UTILITIES,Secretary of State,,,Under Votes,11
Morgan,DECATUR UTILITIES,State Auditor,,DEM,Miranda Karrine Joseph,133
Morgan,DECATUR UTILITIES,State Auditor,,NON,Write-ins,0
Morgan,DECATUR UTILITIES,State Auditor,,REP,Jim Zeigler,245
Morgan,DECATUR UTILITIES,State Auditor,,,Over Votes,0
Morgan,DECATUR UTILITIES,State Auditor,,,Under Votes,12
Morgan,DECATUR UTILITIES,State House,8,DEM,Billy Jackson,138
Morgan,DECATUR UTILITIES,State House,8,NON,Write-ins,0
Morgan,DECATUR UTILITIES,State House,8,REP,Terri Collins,250
Morgan,DECATUR UTILITIES,State House,8,,Over Votes,0
Morgan,DECATUR UTILITIES,State House,8,,Under Votes,2
Morgan,DECATUR UTILITIES,State Senate,3,NON,Write-ins,7
Morgan,DECATUR UTILITIES,State Senate,3,REP,Arthur Orr,273
Morgan,DECATUR UTILITIES,State Senate,3,,Over Votes,0
Morgan,DECATUR UTILITIES,State Senate,3,,Under Votes,110
Morgan,DECATUR UTILITIES,State Treasurer,,NON,Write-ins,8
Morgan,DECATUR UTILITIES,State Treasurer,,REP,John McMillan,257
Morgan,DECATUR UTILITIES,State Treasurer,,,Over Votes,1
Morgan,DECATUR UTILITIES,State Treasurer,,,Under Votes,124
Morgan,DECATUR UTILITIES,Straight Party,,DEM,Alabama Democratic Party,93
Morgan,DECATUR UTILITIES,Straight Party,,REP,Alabama Republican Party,183
Morgan,DECATUR UTILITIES,Straight Party,,,Over Votes,0
Morgan,DECATUR UTILITIES,Straight Party,,,Under Votes,114
Morgan,DECATUR UTILITIES,U.S. House,5,DEM,Peter Joffrion,134
Morgan,DECATUR UTILITIES,U.S. House,5,NON,Write-ins,0
Morgan,DECATUR UTILITIES,U.S. House,5,REP,Mo Brooks,254
Morgan,DECATUR UTILITIES,U.S. House,5,,Over Votes,0
Morgan,DECATUR UTILITIES,U.S. House,5,,Under Votes,2
Morgan,EPIC CHURCH,Attorney General,,DEM,Joseph Siegelman,407
Morgan,EPIC CHURCH,Attorney General,,NON,Write-ins,0
Morgan,EPIC CHURCH,Attorney General,,REP,Steve Marshall,873
Morgan,EPIC CHURCH,Attorney General,,,Over Votes,1
Morgan,EPIC CHURCH,Attorney General,,,Under Votes,19
Morgan,EPIC CHURCH,Ballots Cast,,,Ballots Cast - Total,1300
Morgan,EPIC CHURCH,Commissioner of Agriculture and Industries,,NON,Write-ins,15
Morgan,EPIC CHURCH,Commissioner of Agriculture and Industries,,REP,Rick Pate,925
Morgan,EPIC CHURCH,Commissioner of Agriculture and Industries,,,Over Votes,0
Morgan,EPIC CHURCH,Commissioner of Agriculture and Industries,,,Under Votes,360
Morgan,EPIC CHURCH,Governor,,DEM,Walt Maddox,409
Morgan,EPIC CHURCH,Governor,,NON,Write-ins,2
Morgan,EPIC CHURCH,Governor,,REP,Kay Ivey,883
Morgan,EPIC CHURCH,Governor,,,Over Votes,0
Morgan,EPIC CHURCH,Governor,,,Under Votes,6
Morgan,EPIC CHURCH,Lieutenant Governor,,DEM,Will Boyd,347
Morgan,EPIC CHURCH,Lieutenant Governor,,NON,Write-ins,0
Morgan,EPIC CHURCH,Lieutenant Governor,,REP,Will Ainsworth,939
Morgan,EPIC CHURCH,Lieutenant Governor,,,Over Votes,0
Morgan,EPIC CHURCH,Lieutenant Governor,,,Under Votes,14
Morgan,EPIC CHURCH,Secretary of State,,DEM,Heather Milam,359
Morgan,EPIC CHURCH,Secretary of State,,NON,Write-ins,0
Morgan,EPIC CHURCH,Secretary of State,,REP,John H. Merrill,896
Morgan,EPIC CHURCH,Secretary of State,,,Over Votes,0
Morgan,EPIC CHURCH,Secretary of State,,,Under Votes,45
Morgan,EPIC CHURCH,State Auditor,,DEM,Miranda Karrine Joseph,371
Morgan,EPIC CHURCH,State Auditor,,NON,Write-ins,0
Morgan,EPIC CHURCH,State Auditor,,REP,Jim Zeigler,879
Morgan,EPIC CHURCH,State Auditor,,,Over Votes,0
Morgan,EPIC CHURCH,State Auditor,,,Under Votes,50
Morgan,EPIC CHURCH,State House,4,DEM,Jo Ann Cummings,220
Morgan,EPIC CHURCH,State House,4,IND,"Polan ""Pete"" Willis, Jr.",285
Morgan,EPIC CHURCH,State House,4,NON,Write-ins,0
Morgan,EPIC CHURCH,State House,4,REP,Parker Duncan Moore,674
Morgan,EPIC CHURCH,State House,4,,Over Votes,1
Morgan,EPIC CHURCH,State House,4,,Under Votes,15
Morgan,EPIC CHURCH,State House,8,DEM,Billy Jackson,42
Morgan,EPIC CHURCH,State House,8,NON,Write-ins,0
Morgan,EPIC CHURCH,State House,8,REP,Terri Collins,60
Morgan,EPIC CHURCH,State House,8,,Over Votes,0
Morgan,EPIC CHURCH,State House,8,,Under Votes,3
Morgan,EPIC CHURCH,State Senate,3,NON,Write-ins,20
Morgan,EPIC CHURCH,State Senate,3,REP,Arthur Orr,1025
Morgan,EPIC CHURCH,State Senate,3,,Over Votes,0
Morgan,EPIC CHURCH,State Senate,3,,Under Votes,255
Morgan,EPIC CHURCH,State Treasurer,,NON,Write-ins,16
Morgan,EPIC CHURCH,State Treasurer,,REP,John McMillan,937
Morgan,EPIC CHURCH,State Treasurer,,,Over Votes,0
Morgan,EPIC CHURCH,State Treasurer,,,Under Votes,347
Morgan,EPIC CHURCH,Straight Party,,DEM,Alabama Democratic Party,190
Morgan,EPIC CHURCH,Straight Party,,REP,Alabama Republican Party,519
Morgan,EPIC CHURCH,Straight Party,,,Over Votes,0
Morgan,EPIC CHURCH,Straight Party,,,Under Votes,591
Morgan,EPIC CHURCH,U.S. House,5,DEM,Peter Joffrion,401
Morgan,EPIC CHURCH,U.S. House,5,NON,Write-ins,1
Morgan,EPIC CHURCH,U.S. House,5,REP,Mo Brooks,882
Morgan,EPIC CHURCH,U.S. House,5,,Over Votes,0
Morgan,EPIC CHURCH,U.S. House,5,,Under Votes,16
Morgan,EVA VOLUNTEER FIRE,Attorney General,,DEM,Joseph Siegelman,116
Morgan,EVA VOLUNTEER FIRE,Attorney General,,NON,Write-ins,0
Morgan,EVA VOLUNTEER FIRE,Attorney General,,REP,Steve Marshall,509
Morgan,EVA VOLUNTEER FIRE,Attorney General,,,Over Votes,0
Morgan,EVA VOLUNTEER FIRE,Attorney General,,,Under Votes,7
Morgan,EVA VOLUNTEER FIRE,Ballots Cast,,,Ballots Cast - Total,632
Morgan,EVA VOLUNTEER FIRE,Commissioner of Agriculture and Industries,,NON,Write-ins,1
Morgan,EVA VOLUNTEER FIRE,Commissioner of Agriculture and Industries,,REP,Rick Pate,526
Morgan,EVA VOLUNTEER FIRE,Commissioner of Agriculture and Industries,,,Over Votes,0
Morgan,EVA VOLUNTEER FIRE,Commissioner of Agriculture and Industries,,,Under Votes,105
Morgan,EVA VOLUNTEER FIRE,Governor,,DEM,Walt Maddox,113
Morgan,EVA VOLUNTEER FIRE,Governor,,NON,Write-ins,2
Morgan,EVA VOLUNTEER FIRE,Governor,,REP,Kay Ivey,514
Morgan,EVA VOLUNTEER FIRE,Governor,,,Over Votes,0
Morgan,EVA VOLUNTEER FIRE,Governor,,,Under Votes,3
Morgan,EVA VOLUNTEER FIRE,Lieutenant Governor,,DEM,Will Boyd,93
Morgan,EVA VOLUNTEER FIRE,Lieutenant Governor,,NON,Write-ins,1
Morgan,EVA VOLUNTEER FIRE,Lieutenant Governor,,REP,Will Ainsworth,530
Morgan,EVA VOLUNTEER FIRE,Lieutenant Governor,,,Over Votes,0
Morgan,EVA VOLUNTEER FIRE,Lieutenant Governor,,,Under Votes,8
Morgan,EVA VOLUNTEER FIRE,Secretary of State,,DEM,Heather Milam,96
Morgan,EVA VOLUNTEER FIRE,Secretary of State,,NON,Write-ins,0
Morgan,EVA VOLUNTEER FIRE,Secretary of State,,REP,John H. Merrill,525
Morgan,EVA VOLUNTEER FIRE,Secretary of State,,,Over Votes,0
Morgan,EVA VOLUNTEER FIRE,Secretary of State,,,Under Votes,11
Morgan,EVA VOLUNTEER FIRE,State Auditor,,DEM,Miranda Karrine Joseph,98
Morgan,EVA VOLUNTEER FIRE,State Auditor,,NON,Write-ins,0
Morgan,EVA VOLUNTEER FIRE,State Auditor,,REP,Jim Zeigler,524
Morgan,EVA VOLUNTEER FIRE,State Auditor,,,Over Votes,0
Morgan,EVA VOLUNTEER FIRE,State Auditor,,,Under Votes,10
Morgan,EVA VOLUNTEER FIRE,State House,11,NON,Write-ins,0
Morgan,EVA VOLUNTEER FIRE,State House,11,REP,Randall Shedd,445
Morgan,EVA VOLUNTEER FIRE,State House,11,,Over Votes,0
Morgan,EVA VOLUNTEER FIRE,State House,11,,Under Votes,86
Morgan,EVA VOLUNTEER FIRE,State House,9,NON,Write-ins,1
Morgan,EVA VOLUNTEER FIRE,State House,9,REP,Scott Stadthagen,91
Morgan,EVA VOLUNTEER FIRE,State House,9,,Over Votes,0
Morgan,EVA VOLUNTEER FIRE,State House,9,,Under Votes,9
Morgan,EVA VOLUNTEER FIRE,State Senate,3,NON,Write-ins,2
Morgan,EVA VOLUNTEER FIRE,State Senate,3,REP,Arthur Orr,541
Morgan,EVA VOLUNTEER FIRE,State Senate,3,,Over Votes,0
Morgan,EVA VOLUNTEER FIRE,State Senate,3,,Under Votes,89
Morgan,EVA VOLUNTEER FIRE,State Treasurer,,NON,Write-ins,1
Morgan,EVA VOLUNTEER FIRE,State Treasurer,,REP,John McMillan,527
Morgan,EVA VOLUNTEER FIRE,State Treasurer,,,Over Votes,0
Morgan,EVA VOLUNTEER FIRE,State Treasurer,,,Under Votes,104
Morgan,EVA VOLUNTEER FIRE,Straight Party,,DEM,Alabama Democratic Party,52
Morgan,EVA VOLUNTEER FIRE,Straight Party,,REP,Alabama Republican Party,364
Morgan,EVA VOLUNTEER FIRE,Straight Party,,,Over Votes,0
Morgan,EVA VOLUNTEER FIRE,Straight Party,,,Under Votes,216
Morgan,EVA VOLUNTEER FIRE,U.S. House,5,DEM,Peter Joffrion,99
Morgan,EVA VOLUNTEER FIRE,U.S. House,5,NON,Write-ins,0
Morgan,EVA VOLUNTEER FIRE,U.S. House,5,REP,Mo Brooks,527
Morgan,EVA VOLUNTEER FIRE,U.S. House,5,,Over Votes,0
Morgan,EVA VOLUNTEER FIRE,U.S. House,5,,Under Votes,6
Morgan,FALKVILLE MUNICIPAL BLDG,Attorney General,,DEM,Joseph Siegelman,120
Morgan,FALKVILLE MUNICIPAL BLDG,Attorney General,,NON,Write-ins,0
Morgan,FALKVILLE MUNICIPAL BLDG,Attorney General,,REP,Steve Marshall,513
Morgan,FALKVILLE MUNICIPAL BLDG,Attorney General,,,Over Votes,0
Morgan,FALKVILLE MUNICIPAL BLDG,Attorney General,,,Under Votes,9
Morgan,FALKVILLE MUNICIPAL BLDG,Ballots Cast,,,Ballots Cast - Total,642
Morgan,FALKVILLE MUNICIPAL BLDG,Commissioner of Agriculture and Industries,,NON,Write-ins,1
Morgan,FALKVILLE MUNICIPAL BLDG,Commissioner of Agriculture and Industries,,REP,Rick Pate,529
Morgan,FALKVILLE MUNICIPAL BLDG,Commissioner of Agriculture and Industries,,,Over Votes,0
Morgan,FALKVILLE MUNICIPAL BLDG,Commissioner of Agriculture and Industries,,,Under Votes,112
Morgan,FALKVILLE MUNICIPAL BLDG,Governor,,DEM,Walt Maddox,104
Morgan,FALKVILLE MUNICIPAL BLDG,Governor,,NON,Write-ins,1
Morgan,FALKVILLE MUNICIPAL BLDG,Governor,,REP,Kay Ivey,533
Morgan,FALKVILLE MUNICIPAL BLDG,Governor,,,Over Votes,0
Morgan,FALKVILLE MUNICIPAL BLDG,Governor,,,Under Votes,4
Morgan,FALKVILLE MUNICIPAL BLDG,Lieutenant Governor,,DEM,Will Boyd,93
Morgan,FALKVILLE MUNICIPAL BLDG,Lieutenant Governor,,NON,Write-ins,0
Morgan,FALKVILLE MUNICIPAL BLDG,Lieutenant Governor,,REP,Will Ainsworth,546
Morgan,FALKVILLE MUNICIPAL BLDG,Lieutenant Governor,,,Over Votes,0
Morgan,FALKVILLE MUNICIPAL BLDG,Lieutenant Governor,,,Under Votes,3
Morgan,FALKVILLE MUNICIPAL BLDG,Secretary of State,,DEM,Heather Milam,95
Morgan,FALKVILLE MUNICIPAL BLDG,Secretary of State,,NON,Write-ins,0
Morgan,FALKVILLE MUNICIPAL BLDG,Secretary of State,,REP,John H. Merrill,535
Morgan,FALKVILLE MUNICIPAL BLDG,Secretary of State,,,Over Votes,0
Morgan,FALKVILLE MUNICIPAL BLDG,Secretary of State,,,Under Votes,12
Morgan,FALKVILLE MUNICIPAL BLDG,State Auditor,,DEM,Miranda Karrine Joseph,99
Morgan,FALKVILLE MUNICIPAL BLDG,State Auditor,,NON,Write-ins,0
Morgan,FALKVILLE MUNICIPAL BLDG,State Auditor,,REP,Jim Zeigler,530
Morgan,FALKVILLE MUNICIPAL BLDG,State Auditor,,,Over Votes,0
Morgan,FALKVILLE MUNICIPAL BLDG,State Auditor,,,Under Votes,13
Morgan,FALKVILLE MUNICIPAL BLDG,State House,9,NON,Write-ins,1
Morgan,FALKVILLE MUNICIPAL BLDG,State House,9,REP,Scott Stadthagen,532
Morgan,FALKVILLE MUNICIPAL BLDG,State House,9,,Over Votes,0
Morgan,FALKVILLE MUNICIPAL BLDG,State House,9,,Under Votes,109
Morgan,FALKVILLE MUNICIPAL BLDG,State Senate,3,NON,Write-ins,2
Morgan,FALKVILLE MUNICIPAL BLDG,State Senate,3,REP,Arthur Orr,543
Morgan,FALKVILLE MUNICIPAL BLDG,State Senate,3,,Over Votes,0
Morgan,FALKVILLE MUNICIPAL BLDG,State Senate,3,,Under Votes,97
Morgan,FALKVILLE MUNICIPAL BLDG,State Treasurer,,NON,Write-ins,1
Morgan,FALKVILLE MUNICIPAL BLDG,State Treasurer,,REP,John McMillan,531
Morgan,FALKVILLE MUNICIPAL BLDG,State Treasurer,,,Over Votes,0
Morgan,FALKVILLE MUNICIPAL BLDG,State Treasurer,,,Under Votes,110
Morgan,FALKVILLE MUNICIPAL BLDG,Straight Party,,DEM,Alabama Democratic Party,49
Morgan,FALKVILLE MUNICIPAL BLDG,Straight Party,,REP,Alabama Republican Party,340
Morgan,FALKVILLE MUNICIPAL BLDG,Straight Party,,,Over Votes,0
Morgan,FALKVILLE MUNICIPAL BLDG,Straight Party,,,Under Votes,253
Morgan,FALKVILLE MUNICIPAL BLDG,U.S. House,5,DEM,Peter Joffrion,110
Morgan,FALKVILLE MUNICIPAL BLDG,U.S. House,5,NON,Write-ins,0
Morgan,FALKVILLE MUNICIPAL BLDG,U.S. House,5,REP,Mo Brooks,525
Morgan,FALKVILLE MUNICIPAL BLDG,U.S. House,5,,Over Votes,1
Morgan,FALKVILLE MUNICIPAL BLDG,U.S. House,5,,Under Votes,6
Morgan,FIRST BAPTIST AUSTINVILLE,Attorney General,,DEM,Joseph Siegelman,656
Morgan,FIRST BAPTIST AUSTINVILLE,Attorney General,,NON,Write-ins,0
Morgan,FIRST BAPTIST AUSTINVILLE,Attorney General,,REP,Steve Marshall,936
Morgan,FIRST BAPTIST AUSTINVILLE,Attorney General,,,Over Votes,3
Morgan,FIRST BAPTIST AUSTINVILLE,Attorney General,,,Under Votes,11
Morgan,FIRST BAPTIST AUSTINVILLE,Ballots Cast,,,Ballots Cast - Total,1606
Morgan,FIRST BAPTIST AUSTINVILLE,Commissioner of Agriculture and Industries,,NON,Write-ins,26
Morgan,FIRST BAPTIST AUSTINVILLE,Commissioner of Agriculture and Industries,,REP,Rick Pate,1030
Morgan,FIRST BAPTIST AUSTINVILLE,Commissioner of Agriculture and Industries,,,Over Votes,0
Morgan,FIRST BAPTIST AUSTINVILLE,Commissioner of Agriculture and Industries,,,Under Votes,550
Morgan,FIRST BAPTIST AUSTINVILLE,Governor,,DEM,Walt Maddox,625
Morgan,FIRST BAPTIST AUSTINVILLE,Governor,,NON,Write-ins,0
Morgan,FIRST BAPTIST AUSTINVILLE,Governor,,REP,Kay Ivey,971
Morgan,FIRST BAPTIST AUSTINVILLE,Governor,,,Over Votes,1
Morgan,FIRST BAPTIST AUSTINVILLE,Governor,,,Under Votes,9
Morgan,FIRST BAPTIST AUSTINVILLE,Lieutenant Governor,,DEM,Will Boyd,606
Morgan,FIRST BAPTIST AUSTINVILLE,Lieutenant Governor,,NON,Write-ins,0
Morgan,FIRST BAPTIST AUSTINVILLE,Lieutenant Governor,,REP,Will Ainsworth,982
Morgan,FIRST BAPTIST AUSTINVILLE,Lieutenant Governor,,,Over Votes,1
Morgan,FIRST BAPTIST AUSTINVILLE,Lieutenant Governor,,,Under Votes,17
Morgan,FIRST BAPTIST AUSTINVILLE,Secretary of State,,DEM,Heather Milam,625
Morgan,FIRST BAPTIST AUSTINVILLE,Secretary of State,,NON,Write-ins,0
Morgan,FIRST BAPTIST AUSTINVILLE,Secretary of State,,REP,John H. Merrill,950
Morgan,FIRST BAPTIST AUSTINVILLE,Secretary of State,,,Over Votes,2
Morgan,FIRST BAPTIST AUSTINVILLE,Secretary of State,,,Under Votes,29
Morgan,FIRST BAPTIST AUSTINVILLE,State Auditor,,DEM,Miranda Karrine Joseph,626
Morgan,FIRST BAPTIST AUSTINVILLE,State Auditor,,NON,Write-ins,2
Morgan,FIRST BAPTIST AUSTINVILLE,State Auditor,,REP,Jim Zeigler,942
Morgan,FIRST BAPTIST AUSTINVILLE,State Auditor,,,Over Votes,0
Morgan,FIRST BAPTIST AUSTINVILLE,State Auditor,,,Under Votes,36
Morgan,FIRST BAPTIST AUSTINVILLE,State House,8,DEM,Billy Jackson,645
Morgan,FIRST BAPTIST AUSTINVILLE,State House,8,NON,Write-ins,1
Morgan,FIRST BAPTIST AUSTINVILLE,State House,8,REP,Terri Collins,943
Morgan,FIRST BAPTIST AUSTINVILLE,State House,8,,Over Votes,2
Morgan,FIRST BAPTIST AUSTINVILLE,State House,8,,Under Votes,15
Morgan,FIRST BAPTIST AUSTINVILLE,State Senate,3,NON,Write-ins,35
Morgan,FIRST BAPTIST AUSTINVILLE,State Senate,3,REP,Arthur Orr,1075
Morgan,FIRST BAPTIST AUSTINVILLE,State Senate,3,,Over Votes,0
Morgan,FIRST BAPTIST AUSTINVILLE,State Senate,3,,Under Votes,496
Morgan,FIRST BAPTIST AUSTINVILLE,State Treasurer,,NON,Write-ins,24
Morgan,FIRST BAPTIST AUSTINVILLE,State Treasurer,,REP,John McMillan,1029
Morgan,FIRST BAPTIST AUSTINVILLE,State Treasurer,,,Over Votes,0
Morgan,FIRST BAPTIST AUSTINVILLE,State Treasurer,,,Under Votes,553
Morgan,FIRST BAPTIST AUSTINVILLE,Straight Party,,DEM,Alabama Democratic Party,457
Morgan,FIRST BAPTIST AUSTINVILLE,Straight Party,,REP,Alabama Republican Party,686
Morgan,FIRST BAPTIST AUSTINVILLE,Straight Party,,,Over Votes,3
Morgan,FIRST BAPTIST AUSTINVILLE,Straight Party,,,Under Votes,460
Morgan,FIRST BAPTIST AUSTINVILLE,U.S. House,5,DEM,Peter Joffrion,644
Morgan,FIRST BAPTIST AUSTINVILLE,U.S. House,5,NON,Write-ins,1
Morgan,FIRST BAPTIST AUSTINVILLE,U.S. House,5,REP,Mo Brooks,948
Morgan,FIRST BAPTIST AUSTINVILLE,U.S. House,5,,Over Votes,1
Morgan,FIRST BAPTIST AUSTINVILLE,U.S. House,5,,Under Votes,12
Morgan,FIRST BAPTIST CHURCH,Attorney General,,DEM,Joseph Siegelman,506
Morgan,FIRST BAPTIST CHURCH,Attorney General,,NON,Write-ins,1
Morgan,FIRST BAPTIST CHURCH,Attorney General,,REP,Steve Marshall,1914
Morgan,FIRST BAPTIST CHURCH,Attorney General,,,Over Votes,0
Morgan,FIRST BAPTIST CHURCH,Attorney General,,,Under Votes,16
Morgan,FIRST BAPTIST CHURCH,Ballots Cast,,,Ballots Cast - Total,2437
Morgan,FIRST BAPTIST CHURCH,Commissioner of Agriculture and Industries,,NON,Write-ins,27
Morgan,FIRST BAPTIST CHURCH,Commissioner of Agriculture and Industries,,REP,Rick Pate,1978
Morgan,FIRST BAPTIST CHURCH,Commissioner of Agriculture and Industries,,,Over Votes,0
Morgan,FIRST BAPTIST CHURCH,Commissioner of Agriculture and Industries,,,Under Votes,432
Morgan,FIRST BAPTIST CHURCH,Governor,,DEM,Walt Maddox,498
Morgan,FIRST BAPTIST CHURCH,Governor,,NON,Write-ins,3
Morgan,FIRST BAPTIST CHURCH,Governor,,REP,Kay Ivey,1926
Morgan,FIRST BAPTIST CHURCH,Governor,,,Over Votes,0
Morgan,FIRST BAPTIST CHURCH,Governor,,,Under Votes,10
Morgan,FIRST BAPTIST CHURCH,Lieutenant Governor,,DEM,Will Boyd,427
Morgan,FIRST BAPTIST CHURCH,Lieutenant Governor,,NON,Write-ins,2
Morgan,FIRST BAPTIST CHURCH,Lieutenant Governor,,REP,Will Ainsworth,1987
Morgan,FIRST BAPTIST CHURCH,Lieutenant Governor,,,Over Votes,1
Morgan,FIRST BAPTIST CHURCH,Lieutenant Governor,,,Under Votes,20
Morgan,FIRST BAPTIST CHURCH,Secretary of State,,DEM,Heather Milam,455
Morgan,FIRST BAPTIST CHURCH,Secretary of State,,NON,Write-ins,1
Morgan,FIRST BAPTIST CHURCH,Secretary of State,,REP,John H. Merrill,1942
Morgan,FIRST BAPTIST CHURCH,Secretary of State,,,Over Votes,2
Morgan,FIRST BAPTIST CHURCH,Secretary of State,,,Under Votes,37
Morgan,FIRST BAPTIST CHURCH,State Auditor,,DEM,Miranda Karrine Joseph,463
Morgan,FIRST BAPTIST CHURCH,State Auditor,,NON,Write-ins,1
Morgan,FIRST BAPTIST CHURCH,State Auditor,,REP,Jim Zeigler,1934
Morgan,FIRST BAPTIST CHURCH,State Auditor,,,Over Votes,0
Morgan,FIRST BAPTIST CHURCH,State Auditor,,,Under Votes,39
Morgan,FIRST BAPTIST CHURCH,State House,4,DEM,Jo Ann Cummings,32
Morgan,FIRST BAPTIST CHURCH,State House,4,IND,"Polan ""Pete"" Willis, Jr.",13
Morgan,FIRST BAPTIST CHURCH,State House,4,NON,Write-ins,0
