state,year,county,precinct,office,district,candidate,party,votes,source_file,source_sheet,source_row,duplicate_source_rows
AR,1998,OUACHITA,1,GOV,,KEITH CARLE,OTH,15,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,15,1
AR,1998,OUACHITA,1,SLDL,37.0,ROBERT J WHITE,DEM,48,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,44,1
AR,1998,OUACHITA,1,SLDL,37.0,TONI RANKIN,REP,33,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,45,1
AR,1998,OUACHITA,1,SLDL,76.0,CLYDE TEMPLE,REP,136,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,59,1
AR,1998,OUACHITA,1,SLDL,76.0,JOYCE DEES,DEM,229,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,58,1
AR,1998,OUACHITA,1,SLDU,2.0,MARK MOORE,REP,168,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,41,1
AR,1998,OUACHITA,1,SLDU,2.0,SENATOR JODIE MAHONY,DEM,304,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,40,1
AR,1998,OUACHITA,1,USH,4.0,CONGRESSMAN JAY DICKEY,REP,274,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,11,1
AR,1998,OUACHITA,1,USH,4.0,REPRESENTATIVE JUDY SMITH,DEM,192,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,10,1
AR,1998,OUACHITA,1,USS,,BLANCHE LAMBERT LINCOLN,DEM,266,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,5,1
AR,1998,OUACHITA,1,USS,,CHARLEY E HEFFLEY,OTH,22,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,6,1
AR,1998,OUACHITA,1,USS,,"SEN. FAY BOOZMAN, MD",REP,183,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,7,1
AR,1998,OUACHITA,10,GOV,,BILL BRISTOW,DEM,218,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,14,1
AR,1998,OUACHITA,10,GOV,,GOVERNOR MIKE HUCKABEE,REP,194,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,16,1
AR,1998,OUACHITA,10,GOV,,KEITH CARLE,OTH,3,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,15,1
AR,1998,OUACHITA,10,SLDL,37.0,ROBERT J WHITE,DEM,271,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,44,1
AR,1998,OUACHITA,10,SLDL,37.0,TONI RANKIN,REP,142,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,45,1
AR,1998,OUACHITA,10,SLDU,2.0,MARK MOORE,REP,12,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,41,1
AR,1998,OUACHITA,10,SLDU,2.0,SENATOR JODIE MAHONY,DEM,42,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,40,1
AR,1998,OUACHITA,10,USH,4.0,CONGRESSMAN JAY DICKEY,REP,183,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,11,1
AR,1998,OUACHITA,10,USH,4.0,REPRESENTATIVE JUDY SMITH,DEM,234,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,10,1
AR,1998,OUACHITA,10,USS,,BLANCHE LAMBERT LINCOLN,DEM,287,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,5,1
AR,1998,OUACHITA,10,USS,,CHARLEY E HEFFLEY,OTH,10,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,6,1
AR,1998,OUACHITA,10,USS,,"SEN. FAY BOOZMAN, MD",REP,112,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,7,1
AR,1998,OUACHITA,11,GOV,,BILL BRISTOW,DEM,32,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,14,1
AR,1998,OUACHITA,11,GOV,,GOVERNOR MIKE HUCKABEE,REP,42,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,16,1
AR,1998,OUACHITA,11,GOV,,KEITH CARLE,OTH,1,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,15,1
AR,1998,OUACHITA,11,SLDL,37.0,ROBERT J WHITE,DEM,45,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,44,1
AR,1998,OUACHITA,11,SLDL,37.0,TONI RANKIN,REP,28,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,45,1
AR,1998,OUACHITA,11,SLDU,2.0,MARK MOORE,REP,20,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,41,1
AR,1998,OUACHITA,11,SLDU,2.0,SENATOR JODIE MAHONY,DEM,53,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,40,1
AR,1998,OUACHITA,11,USH,4.0,CONGRESSMAN JAY DICKEY,REP,40,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,11,1
AR,1998,OUACHITA,11,USH,4.0,REPRESENTATIVE JUDY SMITH,DEM,35,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,10,1
AR,1998,OUACHITA,11,USS,,BLANCHE LAMBERT LINCOLN,DEM,46,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,5,1
AR,1998,OUACHITA,11,USS,,CHARLEY E HEFFLEY,OTH,2,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,6,1
AR,1998,OUACHITA,11,USS,,"SEN. FAY BOOZMAN, MD",REP,26,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,7,1
AR,1998,OUACHITA,12,GOV,,BILL BRISTOW,DEM,252,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,14,1
AR,1998,OUACHITA,12,GOV,,GOVERNOR MIKE HUCKABEE,REP,260,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,16,1
AR,1998,OUACHITA,12,GOV,,KEITH CARLE,OTH,4,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,15,1
AR,1998,OUACHITA,12,SLDL,37.0,ROBERT J WHITE,DEM,260,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,44,1
AR,1998,OUACHITA,12,SLDL,37.0,TONI RANKIN,REP,161,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,45,1
AR,1998,OUACHITA,12,SLDL,38.0,GENE JEFFRESS,DEM,215,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,48,1
AR,1998,OUACHITA,12,USH,4.0,CONGRESSMAN JAY DICKEY,REP,234,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,11,1
AR,1998,OUACHITA,12,USH,4.0,REPRESENTATIVE JUDY SMITH,DEM,280,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,10,1
AR,1998,OUACHITA,12,USS,,BLANCHE LAMBERT LINCOLN,DEM,359,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,5,1
AR,1998,OUACHITA,12,USS,,CHARLEY E HEFFLEY,OTH,13,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,6,1
AR,1998,OUACHITA,12,USS,,"SEN. FAY BOOZMAN, MD",REP,136,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,7,1
AR,1998,OUACHITA,13,GOV,,BILL BRISTOW,DEM,357,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,14,1
AR,1998,OUACHITA,13,GOV,,GOVERNOR MIKE HUCKABEE,REP,558,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,16,1
AR,1998,OUACHITA,13,GOV,,KEITH CARLE,OTH,8,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,15,1
AR,1998,OUACHITA,13,SLDL,37.0,ROBERT J WHITE,DEM,50,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,44,1
AR,1998,OUACHITA,13,SLDL,37.0,TONI RANKIN,REP,21,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,45,1
AR,1998,OUACHITA,13,SLDL,38.0,GENE JEFFRESS,DEM,497,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,48,1
AR,1998,OUACHITA,13,USH,4.0,CONGRESSMAN JAY DICKEY,REP,658,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,11,1
AR,1998,OUACHITA,13,USH,4.0,REPRESENTATIVE JUDY SMITH,DEM,254,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,10,1
AR,1998,OUACHITA,13,USS,,BLANCHE LAMBERT LINCOLN,DEM,537,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,5,1
AR,1998,OUACHITA,13,USS,,CHARLEY E HEFFLEY,OTH,17,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,6,1
AR,1998,OUACHITA,13,USS,,"SEN. FAY BOOZMAN, MD",REP,360,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,7,1
AR,1998,OUACHITA,14,GOV,,BILL BRISTOW,DEM,383,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,14,1
AR,1998,OUACHITA,14,GOV,,GOVERNOR MIKE HUCKABEE,REP,81,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,16,1
AR,1998,OUACHITA,14,GOV,,KEITH CARLE,OTH,1,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,15,1
AR,1998,OUACHITA,14,SLDL,37.0,ROBERT J WHITE,DEM,413,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,44,1
AR,1998,OUACHITA,14,SLDL,37.0,TONI RANKIN,REP,36,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,45,1
AR,1998,OUACHITA,14,USH,4.0,CONGRESSMAN JAY DICKEY,REP,9,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,11,1
AR,1998,OUACHITA,14,USH,4.0,REPRESENTATIVE JUDY SMITH,DEM,459,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,10,1
AR,1998,OUACHITA,14,USS,,BLANCHE LAMBERT LINCOLN,DEM,427,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,5,1
AR,1998,OUACHITA,14,USS,,CHARLEY E HEFFLEY,OTH,2,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,6,1
AR,1998,OUACHITA,14,USS,,"SEN. FAY BOOZMAN, MD",REP,23,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,7,1
AR,1998,OUACHITA,15,GOV,,BILL BRISTOW,DEM,187,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,14,1
AR,1998,OUACHITA,15,GOV,,GOVERNOR MIKE HUCKABEE,REP,259,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,16,1
AR,1998,OUACHITA,15,SLDL,37.0,ROBERT J WHITE,DEM,79,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,44,1
AR,1998,OUACHITA,15,SLDL,37.0,TONI RANKIN,REP,19,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,45,1
AR,1998,OUACHITA,15,SLDL,38.0,GENE JEFFRESS,DEM,205,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,48,1
AR,1998,OUACHITA,15,USH,4.0,CONGRESSMAN JAY DICKEY,REP,257,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,11,1
AR,1998,OUACHITA,15,USH,4.0,REPRESENTATIVE JUDY SMITH,DEM,177,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,10,1
AR,1998,OUACHITA,15,USS,,BLANCHE LAMBERT LINCOLN,DEM,262,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,5,1
AR,1998,OUACHITA,15,USS,,CHARLEY E HEFFLEY,OTH,14,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,6,1
AR,1998,OUACHITA,15,USS,,"SEN. FAY BOOZMAN, MD",REP,163,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,7,1
AR,1998,OUACHITA,16,GOV,,BILL BRISTOW,DEM,204,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,14,1
AR,1998,OUACHITA,16,GOV,,GOVERNOR MIKE HUCKABEE,REP,377,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,16,1
AR,1998,OUACHITA,16,GOV,,KEITH CARLE,OTH,5,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,15,1
AR,1998,OUACHITA,16,SLDL,37.0,ROBERT J WHITE,DEM,2,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,44,1
AR,1998,OUACHITA,16,SLDL,37.0,TONI RANKIN,REP,2,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,45,1
AR,1998,OUACHITA,16,SLDL,38.0,GENE JEFFRESS,DEM,280,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,48,1
AR,1998,OUACHITA,16,USH,4.0,CONGRESSMAN JAY DICKEY,REP,408,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,11,1
AR,1998,OUACHITA,16,USH,4.0,REPRESENTATIVE JUDY SMITH,DEM,159,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,10,1
AR,1998,OUACHITA,16,USS,,BLANCHE LAMBERT LINCOLN,DEM,340,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,5,1
AR,1998,OUACHITA,16,USS,,CHARLEY E HEFFLEY,OTH,18,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,6,1
AR,1998,OUACHITA,16,USS,,"SEN. FAY BOOZMAN, MD",REP,211,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,7,1
AR,1998,OUACHITA,17,GOV,,BILL BRISTOW,DEM,314,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,14,1
AR,1998,OUACHITA,17,GOV,,GOVERNOR MIKE HUCKABEE,REP,599,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,16,1
AR,1998,OUACHITA,17,GOV,,KEITH CARLE,OTH,11,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,15,1
AR,1998,OUACHITA,17,SLDL,37.0,ROBERT J WHITE,DEM,113,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,44,1
AR,1998,OUACHITA,17,SLDL,37.0,TONI RANKIN,REP,13,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,45,1
AR,1998,OUACHITA,17,SLDL,38.0,GENE JEFFRESS,DEM,497,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,48,1
AR,1998,OUACHITA,17,SLDU,2.0,MARK MOORE,REP,199,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,41,1
AR,1998,OUACHITA,17,SLDU,2.0,SENATOR JODIE MAHONY,DEM,261,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,40,1
AR,1998,OUACHITA,17,USH,4.0,CONGRESSMAN JAY DICKEY,REP,621,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,11,1
AR,1998,OUACHITA,17,USH,4.0,REPRESENTATIVE JUDY SMITH,DEM,303,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,10,1
AR,1998,OUACHITA,17,USS,,BLANCHE LAMBERT LINCOLN,DEM,552,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,5,1
AR,1998,OUACHITA,17,USS,,CHARLEY E HEFFLEY,OTH,19,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,6,1
AR,1998,OUACHITA,17,USS,,"SEN. FAY BOOZMAN, MD",REP,346,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,7,1
AR,1998,OUACHITA,18,GOV,,BILL BRISTOW,DEM,53,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,14,1
AR,1998,OUACHITA,18,GOV,,GOVERNOR MIKE HUCKABEE,REP,99,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,16,1
AR,1998,OUACHITA,18,GOV,,KEITH CARLE,OTH,6,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,15,1
AR,1998,OUACHITA,18,SLDL,49.0,ED HENLEY,DEM,98,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,51,1
AR,1998,OUACHITA,18,SLDL,49.0,MARK ALAN SMITH,REP,58,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,52,1
AR,1998,OUACHITA,18,SLDU,2.0,MARK MOORE,REP,73,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,41,1
AR,1998,OUACHITA,18,SLDU,2.0,SENATOR JODIE MAHONY,DEM,82,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,40,1
AR,1998,OUACHITA,18,USH,4.0,CONGRESSMAN JAY DICKEY,REP,107,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,11,1
AR,1998,OUACHITA,18,USH,4.0,REPRESENTATIVE JUDY SMITH,DEM,49,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,10,1
AR,1998,OUACHITA,18,USS,,BLANCHE LAMBERT LINCOLN,DEM,76,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,5,1
AR,1998,OUACHITA,18,USS,,CHARLEY E HEFFLEY,OTH,9,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,6,1
AR,1998,OUACHITA,18,USS,,"SEN. FAY BOOZMAN, MD",REP,67,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,7,1
AR,1998,OUACHITA,19,GOV,,BILL BRISTOW,DEM,28,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,14,1
AR,1998,OUACHITA,19,GOV,,GOVERNOR MIKE HUCKABEE,REP,50,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,16,1
AR,1998,OUACHITA,19,GOV,,KEITH CARLE,OTH,2,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,15,1
AR,1998,OUACHITA,19,SLDL,49.0,ED HENLEY,DEM,64,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,51,1
AR,1998,OUACHITA,19,SLDL,49.0,MARK ALAN SMITH,REP,17,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,52,1
AR,1998,OUACHITA,19,SLDU,2.0,MARK MOORE,REP,20,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,41,1
AR,1998,OUACHITA,19,SLDU,2.0,SENATOR JODIE MAHONY,DEM,59,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,40,1
AR,1998,OUACHITA,19,USH,4.0,CONGRESSMAN JAY DICKEY,REP,45,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,11,1
AR,1998,OUACHITA,19,USH,4.0,REPRESENTATIVE JUDY SMITH,DEM,36,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,10,1
AR,1998,OUACHITA,19,USS,,BLANCHE LAMBERT LINCOLN,DEM,46,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,5,1
AR,1998,OUACHITA,19,USS,,CHARLEY E HEFFLEY,OTH,2,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,6,1
AR,1998,OUACHITA,19,USS,,"SEN. FAY BOOZMAN, MD",REP,28,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,7,1
AR,1998,OUACHITA,2,GOV,,BILL BRISTOW,DEM,28,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,14,1
AR,1998,OUACHITA,2,GOV,,GOVERNOR MIKE HUCKABEE,REP,21,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,16,1
AR,1998,OUACHITA,2,GOV,,KEITH CARLE,OTH,2,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,15,1
AR,1998,OUACHITA,2,SLDL,76.0,CLYDE TEMPLE,REP,10,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,59,1
AR,1998,OUACHITA,2,SLDL,76.0,JOYCE DEES,DEM,39,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,58,1
AR,1998,OUACHITA,2,SLDU,2.0,MARK MOORE,REP,10,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,41,1
AR,1998,OUACHITA,2,SLDU,2.0,SENATOR JODIE MAHONY,DEM,41,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,40,1
AR,1998,OUACHITA,2,USH,4.0,CONGRESSMAN JAY DICKEY,REP,22,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,11,1
AR,1998,OUACHITA,2,USH,4.0,REPRESENTATIVE JUDY SMITH,DEM,29,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,10,1
AR,1998,OUACHITA,2,USS,,BLANCHE LAMBERT LINCOLN,DEM,40,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,5,1
AR,1998,OUACHITA,2,USS,,CHARLEY E HEFFLEY,OTH,2,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,6,1
AR,1998,OUACHITA,2,USS,,"SEN. FAY BOOZMAN, MD",REP,9,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,7,1
AR,1998,OUACHITA,20,GOV,,BILL BRISTOW,DEM,71,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,14,1
AR,1998,OUACHITA,20,GOV,,GOVERNOR MIKE HUCKABEE,REP,75,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,16,1
AR,1998,OUACHITA,20,SLDL,37.0,ROBERT J WHITE,DEM,71,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,44,1
AR,1998,OUACHITA,20,SLDL,37.0,TONI RANKIN,REP,72,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,45,1
AR,1998,OUACHITA,20,SLDU,2.0,MARK MOORE,REP,32,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,41,1
AR,1998,OUACHITA,20,SLDU,2.0,SENATOR JODIE MAHONY,DEM,112,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,40,1
AR,1998,OUACHITA,20,USH,4.0,CONGRESSMAN JAY DICKEY,REP,79,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,11,1
AR,1998,OUACHITA,20,USH,4.0,REPRESENTATIVE JUDY SMITH,DEM,68,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,10,1
AR,1998,OUACHITA,20,USS,,BLANCHE LAMBERT LINCOLN,DEM,97,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,5,1
AR,1998,OUACHITA,20,USS,,CHARLEY E HEFFLEY,OTH,2,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,6,1
AR,1998,OUACHITA,20,USS,,"SEN. FAY BOOZMAN, MD",REP,42,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,7,1
AR,1998,OUACHITA,21,GOV,,BILL BRISTOW,DEM,51,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,14,1
AR,1998,OUACHITA,21,GOV,,GOVERNOR MIKE HUCKABEE,REP,9,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,16,1
AR,1998,OUACHITA,21,SLDL,37.0,ROBERT J WHITE,DEM,58,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,44,1
AR,1998,OUACHITA,21,SLDL,37.0,TONI RANKIN,REP,1,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,45,1
AR,1998,OUACHITA,21,SLDU,2.0,MARK MOORE,REP,1,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,41,1
AR,1998,OUACHITA,21,SLDU,2.0,SENATOR JODIE MAHONY,DEM,60,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,40,1
AR,1998,OUACHITA,21,USH,4.0,CONGRESSMAN JAY DICKEY,REP,1,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,11,1
AR,1998,OUACHITA,21,USH,4.0,REPRESENTATIVE JUDY SMITH,DEM,59,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,10,1
AR,1998,OUACHITA,21,USS,,BLANCHE LAMBERT LINCOLN,DEM,58,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,5,1
AR,1998,OUACHITA,21,USS,,"SEN. FAY BOOZMAN, MD",REP,3,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,7,1
AR,1998,OUACHITA,22,GOV,,BILL BRISTOW,DEM,167,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,14,1
AR,1998,OUACHITA,22,GOV,,GOVERNOR MIKE HUCKABEE,REP,305,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,16,1
AR,1998,OUACHITA,22,GOV,,KEITH CARLE,OTH,6,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,15,1
AR,1998,OUACHITA,22,SLDL,37.0,ROBERT J WHITE,DEM,110,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,44,1
AR,1998,OUACHITA,22,SLDL,37.0,TONI RANKIN,REP,160,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,45,1
AR,1998,OUACHITA,22,USH,4.0,CONGRESSMAN JAY DICKEY,REP,339,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,11,1
AR,1998,OUACHITA,22,USH,4.0,REPRESENTATIVE JUDY SMITH,DEM,134,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,10,1
AR,1998,OUACHITA,22,USS,,BLANCHE LAMBERT LINCOLN,DEM,257,data/raw/southern_sos_elections/AR/1998/Gen98Ver5.zip,Ouachita,5,1
