state,year,chamber,district,klarner_dem_votes,klarner_rep_votes,dinc,rinc,dswitch,rswitch,uncont,dontuse,bigthird,dem_candidate,rep_candidate,baseline_office,baseline_dem_votes,baseline_rep_votes,baseline_dem_margin,minimum_party_vote_coverage,allocated_votes,source_votes,source_legislative_turnout,matched_legislative_turnout,legislative_turnout_join_coverage,dem_votes,rep_votes,legislative_dem_margin,raw_overperformance_vs_baseline,incumbency_balance,contested_two_party,cycle_gate,coverage_gate,model_eligible_permissive,model_eligible,baseline_allocation_quality,panel_source
GA,2014,house,121,0.0,12014.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"fleming, barry a",USS,4906.238973536488,9790.429029671212,-33.23331557240525,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,12014.0,-100.0,-66.76668442759475,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,122,0.0,16819.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"harbin, benjie l (benjie)",USS,4789.761026463512,14550.570970328788,-50.46867833232728,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,16819.0,-100.0,-49.53132166767272,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,123,0.0,15309.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"sims, barbara w",USS,5344.0,12715.0,-40.81621352234343,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,15309.0,-100.0,-59.18378647765657,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,124,8774.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"howard, henry d (wayne) 2",,USS,7233.0,3695.0,32.37554904831625,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,8774.0,0.0,100.0,67.62445095168374,1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,125,7052.0,4547.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"smith, earnest g","garrett, w p (pat)",USS,7320.0,4368.0,25.256673511293634,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,7052.0,4547.0,21.596689369773255,-3.659984141520379,1.0,True,False,True,True,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,126,12053.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"frazier, gloria j",,USS,10221.0,4358.0,40.21537828383291,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,12053.0,0.0,100.0,59.78462171616709,1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,127,9395.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"prince, brian l",,USS,8047.0,3375.0,40.90351952372614,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,9395.0,0.0,100.0,59.09648047627386,0.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,128,10634.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"jackson, w mack",,USS,7988.229957805907,6093.34388185654,13.456493553385295,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,10634.0,0.0,100.0,86.5435064466147,1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,129,0.0,11505.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"holmes, susan d",USS,5131.123962364244,9145.420453395081,-28.118124205179587,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,11505.0,-100.0,-71.88187579482042,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,130,0.0,11060.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"knight, david w",USS,5524.0,8795.0,-22.843774006564704,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,11060.0,-100.0,-77.1562259934353,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,131,0.0,12151.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"caldwell, johnnie l, jr 2",USS,4415.0,10338.0,-40.14776655595472,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,12151.0,-100.0,-59.85223344404528,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,132,6015.0,5298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"trammell, robert t (bob), jr","king, gene e (gene)",USS,5765.651302605211,5446.021042084169,2.850870509718749,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,6015.0,5298.0,6.337841421373641,3.486970911654892,0.0,True,False,True,True,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,133,0.0,13717.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"pezold, john d",USS,4467.618151517902,11618.699050831046,-44.45443173449876,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,13717.0,-100.0,-55.54556826550124,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,134,0.0,11271.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"smith, richard h",USS,4589.817450791127,9126.066801801802,-33.07296319705466,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,11271.0,-100.0,-66.92703680294534,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,135,6279.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"smyre, calvin",,USS,5333.881569783491,1929.9319186705602,46.861743580332345,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,6279.0,0.0,100.0,53.138256419667655,1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,136,10007.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"hugley, carolyn f",,USS,8755.89666798936,2517.776237507749,55.33352335812286,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,10007.0,0.0,100.0,44.66647664187714,1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,137,9324.0,5236.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"buckner, debbie g","jackson, stacey s",USS,8822.404311436021,5756.225042019889,21.032013333196407,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,9324.0,5236.0,28.076923076923077,7.04490974372667,1.0,True,False,True,True,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,138,5253.0,5771.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"brown, kevin t","cheokas, michael a (mike)",USS,5407.0,5472.0,-0.5974813861568159,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,5253.0,5771.0,-4.698838896952105,-4.101357510795289,-1.0,True,False,True,True,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,139,8554.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"bentley, patty j",,USS,6643.0,4531.0,18.90102022552354,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,8554.0,0.0,100.0,81.09897977447646,1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,140,0.0,10631.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"dickey, robert l",USS,5590.384501853893,8285.033403408697,-19.420308058129137,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,10631.0,-100.0,-80.57969194187086,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,141,0.0,15542.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"peake, allen m",USS,6536.0,12589.076923076924,-31.649948114839162,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,15542.0,-100.0,-68.35005188516084,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,142,10907.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"randall, nikki t",,USS,9719.533468559837,3837.864097363083,43.38346900721252,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,10907.0,0.0,100.0,56.61653099278748,1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,143,10333.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"beverly, james t",,USS,9194.466531440163,3484.135902636917,45.0391173514143,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,10333.0,0.0,100.0,54.9608826485857,1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,144,5664.0,10196.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"denson, joyce e","epps, james b (bubber)",USS,6238.3078511404565,9706.102750023087,-21.749282464097906,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,5664.0,10196.0,-28.575031525851198,-6.825749061753292,-1.0,True,False,True,True,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,USS,6023.175956284153,6515.422950819672,-3.925853264646929,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,0.0,,,0.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,146,0.0,12662.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"oneal, lawrence e (larry), jr",USS,5412.47541811452,10354.105274199565,-31.342432151404886,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,12662.0,-100.0,-68.65756784859511,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,147,0.0,9144.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,"clark, heath n",USS,5238.092800351035,7074.584874551993,-14.915456431904214,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,9144.0,-100.0,-85.08454356809578,0.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,148,0.0,9763.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"harden, o hall (buddy)",USS,4229.249632621728,8041.103054174587,-31.065557110307488,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,9763.0,-100.0,-68.93444288969252,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,149,0.0,8284.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"pruett, jimmy h, jr",USS,3958.44,6900.2266666666665,-27.09160117878192,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,8284.0,-100.0,-72.90839882121807,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,150,0.0,11045.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"hatchett, matt m (matt)",USS,5143.770042194093,8572.656118143459,-24.998392699873534,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,11045.0,-100.0,-75.00160730012647,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,151,7051.0,8636.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"holley, ezekiel m","greene, gerald e",USS,8236.09925725861,7259.05131667792,6.305507880795449,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,7051.0,8636.0,-10.10390769426914,-16.40941557506459,-1.0,True,False,True,True,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,152,0.0,12593.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"rynders, eugene e (ed)",USS,4024.0,10974.0,-46.33951193492466,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,12593.0,-100.0,-53.66048806507534,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,153,9597.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"ealum, darrel b",,USS,7533.0,4541.0,24.780520125890344,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,9597.0,0.0,100.0,75.21947987410965,0.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,154,11446.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"dukes, winfred j",,USS,8952.90074274139,5009.94868332208,28.23887831991713,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,11446.0,0.0,100.0,71.76112168008287,1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,155,0.0,10262.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"roberts, jay h (jay)",USS,3972.4004011656184,8470.459435709563,-36.14972034976775,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,10262.0,-100.0,-63.85027965023225,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,156,0.0,9202.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"morris, gregory (greg)",USS,3129.0,8462.0,-46.00983521697869,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,9202.0,-100.0,-53.99016478302131,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,157,2806.0,6876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"jenkins, sadie j","werkheiser, william a (bill)",USS,3071.6303313964568,6626.715744545056,-36.65661531678712,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,2806.0,6876.0,-42.03676926254906,-5.38015394576194,0.0,True,False,True,True,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,158,0.0,9338.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"parrish, larry j (butch)",USS,4494.062868188513,7178.942056332842,-23.000754351642843,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,9338.0,-100.0,-76.99924564835716,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,159,0.0,10260.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"burns, jon g",USS,4597.120404186215,7945.102345723566,-26.69368905572526,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,10260.0,-100.0,-73.30631094427474,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,160,0.0,8027.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"tankersley, jan b",USS,2965.1273158605673,6514.143833237709,-37.43976157612861,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,8027.0,-100.0,-62.56023842387139,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,161,0.0,11178.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"hitchens, bill w (bill)",USS,4239.689411764706,8983.811764705883,-35.87644671127411,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,11178.0,-100.0,-64.12355328872589,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,162,8594.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"bryant, robert b (bob)",,USS,7573.0,2987.0,43.428030303030305,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,8594.0,0.0,100.0,56.571969696969695,1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,163,10001.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"gordon, j craig",,USS,9247.0,3323.0,47.12808273667462,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,10001.0,0.0,100.0,52.87191726332538,1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,164,0.0,7555.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"stephens, ron r (ron) 1",USS,4316.487158432767,5567.659502758968,-12.658374943369642,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,7555.0,-100.0,-87.34162505663036,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,165,11156.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"stephens, mickey v (ron) 2",,USS,9245.720561417866,4878.506063188794,30.920025671498976,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,11156.0,0.0,100.0,69.07997432850102,1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,166,0.0,17260.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,"petrea, jesse l",USS,6507.792280149368,14616.834434052238,-38.38667666705488,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,17260.0,-100.0,-61.61332333294512,0.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,167,0.0,9887.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,"jones, jeff b (jeff)",USS,3972.0,8350.0,-35.52994643726668,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,9887.0,-100.0,-64.47005356273331,0.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,168,6873.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"williams, al",,USS,5582.0,3238.0,26.575963718820862,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,6873.0,0.0,100.0,73.42403628117914,1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,169,2755.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"nesmith, larry c, jr","lariccia, dominic f",USS,2966.56,7169.690980392157,-41.466327032773854,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,2755.0,7500.0,-46.27011214041931,-4.803785107645453,0.0,True,False,True,True,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,170,0.0,8996.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"houston, lillian p (penny)",USS,3144.491165099442,7157.845808797878,-38.95576949062078,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,8996.0,-100.0,-61.04423050937922,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,171,0.0,9053.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"powell, alfred j (jay), jr",USS,4412.045726728362,6772.059880239521,-21.101500973317272,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,9053.0,-100.0,-78.89849902668273,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,172,0.0,7435.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"watson, samuel l (sam)",USS,2912.10843373494,6284.777108433735,-36.671856567473405,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,7435.0,-100.0,-63.328143432526595,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,173,5021.0,7796.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"jenkins, keith l, sr","taylor, darlene k",USS,5209.107439692846,7459.978411365781,-17.766640767414582,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,5021.0,7796.0,-21.650932355465397,-3.8842915880508144,-1.0,True,False,True,True,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,174,2404.0,7106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"smith, jessie","corbett, john l",USS,2822.175848782008,6837.108504814844,-41.56552917440292,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,2404.0,7106.0,-49.44269190325973,-7.87716272885681,0.0,True,False,True,True,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,175,0.0,11974.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"carter, amy a",USS,5698.764722742015,9144.708834059222,-23.215213731008976,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,11974.0,-100.0,-76.78478626899103,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,176,0.0,7938.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"shaw, jason s (jason), jr",USS,3082.3038141692014,6576.065158944024,-36.17340934582936,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,7938.0,-100.0,-63.82659065417064,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,177,6582.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"sharper, dexter l",,USS,4074.2832886145684,3761.0793215816243,3.997312984920064,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,6582.0,0.0,100.0,96.00268701507994,1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,178,0.0,9786.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"nimmer, chad c (chad)",USS,1796.3696686035432,8892.284255454944,-66.38735464041554,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,9786.0,-100.0,-33.61264535958446,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,179,0.0,10415.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"atwood, james a (alex)",USS,5056.0,8511.0,-25.46620476155377,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,10415.0,-100.0,-74.53379523844623,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,house,180,0.0,8534.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"spencer, jason c",USS,3252.3191592710004,7563.999888994984,-39.86273620890657,1.0,2449126.0,2449126.0,2107049.0,2107049.0,1.0,0.0,8534.0,-100.0,-60.13726379109343,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,senate,1,0.0,35707.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,"watson, ben l (ben)",USS,16613.12854609929,28209.65469858156,-25.871945722733397,1.0,2449126.0,2449126.0,2139034.0,2139034.0,1.0,0.0,35707.0,-100.0,-74.1280542772666,0.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,senate,2,31447.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"jackson, lester g, iii",,USS,27895.833333333332,10587.625,44.975709260364034,1.0,2449126.0,2449126.0,2139034.0,2139034.0,1.0,31447.0,0.0,100.0,55.024290739635966,1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,senate,3,0.0,30485.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"ligon, william t, jr",USS,12245.015730337078,25593.955056179777,-35.27828333692237,1.0,2449126.0,2449126.0,2139034.0,2139034.0,1.0,0.0,30485.0,-100.0,-64.72171666307763,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2014,senate,4,0.0,30345.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"hill, jack s",USS,11307.0,23994.0,-35.93949179909917,1.0,2449126.0,2449126.0,2139034.0,2139034.0,1.0,0.0,30345.0,-100.0,-64.06050820090083,-1.0,False,False,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
