state,year,chamber,district,heda_dem_votes,heda_rep_votes,heda_total_votes,dem_two_party_share,heda_dem_margin,precinct_fragment_rows,office,baseline_dem_votes,baseline_rep_votes,context_fragment_rows,split_context_rows,expected_context_groups,allocated_context_groups,incomplete_context_groups,baseline_dem_margin,baseline_allocation_quality,klarner_dem_votes,klarner_rep_votes,dinc,rinc,dswitch,rswitch,uncont,dontuse,bigthird,dem_candidate,rep_candidate,dem_votes,rep_votes,legislative_dem_margin,raw_overperformance_vs_baseline,incumbency_balance,contested_two_party,model_eligible_permissive,model_eligible,heda_dem_vote_delta,heda_rep_vote_delta,result_source,baseline_source
NC,2010,house,71,9503.0,,9503.0,,,25,USS,8351.004762624092,3467.8773880429967,25.0,12.0,25.0,25.0,0.0,41.31632173272393,includes_turnout_share_allocation,9503.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"womble, larry",,9503.0,0.0,100.0,58.68367826727607,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,72,9980.0,4384.0,14364.0,0.6947925368978001,0.3895850737956001,25,USS,9526.90033218094,4650.815331203945,25.0,9.0,25.0,25.0,0.0,34.392599744187876,includes_turnout_share_allocation,9980.0,4384.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"parmon, earline w","magee, john",9980.0,4384.0,38.95850737956001,4.565907635372135,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,73,,17675.0,17675.0,,,21,USS,5794.898495008398,16510.199882453384,21.0,4.0,21.0,21.0,0.0,-48.039695705948006,includes_turnout_share_allocation,0.0,17675.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"brown, larry r 2",0.0,17675.0,-100.0,-51.960304294051994,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,74,7733.0,17475.0,25208.0,0.3067676927959378,-0.3864646144081244,33,USS,9365.827495963968,16073.595644032497,33.0,14.0,33.0,33.0,0.0,-26.367611054522765,includes_turnout_share_allocation,7733.0,17475.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"vazquez, cristina v","folwell, dale r",7733.0,17475.0,-38.64646144081244,-12.278850386289673,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,75,,17824.0,17824.0,,,24,USS,8823.3689142226,15778.511754267174,24.0,7.0,24.0,24.0,0.0,-28.270777074993138,includes_turnout_share_allocation,0.0,17824.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"mcgee, william c (bill)",0.0,17824.0,-100.0,-71.72922292500687,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,76,,15093.0,15093.0,,,23,USS,4202.710391822828,13476.197614991483,23.0,1.0,23.0,23.0,0.0,-52.45509066280679,includes_turnout_share_allocation,0.0,15093.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"steen, fred f, ii",0.0,15093.0,-100.0,-47.54490933719321,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,77,8951.0,9117.0,18068.0,0.4954062430816914,-0.0091875138366172,22,USS,7736.289608177172,9669.802385008517,22.0,1.0,22.0,22.0,0.0,-11.108253234489947,includes_turnout_share_allocation,8951.0,9117.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"coates, lorene t","warren, harry",8951.0,9117.0,-0.9187513836617224,10.189501850828224,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,78,,13791.0,13791.0,,,21,USS,2965.534682080925,12712.161849710983,21.0,1.0,21.0,21.0,0.0,-62.16874492924026,includes_turnout_share_allocation,0.0,13823.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"brubaker, harold j",0.0,13823.0,-100.0,-37.83125507075974,-1.0,False,False,False,,-32.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,79,,17006.0,17006.0,,,22,USS,6584.813547529124,15573.189829246237,22.0,2.0,22.0,22.0,0.0,-40.56491972168471,includes_turnout_share_allocation,0.0,17006.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"cravenhoward, julia c",0.0,17006.0,-100.0,-59.43508027831529,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,80,,16593.0,16593.0,,,20,USS,4263.925143953935,16059.88291746641,20.0,1.0,20.0,20.0,0.0,-58.04009631395872,includes_turnout_share_allocation,0.0,16593.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"dockham, jerry c",0.0,16593.0,-100.0,-41.95990368604128,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,81,6469.0,8744.0,15213.0,0.4252284230592256,-0.1495431538815486,20,USS,6134.074856046065,8869.117082533588,20.0,1.0,20.0,20.0,0.0,-18.229735630153172,includes_turnout_share_allocation,6469.0,8744.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"holliman, l hugh","brown, alicia p",6469.0,8744.0,-14.954315388154868,3.2754202419983045,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,82,,17694.0,17694.0,,,24,USS,8793.0,15369.0,24.0,0.0,24.0,24.0,0.0,-27.21629004221505,whole_precincts,0.0,17694.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"barnhart, jeff",0.0,17694.0,-100.0,-72.78370995778495,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,83,,17197.0,17197.0,,,22,USS,7129.0,15389.0,22.0,0.0,22.0,22.0,0.0,-36.68176569855227,whole_precincts,0.0,17197.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"johnson, linda p 2",0.0,17197.0,-100.0,-63.31823430144773,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,84,,15393.0,15393.0,,,44,USS,7205.454555308798,14409.41216629974,44.0,3.0,44.0,44.0,0.0,-33.32871631259745,includes_turnout_share_allocation,0.0,15393.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"frye, phillip",0.0,15393.0,-100.0,-66.67128368740255,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,85,5577.0,12421.0,17998.0,0.3098677630847872,-0.3802644738304256,26,USS,5365.609561752988,12223.483399734396,26.0,1.0,26.0,26.0,0.0,-38.98935466994932,includes_turnout_share_allocation,5577.0,12421.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"ostgaard, beth","gillespie, mitch",5577.0,12421.0,-38.02644738304256,0.9629072869067627,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,86,6412.0,10429.0,16841.0,0.380737485897512,-0.2385250282049759,23,USS,6938.390438247012,9676.516600265604,23.0,1.0,23.0,23.0,0.0,-16.479936695834276,includes_turnout_share_allocation,6412.0,10429.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"church, walter g (walt), sr","blackwell, hugh",6412.0,10429.0,-23.852502820497595,-7.372566124663319,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,87,,14295.0,14295.0,,,20,USS,5758.939766457765,12361.073638116664,20.0,2.0,20.0,20.0,0.0,-36.43559043942087,includes_turnout_share_allocation,0.0,14295.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"starnes, edgar v",0.0,14295.0,-100.0,-63.56440956057913,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,88,7524.0,13585.0,21109.0,0.3564356435643564,-0.2871287128712871,28,USS,7273.3981358189085,13416.427430093208,28.0,1.0,28.0,28.0,0.0,-29.691063729388592,includes_turnout_share_allocation,7525.0,13587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"munday, david","hollo, mark w",7525.0,13587.0,-28.713527851458885,0.9775358779297072,0.0,True,True,True,-1.0,-2.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,89,,16118.0,16118.0,,,17,USS,5453.859415828825,14434.040167331226,17.0,3.0,17.0,17.0,0.0,-45.15399282841467,includes_turnout_share_allocation,0.0,16119.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"smithsetzer, mitchell s",0.0,16119.0,-100.0,-54.84600717158533,-1.0,False,False,False,,-1.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,90,4985.0,12258.0,17243.0,0.2891028243345125,-0.4217943513309748,27,USS,5865.0,11374.0,27.0,0.0,27.0,27.0,0.0,-31.95661001218168,whole_precincts,4988.0,12274.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"wolfe, randy","stevens, sarah s",4988.0,12274.0,-42.208318850654614,-10.251708838472933,-1.0,True,True,True,-3.0,-16.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,91,5268.0,16107.0,21375.0,0.2464561403508772,-0.5070877192982456,27,USS,5669.234655399573,15111.388565457532,27.0,2.0,27.0,27.0,0.0,-45.43729901507984,includes_turnout_share_allocation,5275.0,16153.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"gambill, ed","holloway, bryan r",5275.0,16153.0,-50.76535374276647,-5.328054727686634,-1.0,True,True,True,-7.0,-46.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,92,,15880.0,15880.0,,,26,USS,4473.0,15216.0,26.0,0.0,26.0,26.0,0.0,-54.56346183147951,whole_precincts,0.0,15883.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"mccormick, darrell g",0.0,15883.0,-100.0,-45.43653816852049,-1.0,False,False,False,,-3.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,93,12759.0,13528.0,26287.0,0.4853729980598775,-0.0292540038802449,37,USS,10383.0,15262.0,37.0,0.0,37.0,37.0,0.0,-19.025151101579254,whole_precincts,12759.0,13528.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"tarleton, cullie","jordan, jonathan c",12759.0,13528.0,-2.925400388024499,16.099750713554755,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,94,5118.0,14303.0,19421.0,0.2635291694557438,-0.4729416610885124,28,USS,5619.0,13233.0,28.0,0.0,28.0,28.0,0.0,-40.388287714831314,whole_precincts,5124.0,14322.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"moulton, david h","blackburnrandleman, shirley b",5124.0,14322.0,-47.30021598272138,-6.911928267890069,-1.0,True,True,True,-6.0,-19.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,95,,18675.0,18675.0,,,14,USS,7276.874960783517,16818.83253545739,14.0,2.0,14.0,14.0,0.0,-39.600238242278145,includes_turnout_share_allocation,0.0,18675.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"mills, grey",0.0,18675.0,-100.0,-60.399761757721855,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,96,6085.0,12191.0,18276.0,0.3329503173560954,-0.3340993652878091,18,USS,5451.053940039626,12548.510037871938,18.0,2.0,18.0,18.0,0.0,-39.43126681591878,includes_turnout_share_allocation,6087.0,12193.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"lafone, gary","hilton, mark k",6087.0,12193.0,-33.40262582056893,6.028640995349853,-1.0,True,True,True,-2.0,-2.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,97,,18274.0,18274.0,,,28,USS,6958.0,15653.0,28.0,0.0,28.0,28.0,0.0,-38.45473442129937,whole_precincts,0.0,18274.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"rhyne, johnathan 2",0.0,18274.0,-100.0,-61.54526557870063,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,98,,23460.0,23460.0,,,22,USS,13920.510363871517,19420.99927172556,22.0,7.0,22.0,22.0,0.0,-16.497420086766084,includes_turnout_share_allocation,0.0,23540.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"tillis, thom",0.0,23540.0,-100.0,-83.50257991323392,-1.0,False,False,False,,-80.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,99,15467.0,6038.0,21505.0,0.7192280864915136,0.4384561729830272,21,USS,15960.800155734885,6056.889390560964,21.0,8.0,21.0,21.0,0.0,44.98160783105468,includes_turnout_share_allocation,15591.0,6059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"moore, rodney w","wilson, michael t",15591.0,6059.0,44.02771362586605,-0.9538942051886323,0.0,True,True,True,-124.0,-21.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,100,9507.0,,9507.0,,,22,USS,8784.596482287141,4467.251531395975,22.0,3.0,22.0,22.0,0.0,32.57919156960838,includes_turnout_share_allocation,9578.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"cotham, patricia a",,9578.0,0.0,100.0,67.42080843039162,1.0,False,False,False,-71.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,101,14903.0,5240.0,20143.0,0.7398600009929007,0.4797200019858015,22,USS,15308.283195593262,5298.117247159773,22.0,7.0,22.0,22.0,0.0,48.57794536334906,includes_turnout_share_allocation,15184.0,5253.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"millerearle, beverly m","steen, rebecca h",15184.0,5253.0,48.59323775505211,0.01529239170304919,1.0,True,True,True,-281.0,-13.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,102,10853.0,,10853.0,,,20,USS,10253.685656684174,3530.7090552461354,20.0,4.0,20.0,20.0,0.0,48.772374427288725,includes_turnout_share_allocation,10993.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"carney, rebecca a",,10993.0,0.0,100.0,51.227625572711275,1.0,False,False,False,-140.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,103,10787.0,13761.0,24548.0,0.4394248003910705,-0.1211503992178588,19,USS,10840.946688206786,13571.97576736672,19.0,1.0,19.0,19.0,0.0,-11.186817490326469,includes_turnout_share_allocation,10830.0,13790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"newman, ann","brawley, william m, jr",10830.0,13790.0,-12.022745735174654,-0.8359282448481853,0.0,True,True,True,-43.0,-29.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,104,6726.0,19922.0,26648.0,0.2524016811768237,-0.4951966376463524,31,USS,9415.298797639796,17598.97407996715,31.0,8.0,31.0,31.0,0.0,-30.293894340243675,includes_turnout_share_allocation,6758.0,20001.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"deaton, frank","samuelson, ruth",6758.0,20001.0,-49.489891251541536,-19.19599691129786,-1.0,True,True,True,-32.0,-79.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,105,,22809.0,22809.0,,,21,USS,10179.515249542867,20249.890008212245,21.0,3.0,21.0,21.0,0.0,-33.094221439319405,includes_turnout_share_allocation,0.0,22857.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"killian, ric",0.0,22857.0,-100.0,-66.9057785606806,-1.0,False,False,False,,-48.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,106,10199.0,6974.0,17173.0,0.5938973970768067,0.1877947941536132,22,USS,9861.31545199279,7281.3191316374,22.0,2.0,22.0,22.0,0.0,15.050173926119124,includes_turnout_share_allocation,10278.0,6996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"alexander, martha","cavallo, michael",10278.0,6996.0,18.99965265717263,3.949478731053505,1.0,True,True,True,-79.0,-22.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,107,12897.0,6365.0,19262.0,0.669556640016613,0.339113280033226,20,USS,13019.047958446783,6290.874516728078,20.0,5.0,20.0,20.0,0.0,34.84308883357015,includes_turnout_share_allocation,13132.0,6392.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"alexander, kelly m, jr","ware, debbie",13132.0,6392.0,34.52161442327392,-0.3214744102962328,1.0,True,True,True,-235.0,-27.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,108,,14679.0,14679.0,,,19,USS,5866.012806813571,13542.011783959606,19.0,2.0,19.0,19.0,0.0,-39.55064535931855,includes_turnout_share_allocation,0.0,15034.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,"torbett, john a",0.0,15034.0,-100.0,-60.44935464068145,0.0,False,False,False,,-355.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,109,,12124.0,12124.0,,,16,USS,6165.987193186429,10772.988216040396,16.0,2.0,16.0,16.0,0.0,-27.19763687917327,includes_turnout_share_allocation,0.0,12183.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"current, william a, sr",0.0,12183.0,-100.0,-72.80236312082673,-1.0,False,False,False,,-59.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,110,5359.0,12395.0,17754.0,0.3018474709924524,-0.3963050580150952,20,USS,5350.597890522537,11990.489619659005,20.0,2.0,20.0,20.0,0.0,-38.28993842074761,includes_turnout_share_allocation,5373.0,12433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"eaker, john","hastings, kelly e",5373.0,12433.0,-39.64955632932719,-1.3596179085795796,0.0,True,True,True,-14.0,-38.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,111,6413.0,11972.0,18385.0,0.3488169703562687,-0.3023660592874626,19,USS,7438.39483675019,10506.634016704631,19.0,1.0,19.0,19.0,0.0,-17.09798967173985,includes_turnout_share_allocation,6413.0,11972.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"accor, mary s","moore, timothy k",6413.0,11972.0,-30.23660592874626,-13.138616257006412,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,112,7203.0,13486.0,20689.0,0.3481560249407898,-0.3036879501184204,20,USS,6397.0,13979.0,20.0,0.0,20.0,20.0,0.0,-37.21044365920691,whole_precincts,7203.0,13486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"proctor, jimmie c","hager, michael d",7203.0,13486.0,-30.368795011842042,6.841648647364867,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,113,,19641.0,19641.0,,,33,USS,10366.0,17263.0,33.0,0.0,33.0,33.0,0.0,-24.96290129935937,whole_precincts,0.0,19641.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"guice, w david",0.0,19641.0,-100.0,-75.03709870064063,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,114,14545.0,10350.0,24895.0,0.5842538662382004,0.1685077324764008,25,USS,13719.004242717952,10072.952359102963,25.0,6.0,25.0,25.0,0.0,15.324724841402658,includes_turnout_share_allocation,14555.0,10356.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"fisher, susan c","carroll, john",14555.0,10356.0,16.85600738629521,1.5312825448925533,1.0,True,True,True,-10.0,-6.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,115,15773.0,12278.0,28051.0,0.5622972443050158,0.1245944886100317,29,USS,14631.20305435726,12103.072850120609,29.0,3.0,29.0,29.0,0.0,9.456512730210887,includes_turnout_share_allocation,15775.0,12282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"keever, patsy","crawford, mark f",15775.0,12282.0,12.4496560573119,2.993143327101013,0.0,True,True,True,-2.0,-4.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,116,11586.0,14616.0,26202.0,0.4421799862605908,-0.1156400274788184,21,USS,10644.792702924788,14428.974790776429,21.0,7.0,21.0,21.0,0.0,-15.092195813023576,includes_turnout_share_allocation,11598.0,14638.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"whilden, jane","moffitt, timothy d",11598.0,14638.0,-11.587132184784267,3.5050636282393093,1.0,True,True,True,-12.0,-22.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,117,,20331.0,20331.0,,,26,USS,8945.0,18252.0,26.0,0.0,26.0,26.0,0.0,-34.22068610508512,whole_precincts,0.0,20331.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,"mcgrady, chuck",0.0,20331.0,-100.0,-65.77931389491488,0.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,118,13254.0,10998.0,24252.0,0.5465116279069767,0.0930232558139534,39,USS,10571.770902128099,13157.095352087661,39.0,5.0,39.0,39.0,0.0,-10.895271700982525,includes_turnout_share_allocation,13267.0,11006.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"rapp, ray","edwards, samuel l (sam)",13267.0,11006.0,9.314876611873276,20.2101483128558,1.0,True,True,True,-13.0,-8.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
NC,2010,house,119,12637.0,9951.0,22588.0,0.5594563485036302,0.1189126970072605,29,USS,9633.748072979713,12020.40473228281,29.0,6.0,29.0,29.0,0.0,-11.021704154239998,includes_turnout_share_allocation,12637.0,9951.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"haire, r phillip (phil)","allen, dodie",12637.0,9951.0,11.891269700726049,22.912973854966047,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
