state,year,county,precinct_key,chamber,party,source_votes,allocated_votes,allocation_weight_sum,allocation_difference
TN,1998,BLOUNT,44MARYMUNITHD8,senate,R,5,5.0,1.0,0.0
TN,1998,BRADLEY,101MCDONALDN,house,D,42,42.0,1.0,0.0
TN,1998,BRADLEY,101MCDONALDN,house,R,237,237.0,1.0,0.0
TN,1998,BRADLEY,101MCDONALDN,senate,D,42,42.0,1.0,0.0
TN,1998,BRADLEY,101MCDONALDN,senate,R,237,237.0,1.0,0.0
TN,1998,BRADLEY,102PROSPECT,house,D,120,120.0,1.0,0.0
TN,1998,BRADLEY,102PROSPECT,house,R,801,801.0,1.0,0.0
TN,1998,BRADLEY,102PROSPECT,senate,D,120,120.0,1.0,0.0
TN,1998,BRADLEY,102PROSPECT,senate,R,801,801.0,1.0,0.0
TN,1998,BRADLEY,103HOPEWELL,house,D,113,113.0,1.0,0.0
TN,1998,BRADLEY,103HOPEWELL,house,R,636,636.0,1.0,0.0
TN,1998,BRADLEY,103HOPEWELL,senate,D,113,113.0,1.0,0.0
TN,1998,BRADLEY,103HOPEWELL,senate,R,636,636.0,1.0,0.0
TN,1998,BRADLEY,2011ELROSSUH2,house,D,111,111.0,1.0,0.0
TN,1998,BRADLEY,2011ELROSSUH2,house,R,704,704.0,1.0,0.0
TN,1998,BRADLEY,2011ELROSSUH2,senate,D,111,111.0,1.0,0.0
TN,1998,BRADLEY,2011ELROSSUH2,senate,R,704,704.0,1.0,0.0
TN,1998,BRADLEY,202NORTHLEE,house,D,121,121.0,1.0,0.0
TN,1998,BRADLEY,202NORTHLEE,house,R,667,667.0,1.0,0.0
TN,1998,BRADLEY,202NORTHLEE,senate,D,121,121.0,1.0,0.0
TN,1998,BRADLEY,202NORTHLEE,senate,R,667,667.0,1.0,0.0
TN,1998,BRADLEY,2030CHARLSTNHGH,house,D,74,74.0,1.0,0.0
TN,1998,BRADLEY,2030CHARLSTNHGH,house,R,242,242.0,1.0,0.0
TN,1998,BRADLEY,2030CHARLSTNHGH,senate,D,74,74.0,1.0,0.0
TN,1998,BRADLEY,2030CHARLSTNHGH,senate,R,242,242.0,1.0,0.0
TN,1998,BRADLEY,302MAYFIELD,house,D,72,72.0,1.0,0.0
TN,1998,BRADLEY,302MAYFIELD,house,R,201,201.0,1.0,0.0
TN,1998,BRADLEY,302MAYFIELD,senate,D,72,72.0,1.0,0.0
TN,1998,BRADLEY,302MAYFIELD,senate,R,201,201.0,1.0,0.0
TN,1998,BRADLEY,303BRADLEYJR,house,D,79,79.0,1.0,0.0
TN,1998,BRADLEY,303BRADLEYJR,house,R,380,380.0,1.0,0.0
TN,1998,BRADLEY,303BRADLEYJR,senate,D,79,79.0,1.0,0.0
TN,1998,BRADLEY,303BRADLEYJR,senate,R,380,380.0,1.0,0.0
TN,1998,BRADLEY,3041SRCTRUH3,house,D,52,52.0,1.0,0.0
TN,1998,BRADLEY,3041SRCTRUH3,house,R,399,399.0,1.0,0.0
TN,1998,BRADLEY,3041SRCTRUH3,senate,D,52,52.0,1.0,0.0
TN,1998,BRADLEY,3041SRCTRUH3,senate,R,399,399.0,1.0,0.0
TN,1998,BRADLEY,401TAYLOR,house,D,49,49.0,1.0,0.0
TN,1998,BRADLEY,401TAYLOR,house,R,260,260.0,1.0,0.0
TN,1998,BRADLEY,401TAYLOR,senate,D,49,49.0,1.0,0.0
TN,1998,BRADLEY,401TAYLOR,senate,R,260,260.0,1.0,0.0
TN,1998,BRADLEY,4021OAKGROVEUH3,house,D,88,88.0,1.0,0.0
TN,1998,BRADLEY,4021OAKGROVEUH3,house,R,318,318.0,1.0,0.0
TN,1998,BRADLEY,4021OAKGROVEUH3,senate,D,88,88.0,1.0,0.0
TN,1998,BRADLEY,4021OAKGROVEUH3,senate,R,318,318.0,1.0,0.0
TN,1998,BRADLEY,403MICHIGANAVE,house,D,139,139.0,1.0,0.0
TN,1998,BRADLEY,403MICHIGANAVE,house,R,602,602.0,1.0,0.0
TN,1998,BRADLEY,403MICHIGANAVE,senate,D,139,139.0,1.0,0.0
TN,1998,BRADLEY,403MICHIGANAVE,senate,R,602,602.0,1.0,0.0
TN,1998,BRADLEY,501TCBOWERUH3,house,D,82,82.0,1.0,0.0
TN,1998,BRADLEY,501TCBOWERUH3,house,R,275,275.0,1.0,0.0
TN,1998,BRADLEY,501TCBOWERUH3,senate,D,82,82.0,1.0,0.0
TN,1998,BRADLEY,501TCBOWERUH3,senate,R,275,275.0,1.0,0.0
TN,1998,BRADLEY,502BIGSPRINGS,house,D,62,62.0,1.0,0.0
TN,1998,BRADLEY,502BIGSPRINGS,house,R,118,118.0,1.0,0.0
TN,1998,BRADLEY,502BIGSPRINGS,senate,D,62,62.0,1.0,0.0
TN,1998,BRADLEY,502BIGSPRINGS,senate,R,118,118.0,1.0,0.0
TN,1998,BRADLEY,5031COMMSERUH3,house,D,46,46.0,1.0,0.0
TN,1998,BRADLEY,5031COMMSERUH3,house,R,121,121.0,1.0,0.0
TN,1998,BRADLEY,5031COMMSERUH3,senate,D,46,46.0,1.0,0.0
TN,1998,BRADLEY,5031COMMSERUH3,senate,R,121,121.0,1.0,0.0
TN,1998,BRADLEY,601VALLEYVIEW,house,D,63,63.0,1.0,0.0
TN,1998,BRADLEY,601VALLEYVIEW,house,R,377,377.0,1.0,0.0
TN,1998,BRADLEY,601VALLEYVIEW,senate,D,63,63.0,1.0,0.0
TN,1998,BRADLEY,601VALLEYVIEW,senate,R,377,377.0,1.0,0.0
TN,1998,BRADLEY,6031WATERVLLEUH3,house,D,56,56.0,1.0,0.0
TN,1998,BRADLEY,6031WATERVLLEUH3,house,R,293,293.0,1.0,0.0
TN,1998,BRADLEY,6031WATERVLLEUH3,senate,D,56,56.0,1.0,0.0
TN,1998,BRADLEY,6031WATERVLLEUH3,senate,R,293,293.0,1.0,0.0
TN,1998,BRADLEY,6051BLUESPGSUH3,house,D,74,74.0,1.0,0.0
TN,1998,BRADLEY,6051BLUESPGSUH3,house,R,338,338.0,1.0,0.0
TN,1998,BRADLEY,6051BLUESPGSUH3,senate,D,74,74.0,1.0,0.0
TN,1998,BRADLEY,6051BLUESPGSUH3,senate,R,338,338.0,1.0,0.0
TN,1998,BRADLEY,701ARNOLD,house,D,55,55.0,1.0,0.0
TN,1998,BRADLEY,701ARNOLD,house,R,279,279.0,1.0,0.0
TN,1998,BRADLEY,701ARNOLD,senate,D,55,55.0,1.0,0.0
TN,1998,BRADLEY,701ARNOLD,senate,R,279,279.0,1.0,0.0
TN,1998,BRADLEY,702STUARTUH3,house,D,97,97.0,1.0,0.0
TN,1998,BRADLEY,702STUARTUH3,house,R,438,438.0,1.0,0.0
TN,1998,BRADLEY,702STUARTUH3,senate,D,97,97.0,1.0,0.0
TN,1998,BRADLEY,702STUARTUH3,senate,R,438,438.0,1.0,0.0
TN,1998,BRADLEY,703CLEVELANDHI,house,D,89,89.0,1.0,0.0
TN,1998,BRADLEY,703CLEVELANDHI,house,R,490,490.0,1.0,0.0
TN,1998,BRADLEY,703CLEVELANDHI,senate,D,89,89.0,1.0,0.0
TN,1998,BRADLEY,703CLEVELANDHI,senate,R,490,490.0,1.0,0.0
TN,1998,BRADLEY,7041CLVLNDSTUH3,house,D,61,61.0,1.0,0.0
TN,1998,BRADLEY,7041CLVLNDSTUH3,house,R,179,179.0,1.0,0.0
TN,1998,BRADLEY,7041CLVLNDSTUH3,senate,D,61,61.0,1.0,0.0
TN,1998,BRADLEY,7041CLVLNDSTUH3,senate,R,179,179.0,1.0,0.0
TN,1998,BRADLEY,ABSENTEE,house,D,1026,1026.0,1.0,0.0
TN,1998,BRADLEY,ABSENTEE,house,R,4292,4292.0,1.0,0.0
TN,1998,BRADLEY,ABSENTEE,senate,D,1026,1026.0,1.0,0.0
TN,1998,BRADLEY,ABSENTEE,senate,R,4292,4292.0,1.0,0.0
TN,1998,CAMPBELL,01ALDERSPRINGS,house,D,22,22.0,1.0,0.0
TN,1998,CAMPBELL,01ALDERSPRINGS,house,R,60,60.0,1.0,0.0
TN,1998,CAMPBELL,01ALDERSPRINGS,senate,D,22,22.0,1.0,0.0
TN,1998,CAMPBELL,01ALDERSPRINGS,senate,R,60,60.0,1.0,0.0
TN,1998,CAMPBELL,02CARYVILLE,house,D,176,176.0,1.0,0.0
TN,1998,CAMPBELL,02CARYVILLE,house,R,259,259.0,1.0,0.0
TN,1998,CAMPBELL,02CARYVILLE,senate,D,176,176.0,1.0,0.0
TN,1998,CAMPBELL,02CARYVILLE,senate,R,259,259.0,1.0,0.0
TN,1998,CAMPBELL,03CLINCHMORE,house,D,24,24.0,1.0,0.0
TN,1998,CAMPBELL,03CLINCHMORE,house,R,9,9.0,1.0,0.0
TN,1998,CAMPBELL,03CLINCHMORE,senate,D,24,24.0,1.0,0.0
TN,1998,CAMPBELL,03CLINCHMORE,senate,R,9,9.0,1.0,0.0
TN,1998,CAMPBELL,04COLLEGEHILL,house,D,35,35.0,1.0,0.0
TN,1998,CAMPBELL,04COLLEGEHILL,house,R,57,57.0,1.0,0.0
TN,1998,CAMPBELL,04COLLEGEHILL,senate,D,35,35.0,1.0,0.0
TN,1998,CAMPBELL,04COLLEGEHILL,senate,R,57,57.0,1.0,0.0
TN,1998,CAMPBELL,06DAVISCHAPEL,house,D,57,57.0,1.0,0.0
TN,1998,CAMPBELL,06DAVISCHAPEL,house,R,193,193.0,1.0,0.0
TN,1998,CAMPBELL,06DAVISCHAPEL,senate,D,57,57.0,1.0,0.0
TN,1998,CAMPBELL,06DAVISCHAPEL,senate,R,193,193.0,1.0,0.0
TN,1998,CAMPBELL,07DEMORY,house,D,52,52.0,1.0,0.0
TN,1998,CAMPBELL,07DEMORY,house,R,173,173.0,1.0,0.0
TN,1998,CAMPBELL,07DEMORY,senate,D,52,52.0,1.0,0.0
TN,1998,CAMPBELL,07DEMORY,senate,R,173,173.0,1.0,0.0
TN,1998,CAMPBELL,08EASTLAFOLLETTE,house,D,135,135.0,1.0,0.0
TN,1998,CAMPBELL,08EASTLAFOLLETTE,house,R,319,319.0,1.0,0.0
TN,1998,CAMPBELL,08EASTLAFOLLETTE,senate,D,135,135.0,1.0,0.0
TN,1998,CAMPBELL,08EASTLAFOLLETTE,senate,R,319,319.0,1.0,0.0
TN,1998,CAMPBELL,09ELKVALLEY,senate,D,5,5.0,1.0,0.0
TN,1998,CAMPBELL,09ELKVALLEY,senate,R,36,36.0,1.0,0.0
TN,1998,CAMPBELL,10FIREHALL,house,D,46,46.0,1.0,0.0
TN,1998,CAMPBELL,10FIREHALL,house,R,134,134.0,1.0,0.0
TN,1998,CAMPBELL,10FIREHALL,senate,D,46,46.0,1.0,0.0
TN,1998,CAMPBELL,10FIREHALL,senate,R,134,134.0,1.0,0.0
TN,1998,CAMPBELL,12JACKSBORO,house,D,111,111.0,1.0,0.0
TN,1998,CAMPBELL,12JACKSBORO,house,R,296,296.0,1.0,0.0
TN,1998,CAMPBELL,12JACKSBORO,senate,D,111,111.0,1.0,0.0
TN,1998,CAMPBELL,12JACKSBORO,senate,R,296,296.0,1.0,0.0
TN,1998,CAMPBELL,13JACKSBOROSTA,house,D,117,117.0,1.0,0.0
TN,1998,CAMPBELL,13JACKSBOROSTA,house,R,297,297.0,1.0,0.0
TN,1998,CAMPBELL,13JACKSBOROSTA,senate,D,117,117.0,1.0,0.0
TN,1998,CAMPBELL,13JACKSBOROSTA,senate,R,297,297.0,1.0,0.0
TN,1998,CAMPBELL,14JELLICO,house,D,138,138.0,1.0,0.0
TN,1998,CAMPBELL,14JELLICO,house,R,195,195.0,1.0,0.0
TN,1998,CAMPBELL,14JELLICO,senate,D,138,138.0,1.0,0.0
TN,1998,CAMPBELL,14JELLICO,senate,R,195,195.0,1.0,0.0
TN,1998,CAMPBELL,15JRHIGH,house,D,30,30.0,1.0,0.0
TN,1998,CAMPBELL,15JRHIGH,house,R,128,128.0,1.0,0.0
TN,1998,CAMPBELL,15JRHIGH,senate,D,30,30.0,1.0,0.0
TN,1998,CAMPBELL,15JRHIGH,senate,R,128,128.0,1.0,0.0
TN,1998,CAMPBELL,16NEWCOMB,house,D,90,90.0,1.0,0.0
TN,1998,CAMPBELL,16NEWCOMB,house,R,64,64.0,1.0,0.0
TN,1998,CAMPBELL,16NEWCOMB,senate,D,90,90.0,1.0,0.0
TN,1998,CAMPBELL,16NEWCOMB,senate,R,64,64.0,1.0,0.0
TN,1998,CAMPBELL,17PINECREST,house,D,21,21.0,1.0,0.0
TN,1998,CAMPBELL,17PINECREST,house,R,82,82.0,1.0,0.0
TN,1998,CAMPBELL,17PINECREST,senate,D,21,21.0,1.0,0.0
TN,1998,CAMPBELL,17PINECREST,senate,R,82,82.0,1.0,0.0
TN,1998,CAMPBELL,18RIDGEWOOD,house,D,100,100.0,1.0,0.0
TN,1998,CAMPBELL,18RIDGEWOOD,house,R,170,170.0,1.0,0.0
TN,1998,CAMPBELL,18RIDGEWOOD,senate,D,100,100.0,1.0,0.0
TN,1998,CAMPBELL,18RIDGEWOOD,senate,R,170,170.0,1.0,0.0
TN,1998,CAMPBELL,19STINKINGCREEK,house,D,19,19.0,1.0,0.0
TN,1998,CAMPBELL,19STINKINGCREEK,house,R,50,50.0,1.0,0.0
TN,1998,CAMPBELL,19STINKINGCREEK,senate,D,19,19.0,1.0,0.0
TN,1998,CAMPBELL,19STINKINGCREEK,senate,R,50,50.0,1.0,0.0
TN,1998,CAMPBELL,20TERRYCREEK,house,D,14,14.0,1.0,0.0
TN,1998,CAMPBELL,20TERRYCREEK,house,R,40,40.0,1.0,0.0
TN,1998,CAMPBELL,20TERRYCREEK,senate,D,14,14.0,1.0,0.0
TN,1998,CAMPBELL,20TERRYCREEK,senate,R,40,40.0,1.0,0.0
TN,1998,CAMPBELL,21VALLEYVIEW,house,D,124,124.0,1.0,0.0
TN,1998,CAMPBELL,21VALLEYVIEW,house,R,348,348.0,1.0,0.0
TN,1998,CAMPBELL,21VALLEYVIEW,senate,D,124,124.0,1.0,0.0
TN,1998,CAMPBELL,21VALLEYVIEW,senate,R,348,348.0,1.0,0.0
TN,1998,CAMPBELL,22WELLSPRINGS,house,D,31,31.0,1.0,0.0
TN,1998,CAMPBELL,22WELLSPRINGS,house,R,94,94.0,1.0,0.0
TN,1998,CAMPBELL,22WELLSPRINGS,senate,D,31,31.0,1.0,0.0
TN,1998,CAMPBELL,22WELLSPRINGS,senate,R,94,94.0,1.0,0.0
TN,1998,CAMPBELL,23WESTLAFOLLETTE,house,D,137,137.0,1.0,0.0
TN,1998,CAMPBELL,23WESTLAFOLLETTE,house,R,329,329.0,1.0,0.0
TN,1998,CAMPBELL,23WESTLAFOLLETTE,senate,D,137,137.0,1.0,0.0
TN,1998,CAMPBELL,23WESTLAFOLLETTE,senate,R,329,329.0,1.0,0.0
TN,1998,CAMPBELL,24WHITEOAK,house,D,69,69.0,1.0,0.0
TN,1998,CAMPBELL,24WHITEOAK,house,R,34,34.0,1.0,0.0
TN,1998,CAMPBELL,24WHITEOAK,senate,D,69,69.0,1.0,0.0
TN,1998,CAMPBELL,24WHITEOAK,senate,R,34,34.0,1.0,0.0
TN,1998,CAMPBELL,ABSENTEE,house,D,618,617.9999999999999,1.0,-1.1368683772161603e-13
TN,1998,CAMPBELL,ABSENTEE,house,R,1155,1155.0,1.0,0.0
TN,1998,CAMPBELL,ABSENTEE,senate,D,618,618.0,1.0,0.0
TN,1998,CAMPBELL,ABSENTEE,senate,R,1155,1155.0,1.0,0.0
TN,1998,CANNON,11WESTSIDE,house,D,105,105.0,1.0,0.0
TN,1998,CANNON,11WESTSIDE,house,R,250,250.0,1.0,0.0
TN,1998,CANNON,11WESTSIDE,senate,D,105,105.0,1.0,0.0
TN,1998,CANNON,11WESTSIDE,senate,R,250,250.0,1.0,0.0
TN,1998,CANNON,21AUBURNTOWN,house,D,43,43.0,1.0,0.0
TN,1998,CANNON,21AUBURNTOWN,house,R,88,88.0,1.0,0.0
TN,1998,CANNON,21AUBURNTOWN,senate,D,43,43.0,1.0,0.0
TN,1998,CANNON,21AUBURNTOWN,senate,R,88,88.0,1.0,0.0
TN,1998,CANNON,22GASSAWAY,house,D,30,30.0,1.0,0.0
TN,1998,CANNON,22GASSAWAY,house,R,55,55.0,1.0,0.0
TN,1998,CANNON,22GASSAWAY,senate,D,30,30.0,1.0,0.0
TN,1998,CANNON,22GASSAWAY,senate,R,55,55.0,1.0,0.0
TN,1998,CANNON,23PLEASANTRIDGE,house,D,28,28.0,1.0,0.0
TN,1998,CANNON,23PLEASANTRIDGE,house,R,60,60.0,1.0,0.0
TN,1998,CANNON,23PLEASANTRIDGE,senate,D,28,28.0,1.0,0.0
TN,1998,CANNON,23PLEASANTRIDGE,senate,R,60,60.0,1.0,0.0
TN,1998,CANNON,242SHORTMTN,senate,D,21,21.0,1.0,0.0
TN,1998,CANNON,242SHORTMTN,senate,R,24,24.0,1.0,0.0
TN,1998,CANNON,313EASTSIDE,senate,D,30,30.0,1.0,0.0
TN,1998,CANNON,313EASTSIDE,senate,R,64,64.0,1.0,0.0
TN,1998,CANNON,32WOODLAND,house,D,68,68.0,1.0,0.0
TN,1998,CANNON,32WOODLAND,house,R,154,154.0,1.0,0.0
TN,1998,CANNON,32WOODLAND,senate,D,68,68.0,1.0,0.0
TN,1998,CANNON,32WOODLAND,senate,R,154,154.0,1.0,0.0
TN,1998,CANNON,414EASTSIDE,senate,D,63,63.0,1.0,0.0
TN,1998,CANNON,414EASTSIDE,senate,R,172,172.0,1.0,0.0
TN,1998,CANNON,424SHORTMTN,senate,D,33,33.0,1.0,0.0
TN,1998,CANNON,424SHORTMTN,senate,R,77,77.0,1.0,0.0
TN,1998,CANNON,51WOODBURY,house,D,99,99.0,1.0,0.0
TN,1998,CANNON,51WOODBURY,house,R,158,158.0,1.0,0.0
TN,1998,CANNON,51WOODBURY,senate,D,99,99.0,1.0,0.0
TN,1998,CANNON,51WOODBURY,senate,R,158,158.0,1.0,0.0
TN,1998,CANNON,ABSENTEE,house,D,210,210.0,1.0,0.0
TN,1998,CANNON,ABSENTEE,house,R,220,220.0,1.0,0.0
TN,1998,CANNON,ABSENTEE,senate,D,210,210.0,1.0,0.0
TN,1998,CANNON,ABSENTEE,senate,R,220,220.0,1.0,0.0
TN,1998,CARROLL,01LAVINIA,house,D,33,33.0,1.0,0.0
TN,1998,CARROLL,01LAVINIA,house,R,106,106.0,1.0,0.0
TN,1998,CARROLL,01LAVINIA,senate,D,33,33.0,1.0,0.0
TN,1998,CARROLL,01LAVINIA,senate,R,106,106.0,1.0,0.0
TN,1998,CARROLL,02TREZEVANT,house,D,121,121.0,1.0,0.0
TN,1998,CARROLL,02TREZEVANT,house,R,221,221.0,1.0,0.0
TN,1998,CARROLL,02TREZEVANT,senate,D,121,121.0,1.0,0.0
TN,1998,CARROLL,02TREZEVANT,senate,R,221,221.0,1.0,0.0
TN,1998,CARROLL,03CHRISTMASVILLE,house,D,16,16.0,1.0,0.0
TN,1998,CARROLL,03CHRISTMASVILLE,house,R,26,26.0,1.0,0.0
TN,1998,CARROLL,03CHRISTMASVILLE,senate,D,16,16.0,1.0,0.0
TN,1998,CARROLL,03CHRISTMASVILLE,senate,R,26,26.0,1.0,0.0
TN,1998,CARROLL,04MCLEMORESVILLE,house,D,83,83.0,1.0,0.0
TN,1998,CARROLL,04MCLEMORESVILLE,house,R,139,139.0,1.0,0.0
TN,1998,CARROLL,04MCLEMORESVILLE,senate,D,83,83.0,1.0,0.0
TN,1998,CARROLL,04MCLEMORESVILLE,senate,R,139,139.0,1.0,0.0
TN,1998,CARROLL,05CEDARGROVE,house,D,63,63.0,1.0,0.0
TN,1998,CARROLL,05CEDARGROVE,house,R,129,129.0,1.0,0.0
TN,1998,CARROLL,05CEDARGROVE,senate,D,63,63.0,1.0,0.0
TN,1998,CARROLL,05CEDARGROVE,senate,R,129,129.0,1.0,0.0
TN,1998,CARROLL,06CLARKSBGNEWLT,house,D,40,40.0,1.0,0.0
TN,1998,CARROLL,06CLARKSBGNEWLT,house,R,155,155.0,1.0,0.0
TN,1998,CARROLL,06CLARKSBGNEWLT,senate,D,40,40.0,1.0,0.0
TN,1998,CARROLL,06CLARKSBGNEWLT,senate,R,155,155.0,1.0,0.0
TN,1998,CARROLL,07MACEDONIA,house,D,15,15.0,1.0,0.0
TN,1998,CARROLL,07MACEDONIA,house,R,35,35.0,1.0,0.0
TN,1998,CARROLL,07MACEDONIA,senate,D,15,15.0,1.0,0.0
TN,1998,CARROLL,07MACEDONIA,senate,R,35,35.0,1.0,0.0
TN,1998,CARROLL,08MIXIE,house,D,28,28.0,1.0,0.0
TN,1998,CARROLL,08MIXIE,house,R,43,43.0,1.0,0.0
TN,1998,CARROLL,08MIXIE,senate,D,28,28.0,1.0,0.0
TN,1998,CARROLL,08MIXIE,senate,R,43,43.0,1.0,0.0
TN,1998,CARROLL,09CIVICCENTER,house,D,226,226.0,1.0,0.0
TN,1998,CARROLL,09CIVICCENTER,house,R,641,641.0,1.0,0.0
TN,1998,CARROLL,09CIVICCENTER,senate,D,226,226.0,1.0,0.0
TN,1998,CARROLL,09CIVICCENTER,senate,R,641,641.0,1.0,0.0
TN,1998,CARROLL,10HUNTINGDON,house,D,112,112.0,1.0,0.0
TN,1998,CARROLL,10HUNTINGDON,house,R,329,329.0,1.0,0.0
TN,1998,CARROLL,10HUNTINGDON,senate,D,112,112.0,1.0,0.0
TN,1998,CARROLL,10HUNTINGDON,senate,R,329,329.0,1.0,0.0
TN,1998,CARROLL,11PALMERSHELTER,house,D,17,17.0,1.0,0.0
TN,1998,CARROLL,11PALMERSHELTER,house,R,51,51.0,1.0,0.0
TN,1998,CARROLL,11PALMERSHELTER,senate,D,17,17.0,1.0,0.0
TN,1998,CARROLL,11PALMERSHELTER,senate,R,51,51.0,1.0,0.0
TN,1998,CARROLL,12YUMA,house,D,21,21.0,1.0,0.0
TN,1998,CARROLL,12YUMA,house,R,58,58.0,1.0,0.0
TN,1998,CARROLL,12YUMA,senate,D,21,21.0,1.0,0.0
TN,1998,CARROLL,12YUMA,senate,R,58,58.0,1.0,0.0
TN,1998,CARROLL,13BUENAVISTASPG,house,D,23,23.0,1.0,0.0
TN,1998,CARROLL,13BUENAVISTASPG,house,R,49,49.0,1.0,0.0
TN,1998,CARROLL,13BUENAVISTASPG,senate,D,23,23.0,1.0,0.0
TN,1998,CARROLL,13BUENAVISTASPG,senate,R,49,49.0,1.0,0.0
TN,1998,CARROLL,14BRUCETON,house,D,109,109.0,1.0,0.0
TN,1998,CARROLL,14BRUCETON,house,R,248,248.0,1.0,0.0
TN,1998,CARROLL,14BRUCETON,senate,D,109,109.0,1.0,0.0
TN,1998,CARROLL,14BRUCETON,senate,R,248,248.0,1.0,0.0
TN,1998,CARROLL,15HOLLOWROCK,house,D,131,131.0,1.0,0.0
TN,1998,CARROLL,15HOLLOWROCK,house,R,269,269.0,1.0,0.0
TN,1998,CARROLL,15HOLLOWROCK,senate,D,131,131.0,1.0,0.0
TN,1998,CARROLL,15HOLLOWROCK,senate,R,269,269.0,1.0,0.0
TN,1998,CARROLL,16VALE,house,D,33,33.0,1.0,0.0
TN,1998,CARROLL,16VALE,house,R,33,33.0,1.0,0.0
TN,1998,CARROLL,16VALE,senate,D,33,33.0,1.0,0.0
TN,1998,CARROLL,16VALE,senate,R,33,33.0,1.0,0.0
TN,1998,CARROLL,17WESTVIEW,house,D,15,15.0,1.0,0.0
TN,1998,CARROLL,17WESTVIEW,house,R,48,48.0,1.0,0.0
TN,1998,CARROLL,17WESTVIEW,senate,D,15,15.0,1.0,0.0
TN,1998,CARROLL,17WESTVIEW,senate,R,48,48.0,1.0,0.0
TN,1998,CARROLL,18ATWOOD,house,D,89,89.0,1.0,0.0
TN,1998,CARROLL,18ATWOOD,house,R,177,177.0,1.0,0.0
TN,1998,CARROLL,18ATWOOD,senate,D,89,89.0,1.0,0.0
TN,1998,CARROLL,18ATWOOD,senate,R,177,177.0,1.0,0.0
TN,1998,CARROLL,19SENIORCITIZENS,house,D,123,123.0,1.0,0.0
TN,1998,CARROLL,19SENIORCITIZENS,house,R,223,223.0,1.0,0.0
TN,1998,CARROLL,19SENIORCITIZENS,senate,D,123,123.0,1.0,0.0
TN,1998,CARROLL,19SENIORCITIZENS,senate,R,223,223.0,1.0,0.0
TN,1998,CARROLL,20CANNON,senate,D,28,28.0,1.0,0.0
TN,1998,CARROLL,20CANNON,senate,R,62,62.0,1.0,0.0
TN,1998,CARROLL,21CONCORD,house,D,49,49.0,1.0,0.0
TN,1998,CARROLL,21CONCORD,house,R,103,103.0,1.0,0.0
TN,1998,CARROLL,21CONCORD,senate,D,49,49.0,1.0,0.0
TN,1998,CARROLL,21CONCORD,senate,R,103,103.0,1.0,0.0
TN,1998,CARROLL,22WESTPORT,house,D,20,20.0,1.0,0.0
TN,1998,CARROLL,22WESTPORT,house,R,46,46.0,1.0,0.0
TN,1998,CARROLL,22WESTPORT,senate,D,20,20.0,1.0,0.0
TN,1998,CARROLL,22WESTPORT,senate,R,46,46.0,1.0,0.0
TN,1998,CARROLL,23BETHELFIELD,senate,D,142,142.0,1.0,0.0
TN,1998,CARROLL,23BETHELFIELD,senate,R,416,416.0,1.0,0.0
TN,1998,CARROLL,24MCKENZIEMIDSCH,house,D,90,90.0,1.0,0.0
TN,1998,CARROLL,24MCKENZIEMIDSCH,house,R,216,216.0,1.0,0.0
TN,1998,CARROLL,24MCKENZIEMIDSCH,senate,D,90,90.0,1.0,0.0
TN,1998,CARROLL,24MCKENZIEMIDSCH,senate,R,216,216.0,1.0,0.0
TN,1998,CARTER,01HUNTER,house,D,68,68.0,1.0,0.0
TN,1998,CARTER,01HUNTER,house,R,304,304.0,1.0,0.0
TN,1998,CARTER,01HUNTER,senate,D,68,68.0,1.0,0.0
TN,1998,CARTER,01HUNTER,senate,R,304,304.0,1.0,0.0
TN,1998,CARTER,01UNAKA,house,D,56,56.0,1.0,0.0
TN,1998,CARTER,01UNAKA,house,R,202,202.0,1.0,0.0
TN,1998,CARTER,01UNAKA,senate,D,56,56.0,1.0,0.0
TN,1998,CARTER,01UNAKA,senate,R,202,202.0,1.0,0.0
TN,1998,CARTER,02ROANMOUNTAIN,house,D,72,72.0,1.0,0.0
TN,1998,CARTER,02ROANMOUNTAIN,house,R,354,354.0,1.0,0.0
TN,1998,CARTER,02ROANMOUNTAIN,senate,D,72,72.0,1.0,0.0
TN,1998,CARTER,02ROANMOUNTAIN,senate,R,354,354.0,1.0,0.0
TN,1998,CARTER,02TIGERVALLEY,house,D,63,63.0,1.0,0.0
TN,1998,CARTER,02TIGERVALLEY,house,R,234,234.0,1.0,0.0
TN,1998,CARTER,02TIGERVALLEY,senate,D,63,63.0,1.0,0.0
TN,1998,CARTER,02TIGERVALLEY,senate,R,234,234.0,1.0,0.0
TN,1998,CARTER,03CENTRAL,house,D,78,78.0,1.0,0.0
TN,1998,CARTER,03CENTRAL,house,R,265,265.0,1.0,0.0
TN,1998,CARTER,03CENTRAL,senate,D,78,78.0,1.0,0.0
TN,1998,CARTER,03CENTRAL,senate,R,265,265.0,1.0,0.0
TN,1998,CARTER,03KEENBURG,house,D,68,68.0,1.0,0.0
TN,1998,CARTER,03KEENBURG,house,R,181,181.0,1.0,0.0
TN,1998,CARTER,03KEENBURG,senate,D,68,68.0,1.0,0.0
TN,1998,CARTER,03KEENBURG,senate,R,181,181.0,1.0,0.0
TN,1998,CARTER,03RANGE,house,D,31,31.0,1.0,0.0
TN,1998,CARTER,03RANGE,house,R,157,157.0,1.0,0.0
TN,1998,CARTER,03RANGE,senate,D,31,31.0,1.0,0.0
TN,1998,CARTER,03RANGE,senate,R,157,157.0,1.0,0.0
