"path","disposition","action","authority_route","code_reference_detected","manifest_reference_detected","reference_scan_scope","sha256_before","sha256_after","reason"
"research/cmo_ideology/sponsorship_bill_text_extracts/97012.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","06fd39a2f052cfa61c271ae52d24585bca1aa9d2369be9ff9df9dba96323645e","06fd39a2f052cfa61c271ae52d24585bca1aa9d2369be9ff9df9dba96323645e","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97036.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","761e057c42510014448fe3e6e45c42843c12ff953fe64cc664e1896832d5bc29","761e057c42510014448fe3e6e45c42843c12ff953fe64cc664e1896832d5bc29","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97061.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","34f62c4bc8fa372b290679c37ee1613d3e5749ada18f8d44a2695e9746d7d15a","34f62c4bc8fa372b290679c37ee1613d3e5749ada18f8d44a2695e9746d7d15a","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97086.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","35f3c60f2ad770e740df474c02f0ecae744603ab00d139986c5993436508b2dc","35f3c60f2ad770e740df474c02f0ecae744603ab00d139986c5993436508b2dc","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97089.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","36041dfc24dabd7bfa6ed465ff95fc50848609bf689b9b09d0baa1d168ff261f","36041dfc24dabd7bfa6ed465ff95fc50848609bf689b9b09d0baa1d168ff261f","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97097.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","99cd0f6db30f18ab7f4853036d73f564b51f8687d76d1b6eaca64c88c951fa26","99cd0f6db30f18ab7f4853036d73f564b51f8687d76d1b6eaca64c88c951fa26","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97114.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","d8237416c5394cebacc33dafa7a7cae8d50efd3f59e0f263733af1cb8da11a9b","d8237416c5394cebacc33dafa7a7cae8d50efd3f59e0f263733af1cb8da11a9b","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97125.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","fcbea8ea51a3210292f62cb8f5846623b0810c7aeaa8a4ec3031c27d5d12092f","fcbea8ea51a3210292f62cb8f5846623b0810c7aeaa8a4ec3031c27d5d12092f","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97129.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","1382677760d5be1f628db09ae598b93f4ca65d02c955e3037f6981dcdfe47807","1382677760d5be1f628db09ae598b93f4ca65d02c955e3037f6981dcdfe47807","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97191.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","4c3abb00a72dc2168c4b52567037ab5af8cd170ae4289229eda8eaaab392a98e","4c3abb00a72dc2168c4b52567037ab5af8cd170ae4289229eda8eaaab392a98e","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97206.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","04d4afdb2d73e2aca9ec60a42638907b4c56a37e8211eecc5116768057a0f95b","04d4afdb2d73e2aca9ec60a42638907b4c56a37e8211eecc5116768057a0f95b","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97207.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","643b642e96e3442aacaf5d61e540fa793cff1ad7f0bf813a78dc75d4cf6972a9","643b642e96e3442aacaf5d61e540fa793cff1ad7f0bf813a78dc75d4cf6972a9","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97213.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","a1ab2ca8958cb6c540fb4ae6a38b8ddfb6b3ea60efda8ed5002946c7083a01a2","a1ab2ca8958cb6c540fb4ae6a38b8ddfb6b3ea60efda8ed5002946c7083a01a2","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97237.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","9893f9b658f9794f03ae660e5f6857c1fe68786bd79ca84f6e019f01402969e0","9893f9b658f9794f03ae660e5f6857c1fe68786bd79ca84f6e019f01402969e0","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97292.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","9538f0d0597563062d90d07892d4ab3e4e9340621551f9b63bf9aa196e989002","9538f0d0597563062d90d07892d4ab3e4e9340621551f9b63bf9aa196e989002","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97314.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","af1abaf1a99b10cd86fdeac8cf60ec9897365f12051ef0760c7e62d06405b149","af1abaf1a99b10cd86fdeac8cf60ec9897365f12051ef0760c7e62d06405b149","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97356.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","14d67a1c0365bf6ddac8d255edb6e9c8e39c2a68722b6fb65093df1ab6301354","14d67a1c0365bf6ddac8d255edb6e9c8e39c2a68722b6fb65093df1ab6301354","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97361.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","93e0e6fe230e3642c8f0beb610e6f07d00906042a98dbb1dcf9927ae6f1c4e11","93e0e6fe230e3642c8f0beb610e6f07d00906042a98dbb1dcf9927ae6f1c4e11","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97366.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","7571faa1013ef96b8d0ac18ed4ed433f9a7baa6b11fe99ac90ac82c38612f506","7571faa1013ef96b8d0ac18ed4ed433f9a7baa6b11fe99ac90ac82c38612f506","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97367.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","947de56264d7de232090d31a3c95161d8673f34ae8f3988e1ea80cd1243571da","947de56264d7de232090d31a3c95161d8673f34ae8f3988e1ea80cd1243571da","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97627.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","2657ab81a03cb72cd607bb4316cdf9102981ea0f65b78ac25eead2bc95fd3c6a","2657ab81a03cb72cd607bb4316cdf9102981ea0f65b78ac25eead2bc95fd3c6a","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97628.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","3606e7b7bdd3f27e983891b1603de4ee4cdb71312a7e21eedf6164cdbac68b60","3606e7b7bdd3f27e983891b1603de4ee4cdb71312a7e21eedf6164cdbac68b60","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97646.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","fa8bf433bc8cfe317ae4e57a5ca7cd8931a5bdabe6ec686bba03bc4dcdc3355b","fa8bf433bc8cfe317ae4e57a5ca7cd8931a5bdabe6ec686bba03bc4dcdc3355b","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97712.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","915b852d0c444b0fe49f0f39d7f250532a900440d5174b819159b2daa3c27f6b","915b852d0c444b0fe49f0f39d7f250532a900440d5174b819159b2daa3c27f6b","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97772.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","4ef3b79656d047e660038aaa45958f27b66b8b8ae9c5a3e662b1fcf2af5eb97c","4ef3b79656d047e660038aaa45958f27b66b8b8ae9c5a3e662b1fcf2af5eb97c","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97800.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","9000369f8f966cb0edb76307db07e76dd455ca1d1828db446b2e6fbec61e68ff","9000369f8f966cb0edb76307db07e76dd455ca1d1828db446b2e6fbec61e68ff","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97918.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","baa35f9d02902760e6bef8393642922e1c96f27e86293b786348c238720f7143","baa35f9d02902760e6bef8393642922e1c96f27e86293b786348c238720f7143","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97956.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","e1619fc48fb6179c8c2e23f251a6f81a5cff09ed5f9a74bf3c22543668ef703a","e1619fc48fb6179c8c2e23f251a6f81a5cff09ed5f9a74bf3c22543668ef703a","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/97980.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","0dde66751093233be352e1e74836e4df2fc39b61a395baf87ebc5dd4784396b6","0dde66751093233be352e1e74836e4df2fc39b61a395baf87ebc5dd4784396b6","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/98158.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","e62f19a9f248991f0a4bdb12bf50e5cc0cf08321c94be0ce7f8cd1588e818212","e62f19a9f248991f0a4bdb12bf50e5cc0cf08321c94be0ce7f8cd1588e818212","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/98169.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","7b154014929f0f650ae791bf46433f23aa6acbf6cc05731691df746ac240ad5d","7b154014929f0f650ae791bf46433f23aa6acbf6cc05731691df746ac240ad5d","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/98243.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","683c4859f7aaa53613e9832b1c248d6c6b902c7121f82b2c23f5f9918ade3652","683c4859f7aaa53613e9832b1c248d6c6b902c7121f82b2c23f5f9918ade3652","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/98257.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","6cef384d4dd21f161d888385f85207b1fdff2087c9ee850cfe0f02c4f6d76db8","6cef384d4dd21f161d888385f85207b1fdff2087c9ee850cfe0f02c4f6d76db8","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/98297.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","df90b1d7d09b8c7e6fd9c09ac9812cb142aa1467de30278e4ccf30d42f220552","df90b1d7d09b8c7e6fd9c09ac9812cb142aa1467de30278e4ccf30d42f220552","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/98332.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","4b3fb53e9b7170b364b54344bbc769eed08344acbde2e202f26bc15e68241b54","4b3fb53e9b7170b364b54344bbc769eed08344acbde2e202f26bc15e68241b54","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/98366.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","b4b01c2876bea370aa0dd01c33bce4f8967523debfa5dc241d889c5bf0279826","b4b01c2876bea370aa0dd01c33bce4f8967523debfa5dc241d889c5bf0279826","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/98412.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","6c9390f7877c88f44b4c753a0d7ab17bd1957b8cabee9f82599e9b0513ac419c","6c9390f7877c88f44b4c753a0d7ab17bd1957b8cabee9f82599e9b0513ac419c","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/98422.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","45125bfe86b0adf458c09003798227fc1e8c9b64e373ebede23b34f5e2832999","45125bfe86b0adf458c09003798227fc1e8c9b64e373ebede23b34f5e2832999","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/98435.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","16810fc1e18d1886e241681b4f1a569f7d645e6a4f18be2847d203f7e3619d02","16810fc1e18d1886e241681b4f1a569f7d645e6a4f18be2847d203f7e3619d02","Source/research extraction artifact; hash inventory only; not live agent instructions."
