state,year,chamber,district,actual_dem_margin,environment_baseline_margin,incumbency_balance,source_era,gap
NC,2010,senate,16.0,13.721479705187432,10.876505458549463,1.0,historical_1994_2016,2.8449742466379693
NC,2010,senate,17.0,-27.508435887256848,-18.79092753471735,-1.0,historical_1994_2016,-8.717508352539497
NC,2010,senate,18.0,18.86916703677045,15.105085867648064,1.0,historical_1994_2016,3.7640811691223846
NC,2010,senate,19.0,-2.2097080247291423,-7.146389036409327,0.0,historical_1994_2016,4.936681011680185
NC,2010,senate,20.0,46.21476689376157,46.55898401041711,1.0,historical_1994_2016,-0.34421711665554255
NC,2010,senate,21.0,35.22178587523337,31.22440167458261,0.0,historical_1994_2016,3.997384200650764
NC,2010,senate,23.0,29.736529704636865,28.50257012254772,1.0,historical_1994_2016,1.2339595820891454
NC,2010,senate,24.0,-11.374284226965122,-20.51460508277971,1.0,historical_1994_2016,9.140320855814588
NC,2010,senate,25.0,2.509762625597824,-10.209592103224663,1.0,historical_1994_2016,12.719354728822488
NC,2010,senate,27.0,19.310112937360312,8.154842299707065,1.0,historical_1994_2016,11.155270637653247
NC,2010,senate,28.0,10.57897579670259,22.235500532057387,0.0,historical_1994_2016,-11.656524735354797
NC,2010,senate,30.0,-35.6625800242688,-44.258282338046,-1.0,historical_1994_2016,8.595702313777203
NC,2010,senate,32.0,30.741091992954885,25.1289056048349,1.0,historical_1994_2016,5.612186388119984
NC,2010,senate,35.0,-42.764820680167645,-38.18657082176115,0.0,historical_1994_2016,-4.578249858406494
NC,2010,senate,36.0,-38.03627774804864,-32.50606150914322,-1.0,historical_1994_2016,-5.5302162389054175
NC,2010,senate,37.0,22.89963557569192,19.96634329835676,1.0,historical_1994_2016,2.933292277335159
NC,2010,senate,38.0,37.34738386906096,38.37487170943251,1.0,historical_1994_2016,-1.027487840371549
NC,2010,senate,40.0,16.312620902861894,19.209400224878777,1.0,historical_1994_2016,-2.896779322016883
NC,2010,senate,43.0,-39.07103825136612,-35.80380114532326,0.0,historical_1994_2016,-3.267237106042856
NC,2010,senate,44.0,-20.66767551703581,-29.26874025139921,0.0,historical_1994_2016,8.601064734363398
NC,2010,senate,45.0,-19.920689655172414,-29.769051486686912,1.0,historical_1994_2016,9.848361831514499
NC,2010,senate,47.0,-11.632635176583998,-23.49225203822688,1.0,historical_1994_2016,11.859616861642882
NC,2010,senate,48.0,-31.87970381160476,-24.278486881087087,-1.0,historical_1994_2016,-7.601216930517673
NC,2010,senate,49.0,18.740961596829194,10.267404683232764,1.0,historical_1994_2016,8.47355691359643
NC,2010,senate,50.0,-0.2600087207893929,-22.83703601490272,1.0,historical_1994_2016,22.577027294113325
NC,2012,house,2.0,13.369459497012643,-8.47007832222592,1.0,historical_1994_2016,21.839537819238565
NC,2012,house,32.0,41.5596306275669,30.56788942335246,0.0,historical_1994_2016,10.991741204214435
NC,2012,house,58.0,59.72711160746801,56.51339505957282,1.0,historical_1994_2016,3.2137165478951886
NC,2012,house,61.0,-27.68677779654066,-16.27984048541256,-1.0,historical_1994_2016,-11.4069373111281
NC,2012,house,65.0,-18.935802331418373,-20.86165471875113,-1.0,historical_1994_2016,1.9258523873327569
NC,2012,house,71.0,55.88069780528981,47.32834678748208,0.0,historical_1994_2016,8.55235101780773
NC,2012,house,72.0,48.72196870013158,42.709121602087286,0.0,historical_1994_2016,6.012847098044297
NC,2012,house,74.0,-28.710285797185552,-20.598900291453724,0.0,historical_1994_2016,-8.111385505731828
NC,2012,house,79.0,-40.11815794788932,-31.97093981033897,-1.0,historical_1994_2016,-8.147218137550354
NC,2012,house,85.0,-36.963593144001,-41.07801075593692,-1.0,historical_1994_2016,4.11441761193592
NC,2012,house,91.0,-21.99395934804495,-28.80027470846016,-1.0,historical_1994_2016,6.806315360415212
NC,2012,house,93.0,-3.047162764340726,-12.710027791234287,-1.0,historical_1994_2016,9.662865026893561
NC,2012,senate,1.0,-0.0240139967295223,-12.542449117283256,0.0,historical_1994_2016,12.518435120553734
NC,2012,senate,2.0,-26.23722935607836,-27.488709769622133,0.0,historical_1994_2016,1.2514804135437743
NC,2012,senate,13.0,45.10688249104164,8.402893711741791,1.0,historical_1994_2016,36.70398877929985
NC,2012,senate,23.0,33.94483452219097,30.83120598193109,1.0,historical_1994_2016,3.1136285402598816
NC,2012,senate,26.0,-22.21290160221458,-18.94910966359658,-1.0,historical_1994_2016,-3.2637919386179988
NC,2012,senate,27.0,-15.187117030435004,-9.661213468370336,0.0,historical_1994_2016,-5.525903562064668
NC,2012,senate,30.0,-28.634831387554826,-41.0332729598622,0.0,historical_1994_2016,12.398441572307377
NC,2012,senate,42.0,-29.05287000059605,-32.88951808215652,-1.0,historical_1994_2016,3.836648081560469
NC,2012,senate,45.0,-21.41211303589976,-26.761972338866336,-1.0,historical_1994_2016,5.349859302966575
NC,2012,senate,46.0,-15.062964370421817,-21.9441026096444,-1.0,historical_1994_2016,6.881138239222583
NC,2012,senate,47.0,-12.912642615612912,-28.53295500997908,-1.0,historical_1994_2016,15.620312394366168
NC,2012,senate,50.0,-14.211611208009604,-21.997432780888985,-1.0,historical_1994_2016,7.785821572879382
OK,2010,house,1.0,-1.653912614169341,-42.06932096379333,1.0,historical_1994_2016,40.41540834962399
OK,2010,house,2.0,-8.97931348033644,-35.516423000378495,1.0,historical_1994_2016,26.537109520042055
OK,2010,house,3.0,6.0173208862895065,-28.74315865352292,0.0,historical_1994_2016,34.76047953981242
OK,2010,house,4.0,26.006578201202224,-27.78149386845039,0.0,historical_1994_2016,53.788072069652614
OK,2010,house,9.0,-48.84768410779972,-56.812850948894734,0.0,historical_1994_2016,7.965166841095012
OK,2010,house,10.0,-29.210042865891,-55.434452098771736,-1.0,historical_1994_2016,26.224409232880735
OK,2010,house,15.0,27.8663629460896,-35.12845737350344,1.0,historical_1994_2016,62.99482031959303
OK,2010,house,17.0,15.772488906817266,-34.80018328028323,1.0,historical_1994_2016,50.572672187100494
OK,2010,house,18.0,1.1443569553805777,-32.790379766860426,0.0,historical_1994_2016,33.934736722241006
OK,2010,house,21.0,-3.566958698372966,-38.90024749811686,0.0,historical_1994_2016,35.3332887997439
OK,2010,house,22.0,21.34922237931731,-45.09625095443552,1.0,historical_1994_2016,66.44547333375283
OK,2010,house,23.0,-35.22039149415576,-37.76422128295855,-1.0,historical_1994_2016,2.543829788802789
OK,2010,house,27.0,-19.59480848369737,-50.27094523858212,0.0,historical_1994_2016,30.67613675488475
OK,2010,house,28.0,-21.839342765860337,-43.35357690027144,0.0,historical_1994_2016,21.514234134411105
OK,2010,house,29.0,-56.569738787580086,-53.4366920252324,-1.0,historical_1994_2016,-3.133046762347689
OK,2010,house,30.0,-51.69840958177891,-56.05190744870784,-1.0,historical_1994_2016,4.353497866928926
OK,2010,house,32.0,23.537269569863746,-56.05359482271869,1.0,historical_1994_2016,79.59086439258243
OK,2010,house,34.0,2.9473684210526314,-35.74026596231328,1.0,historical_1994_2016,38.68763438336591
OK,2010,house,35.0,-41.6636658264314,-53.54943027507096,0.0,historical_1994_2016,11.885764448639563
OK,2010,house,36.0,-11.726353585939714,-45.85846707056557,0.0,historical_1994_2016,34.132113484625854
OK,2010,house,37.0,-5.166283204350554,-49.12812361374025,1.0,historical_1994_2016,43.961840409389694
OK,2010,house,43.0,-62.853151195280965,-65.95539216506478,-1.0,historical_1994_2016,3.1022409697838143
OK,2010,house,44.0,27.270652670013693,-1.0516964844594965,0.0,historical_1994_2016,28.32234915447319
OK,2010,house,45.0,-4.037574159525379,-24.633878911422777,1.0,historical_1994_2016,20.5963047518974
OK,2010,house,49.0,-0.3448936577888484,-47.70171808941261,1.0,historical_1994_2016,47.35682443162376
OK,2010,house,53.0,-21.898837295415834,-53.77084359287795,-1.0,historical_1994_2016,31.872006297462118
OK,2010,house,56.0,-47.820710973724886,-51.00356148564829,-1.0,historical_1994_2016,3.182850511923405
OK,2010,house,58.0,-71.54849895063418,-70.07996149011846,-1.0,historical_1994_2016,-1.4685374605157193
OK,2010,house,64.0,-52.31281198003328,-39.69475779694758,-1.0,historical_1994_2016,-12.618054183085704
OK,2010,house,66.0,-1.3656201604955651,-21.27789140344751,0.0,historical_1994_2016,19.912271242951945
OK,2010,house,68.0,-35.95821615106468,-50.04232889396081,0.0,historical_1994_2016,14.084112742896124
OK,2010,house,71.0,-19.248244527054936,-29.038047413089565,-1.0,historical_1994_2016,9.789802886034629
OK,2010,house,72.0,51.69897377423033,16.340561701355206,1.0,historical_1994_2016,35.358412072875126
OK,2010,house,78.0,6.83659355858526,-36.95567711512216,1.0,historical_1994_2016,43.79227067370742
OK,2010,house,84.0,-31.80403458213257,-51.66264322358065,-1.0,historical_1994_2016,19.858608641448082
OK,2010,house,85.0,-30.244755244755243,-41.31192767165032,-1.0,historical_1994_2016,11.067172426895073
OK,2010,house,87.0,-8.175704077343422,-26.745854932862468,-1.0,historical_1994_2016,18.570150855519046
OK,2010,house,88.0,39.12318719786631,5.207243187359331,1.0,historical_1994_2016,33.915944010506976
OK,2010,house,91.0,-49.39564867042707,-58.19100647642999,-1.0,historical_1994_2016,8.795357806002919
OK,2010,house,93.0,-10.966163880962087,-36.7475592195421,-1.0,historical_1994_2016,25.781395338580012
OK,2010,house,94.0,19.365236796429457,-33.19120060123945,1.0,historical_1994_2016,52.55643739766891
OK,2010,house,95.0,-30.93645484949833,-38.19311920469783,-1.0,historical_1994_2016,7.256664355199501
OK,2010,house,98.0,-51.97749196141479,-62.929876945115616,-1.0,historical_1994_2016,10.952384983700824
OK,2010,house,101.0,-36.27890921643079,-41.62693827852775,-1.0,historical_1994_2016,5.348029062096963
OK,2010,senate,4.0,-2.6924066924066925,-31.714316080348603,0.0,historical_1994_2016,29.02190938794191
OK,2010,senate,6.0,-13.534198798682423,-38.32278638696497,1.0,historical_1994_2016,24.788587588282546
OK,2010,senate,8.0,7.642143876095374,-36.02465742504968,1.0,historical_1994_2016,43.66680130114506
OK,2010,senate,10.0,-24.74635314609188,-47.80104972204823,0.0,historical_1994_2016,23.054696575956353
OK,2010,senate,14.0,-25.33769572329984,-44.33824568011676,0.0,historical_1994_2016,19.000549956816922
OK,2010,senate,16.0,5.24365202584264,-27.153573489407304,1.0,historical_1994_2016,32.39722551524994
OK,2010,senate,18.0,-31.784937734730185,-45.34744396737116,0.0,historical_1994_2016,13.562506232640978
OK,2010,senate,42.0,-36.64108187134503,-41.16289195951372,-1.0,historical_1994_2016,4.521810088168692
OK,2010,senate,44.0,-14.674992903775191,-43.61726588670359,0.0,historical_1994_2016,28.9422729829284
OK,2010,senate,46.0,36.55359565807327,3.1147524172508825,1.0,historical_1994_2016,33.438843240822386
OK,2012,house,2.0,-7.478941546839104,-41.0528114852162,-1.0,historical_1994_2016,33.5738699383771
OK,2012,house,3.0,19.5943066564391,-40.88360237892948,1.0,historical_1994_2016,60.47790903536858
OK,2012,house,12.0,7.873090481786134,-38.71487119437939,1.0,historical_1994_2016,46.58796167616553
OK,2012,house,14.0,-9.737051792828684,-23.064720812182745,0.0,historical_1994_2016,13.327669019354062
OK,2012,house,16.0,21.89645424440675,-21.921231073704245,1.0,historical_1994_2016,43.817685318110996
OK,2012,house,20.0,-32.88854003139718,-48.681463150568405,0.0,historical_1994_2016,15.792923119171228
OK,2012,house,21.0,-27.89234533379937,-44.3363446838082,-1.0,historical_1994_2016,16.44399935000883
OK,2012,house,22.0,-1.777744156138891,-41.15064345193036,0.0,historical_1994_2016,39.37289929579146
OK,2012,house,23.0,-16.864518560391936,-25.889796891237303,0.0,historical_1994_2016,9.025278330845367
OK,2012,house,26.0,-21.163376391258428,-33.349471475833134,0.0,historical_1994_2016,12.186095084574706
OK,2012,house,27.0,-23.82267218898604,-44.924669000152186,-1.0,historical_1994_2016,21.101996811166146
OK,2012,house,28.0,-25.621736436852817,-37.42977528089887,-1.0,historical_1994_2016,11.808038844046056
OK,2012,house,29.0,-52.683284457478,-44.63419681404344,-1.0,historical_1994_2016,-8.04908764343456
OK,2012,house,32.0,-14.052478134110787,-42.070468579731205,0.0,historical_1994_2016,28.01799044562042
OK,2012,house,36.0,-30.82068618283824,-43.92268440597365,-1.0,historical_1994_2016,13.101998223135407
OK,2012,house,37.0,-18.296892980437285,-38.80323614715311,-1.0,historical_1994_2016,20.506343166715823
OK,2012,house,42.0,-59.52629226873231,-50.8208844845437,-1.0,historical_1994_2016,-8.705407784188615
OK,2012,house,45.0,-0.1177336276674025,-6.850708318198329,-1.0,historical_1994_2016,6.732974690530926
OK,2012,house,47.0,-59.18050798164545,-59.110773323199695,-1.0,historical_1994_2016,-0.06973465844575344
OK,2012,house,48.0,-43.92205381998144,-37.95374483075509,-1.0,historical_1994_2016,-5.968308989226351
OK,2012,house,51.0,-28.65105908584169,-56.90142788163068,0.0,historical_1994_2016,28.25036879578899
OK,2012,house,56.0,1.0941644562334218,-29.704766617186213,0.0,historical_1994_2016,30.798931073419634
OK,2012,house,60.0,-24.56841432225064,-45.93784508597571,0.0,historical_1994_2016,21.36943076372507
OK,2012,house,66.0,-33.67084781623092,-26.326653402575342,-1.0,historical_1994_2016,-7.3441944136555755
OK,2012,house,71.0,-6.454644018792917,-9.83704461068262,0.0,historical_1994_2016,3.382400591889703
OK,2012,house,72.0,45.481014193861455,16.737337485823293,1.0,historical_1994_2016,28.743676708038162
OK,2012,house,76.0,-35.35712022308131,-36.85957971787855,-1.0,historical_1994_2016,1.5024594947972432
OK,2012,house,78.0,22.903315686820843,-9.837620637928971,1.0,historical_1994_2016,32.74093632474981
OK,2012,house,83.0,-30.1142079412983,-16.884832535572112,-1.0,historical_1994_2016,-13.229375405726188
OK,2012,house,86.0,37.52800597460792,-33.40171577769489,0.0,historical_1994_2016,70.92972175230281
OK,2012,house,87.0,-10.671688637790332,-9.653195715085646,-1.0,historical_1994_2016,-1.0184929227046862
OK,2012,house,88.0,38.24944485566248,16.375857563901384,0.0,historical_1994_2016,21.873587291761098
OK,2012,house,99.0,66.98313063946645,32.991570638109266,1.0,historical_1994_2016,33.991560001357186
OK,2012,house,101.0,-35.16045319324008,-28.5201768235668,-1.0,historical_1994_2016,-6.6402763696732805
OK,2012,senate,3.0,-8.5413716366579,-38.72484030372424,0.0,historical_1994_2016,30.183468667066343
OK,2012,senate,5.0,33.054743000417886,-47.82357074945227,1.0,historical_1994_2016,80.87831374987016
OK,2012,senate,7.0,-7.700469910565409,-38.93982267496699,0.0,historical_1994_2016,31.23935276440158
OK,2012,senate,9.0,39.38460291077148,-10.458877232321614,1.0,historical_1994_2016,49.84348014309309
OK,2012,senate,11.0,63.36107382550336,32.360554984437705,0.0,historical_1994_2016,31.000518841065656
OK,2012,senate,13.0,51.691449103627534,-40.57398830764559,1.0,historical_1994_2016,92.26543741127313
OK,2012,senate,15.0,-23.085489682279725,-22.786156670733245,0.0,historical_1994_2016,-0.29933301154648007
OK,2012,senate,31.0,-35.58958520996869,-33.43230403800475,-1.0,historical_1994_2016,-2.1572811719639375
OK,2012,senate,39.0,-13.82571223366052,-20.395485370107192,-1.0,historical_1994_2016,6.569773136446672
OK,2012,senate,43.0,-41.36086912650096,-53.76397597956272,0.0,historical_1994_2016,12.403106853061765
SC,2010,house,8.0,-11.555650138327303,-56.95272721061355,-1.0,historical_1994_2016,45.39707707228625
SC,2010,house,12.0,6.477454795147631,-35.86403158812201,1.0,historical_1994_2016,42.34148638326964
SC,2010,house,13.0,-34.31444241316271,-33.54552067703818,-1.0,historical_1994_2016,-0.7689217361245255
SC,2010,house,17.0,-62.93079552804213,-77.5391609933496,0.0,historical_1994_2016,14.608365465307465
SC,2010,house,22.0,-31.77199264492403,-69.5768951987635,-1.0,historical_1994_2016,37.80490255383947
SC,2010,house,23.0,45.061825011738925,11.150671626133915,1.0,historical_1994_2016,33.91115338560501
SC,2010,house,24.0,-50.81967213114754,-66.19899954693406,-1.0,historical_1994_2016,15.37932741578652
SC,2010,house,26.0,-32.1501014198783,-61.458773933419536,0.0,historical_1994_2016,29.30867251354124
SC,2010,house,28.0,-31.705040448039824,-51.133052671175925,-1.0,historical_1994_2016,19.4280122231361
SC,2010,house,35.0,-42.81956864807996,-68.04443367805766,0.0,historical_1994_2016,25.2248650299777
SC,2010,house,37.0,-34.845988084674865,-60.610681158593245,-1.0,historical_1994_2016,25.76469307391838
SC,2010,house,38.0,-59.59854793935512,-74.33202018392385,0.0,historical_1994_2016,14.733472244568723
SC,2010,house,42.0,25.734989648033125,-24.066524210009053,1.0,historical_1994_2016,49.80151385804218
SC,2010,house,44.0,14.050437467833248,-34.253231704523,1.0,historical_1994_2016,48.30366917235625
SC,2010,house,45.0,-29.938720070756208,-53.071342325789765,-1.0,historical_1994_2016,23.132622255033557
SC,2010,house,46.0,-32.637633525061624,-54.63984698148144,-1.0,historical_1994_2016,22.002213456419817
SC,2010,house,47.0,-30.838577989453988,-59.94549980553,1.0,historical_1994_2016,29.10692181607601
SC,2010,house,58.0,-36.23121917651107,-47.64826571475928,-1.0,historical_1994_2016,11.417046538248215
SC,2010,house,60.0,-18.614637789395072,-28.519135435825905,-1.0,historical_1994_2016,9.904497646430833
SC,2010,house,63.0,-28.443370488736456,-59.87789928970415,-1.0,historical_1994_2016,31.434528800967698
SC,2010,house,69.0,-48.73775298576843,-74.13394248181882,0.0,historical_1994_2016,25.39618949605039
SC,2010,house,78.0,-9.914599430662872,-44.65936698168311,-1.0,historical_1994_2016,34.74476755102023
SC,2010,house,79.0,10.646446871279954,-33.94961888210947,0.0,historical_1994_2016,44.596065753389425
SC,2010,house,85.0,-47.40696358431529,-71.4034876784516,-1.0,historical_1994_2016,23.996524094136305
SC,2010,house,87.0,-61.43164950921714,-81.65887902297524,0.0,historical_1994_2016,20.227229513758104
SC,2010,house,91.0,24.47536496350365,9.943045608821896,1.0,historical_1994_2016,14.532319354681755
