state,year,chamber,district,dem_votes,rep_votes,dem_incumbent,rep_incumbent,incumbency_balance,dem_win,rep_win,uncont,dontuse,bigthird,dswitch,rswitch,dem_candidate,rep_candidate,legislative_dem_margin,outcome_eligible,outcome_source,outcome_source_path,candidate_source,incumbency_source,incumbency_quality,outcome_priority,,,LIBERTARIAN,OTHER,NONPARTISAN,INDEPENDENT,election_date,election_stage,race_id,office,dem_candidate_count,rep_candidate_count,candidate_count,winner_name,winner_party,stage_total_votes,source_files,race_index_source,selected_final_stage,is_final_stage,selected_priority,selected
FL,2018,house,67,28672.0,33600.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"douglas, dawn c","latvala, chris",-7.913669064748201,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,67,28672.0,33600.0,,,,,,,,,,,DAWN C DOUGLAS,CHRIS LATVALA,-7.913669064748201,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,UNDERVOTES,,,,,,,,,,,,,,,,,,,3,False
FL,2018,house,68,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"diamond, ben",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,69,41311.0,37066.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"webb, jennifer n","blacklidge, ray",5.416129731936665,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,69,41311.0,37066.0,,,,,,,,,,,JENNIFER WEBB,RAY BLACKLIDGE,5.416129731936665,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,UNDERVOTES,,,,,,,,,,,,,,,,,,,3,False
FL,2018,house,70,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"newton, wengay n (newt)",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,71,32223.0,40332.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"pratt, tracy b","robinson, will",-11.176348976638412,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,71,32223.0,40332.0,,,,,,,,,,,TRACY B PRATT,WILL ROBINSON,-11.176348976638412,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,UNDERVOTES,,,,,,,,,,,,,,,,,,,3,False
FL,2018,house,72,41666.0,40451.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"good, margaret","pilon, ray",1.4795961859298319,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,72,41666.0,40451.0,,,,,,,,,,,MARGARET GOOD,RAY PILON,1.4795961859298319,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,UNDERVOTES,,,,,,,,,,,,,,,,,,,3,False
FL,2018,house,73,39614.0,64285.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"coleman, liv","gregory, tommy",-23.74517560323006,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,73,39614.0,64285.0,,,,,,,,,,,LIV COLEMAN,TOMMY GREGORY,-23.74517560323006,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,UNDERVOTES,,,,,,,,,,,,,,,,,,,3,False
FL,2018,house,74,37078.0,52107.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"mowry, tony","buchanan, james v",-16.851488479004317,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,74,37078.0,52107.0,,,,,,,,,,,TONY MOWRY,JAMES VERNON BUCHANAN,-16.851488479004317,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,UNDERVOTES,,ROBERT SAMUEL KAPLAN,,,,,,,,,,,,,,,,,3,False
FL,2018,house,75,,,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,"grant, michael j",,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,76,29151.0,52941.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bogner, david","rodrigues, ray",-28.97968133313843,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,76,29151.0,52941.0,,,,,,,,,,,DAVID BOGNER,RAY RODRIGUES,-28.97968133313843,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,UNDERVOTES,,,,,,,,,,,,,,,,,,,3,False
FL,2018,house,77,26911.0,46679.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"garcia, alanis e","eagle, dane",-26.86234542736785,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,77,26911.0,46679.0,,,,,,,,,,,ALANIS ELIZABETH GARCIA,DANE EAGLE,-26.86234542736785,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,UNDERVOTES,,,,,,,,,,,,,,,,,,,3,False
FL,2018,house,78,28022.0,40893.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"taeb, parisima","fitzenhagen, heather d",-18.676630631937893,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,78,28022.0,40893.0,,,,,,,,,,,PARISIMA TAEB,HEATHER FITZENHAGEN,-18.676630631937893,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,UNDERVOTES,,,,,,,,,,,,,,,,,,,3,False
FL,2018,house,79,22462.0,32221.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"lipton, mark","roach, spencer",-17.84649708318856,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,79,22462.0,32221.0,,,,,,,,,,,MARK LIPTON,SPENCER ROACH,-17.84649708318856,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,UNDERVOTES,,,,,,,,,,,,,,,,,,,3,False
FL,2018,house,80,22207.0,37881.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"boddicker, jennifer","donalds, byron",-26.085075223006257,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,80,22207.0,37881.0,,,,,,,,,,,JENNIFER BODDICKER,BYRON DONALDS,-26.085075223006257,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,UNDERVOTES,,DUSTIN ALEXANDER LAPOLLA,,,,,,,,,,,,,,,,,3,False
FL,2018,house,81,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"polsky, tina",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,82,29735.0,48718.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"francisoconnor, edward f","magar, marylynn",-24.196652772997847,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,82,29735.0,48718.0,,,,,,,,,,,EDWARD FRANCIS O'CONNOR,MARYLYNN MAGAR,-24.196652772997847,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,UNDERVOTES,,,,,,,,,,,,,,,,,,,3,False
FL,2018,house,83,36803.0,40049.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"theobald, matt","overdorf, toby",-4.223702701295998,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,83,36803.0,40049.0,,,,,,,,,,,MATT THEOBALD,TOBY OVERDORF,-4.223702701295998,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,UNDERVOTES,,,,,,,,,,,,,,,,,,,3,False
FL,2018,house,84,33802.0,31922.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"hoganjohnson, delores","gotz, mark",2.8604467165723326,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,84,33802.0,31922.0,,,,,,,,,,,DELORES HOGAN JOHNSON,MARK GOTZ,2.8604467165723326,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,UNDERVOTES,,,,,,,,,,,,,,,,,,,3,False
FL,2018,house,85,37334.0,44920.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"baker, ellen","roth, rick",-9.222651785931383,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,85,37334.0,44920.0,,,,,,,,,,,ELLEN BAKER,RICK ROTH,-9.222651785931383,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,UNDERVOTES,,,,,,,,,,,,,,,,,,,3,False
FL,2018,house,86,39984.0,26853.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"willhite, matt","bennett, laurel s",19.64630369406167,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,86,39984.0,26853.0,,,,,,,,,,,MATT WILLHITE,LAUREL S BENNETT,19.64630369406167,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,UNDERVOTES,,,,,,,,,,,,,,,,,,,3,False
FL,2018,house,87,25369.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"silvers, david r",,100.0,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,88,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"jacquet, al",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,89,39221.0,39253.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bonfiglio, jim","caruso, mike",-0.040777837245457096,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,89,39221.0,39253.0,,,,,,,,,,,JIM BONFIGLIO,MIKE CARUSO,-0.040777837245457096,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,UNDERVOTES,,,,,,,,,,,,,,,,,,,3,False
FL,2018,house,90,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"casello, joseph a",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,91,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"slosberg, emily a",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,92,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"hawkinswilliams, patricia",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,93,35098.0,40551.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"collum, emma","lamarca, chip",-7.208290922550199,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,93,35098.0,40551.0,,,,,,,,,,,EMMA COLLUM,CHIP LAMARCA,-7.208290922550199,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,UNDERVOTES,,KELLY MILAM,,,,,,,,,,,,,,,,,3,False
FL,2018,house,94,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"dubose, bobby",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,95,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"omphroy, anika",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,96,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"jacobs, kristin",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,97,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"moskowitz, jared e",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,98,42620.0,23929.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"gottlieb, michael","cruz, joseph a",28.08607191693339,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,98,42620.0,23929.0,,,,,,,,,,,MICHAEL GOTTLIEB,JOSEPH ANTHONY CRUZ,28.08607191693339,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,UNDERVOTES,,,,,,,,,,,,,,,,,,,3,False
FL,2018,house,99,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"jenne, evan b",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,100,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"geller, joseph s (joe)",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,101,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"jones, shevrin d (shev)",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,102,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"pritchett, sharon",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,103,26873.0,23577.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"polo, cindy","mingo, frank",6.533201189296333,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,103,26873.0,23577.0,,,,,,,,,,,CINDY POLO,FRANK MINGO,6.533201189296333,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,UNDERVOTES,,,,,,,,,,,,,,,,,,,3,False
FL,2018,house,104,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"stark, richard (rick)",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,105,23731.0,24148.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"estevez, javier","rodriguez, ana m",-0.8709455084692663,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,105,23731.0,24148.0,,,,,,,,,,,JAVIER ESTEVEZ,ANA MARIA RODRIGUEZ,-0.8709455084692663,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,UNDERVOTES,,,,,,,,,,,,,,,,,,,3,False
FL,2018,house,106,28030.0,55621.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"mcfadden, sara","rommel, bob",-32.983467023705636,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,106,28030.0,55621.0,,,,,,,,,,,SARA MCFADDEN,BOB ROMMEL,-32.983467023705636,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,UNDERVOTES,,,,,,,,,,,,,,,,,,,3,False
FL,2018,house,107,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"watson, barbara a",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,108,44085.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"joseph, dotie",,100.0,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,109,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"bush, james, iii",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,110,,,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,"oliva, jose",,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
FL,2018,house,111,13044.0,21434.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"ahmed, rizwan","avila, bryan",-24.334358141423518,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
