canonical_candidate_id,person_id,canonical_name,cycle,chamber,district,canonical_party,candidate_margin_overperformance,absolute_cmo,has_issue_evidence,manual_broad_search_logged,any_manual_search_logged,accepted_votesmart_identity,manual_identity_alias,legislative_source_checked_and_present,votesmart_questionnaire_checked_and_present,votesmart_rating_checked_and_present,votesmart_endorsement_checked_and_present,latest_manual_result,identity_status,final_research_status,exhaustion_basis,neutrality_imputed,prior_status,new_evidence_source_types,restated_at_utc
AL-2018-house-97-R-STEPHEN-MCNAIR,ALPERSON-STEPHEN-MCNAIR,Stephen McNair,2018,house,97,R,9.96608426307564,9.96608426307564,True,True,True,True,True,False,False,False,True,detailed_directional_evidence_found,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-senate-33-D-VIVIAN-DAVIS-FIGURES,ALPERSON-VIVIAN-DAVIS-FIGURES,VIVIAN DAVIS FIGURES,2006,senate,33,D,9.8043163550345,9.8043163550345,True,True,True,True,True,False,False,True,False,identity_resolved_existing_votesmart_and_legislative_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-senate-21-D-RICK-BURNHAM,ALPERSON-RICK-BURNHAM,Rick Burnham,2018,senate,21,D,-9.634783174679017,9.634783174679017,True,True,True,True,False,False,True,True,True,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-senate-21-R-GERALD-ALLEN,ALPERSON-GERALD-ALLEN,Gerald Allen,2018,senate,21,R,9.634783174679017,9.634783174679017,True,True,True,True,True,True,True,True,True,new_evidence_added,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-senate-9-D-TIM-MITCHELL,ALPERSON-TIM-MITCHELL,TIM MITCHELL,2010,senate,9,D,9.52457538205551,9.52457538205551,True,True,True,True,False,False,False,True,True,identity_confirmed_no_directional_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-senate-9-R-CLAY-SCOFIELD,ALPERSON-CLAY-SCOFIELD,CLAY SCOFIELD,2010,senate,9,R,-9.52457538205551,9.52457538205551,True,True,True,True,True,False,False,True,True,identity_resolved_existing_votesmart_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,searched_no_recoverable_evidence,bill_sponsorship,2026-09-11T16:54:07Z
AL-1998-house-60-D-HILLIARD,ALPERSON-HILLIARD,Hilliard,1998,house,60,D,9.506745397131382,9.506745397131382,True,True,True,True,True,True,False,True,False,searched_later_priorities_not_backcast_no_new_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2014-house-29-R-BECKY-NORDGREN,ALPERSON-BECKY-NORDGREN,Becky Nordgren,2014,house,29,R,-9.484812667876248,9.484812667876248,True,True,True,True,False,True,True,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2022-house-32-D-GSL032DBOY,ALPERSON-GSL032DBOY,GSL032DBOY,2022,house,32,D,9.392110401226402,9.392110401226402,True,True,True,True,True,True,True,True,True,new_evidence_added,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2022-house-32-R-GSL032RJAC,ALPERSON-GSL032RJAC,GSL032RJAC,2022,house,32,R,-9.392110401226402,9.392110401226402,True,True,True,True,True,False,False,False,True,searched_existing_structured_evidence_no_new_manual_position,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-senate-22-D-LINDSEY,ALPERSON-LINDSEY,Lindsey,1998,senate,22,D,9.37652030726027,9.37652030726027,True,True,True,True,True,False,True,True,False,identity_resolved_no_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-46-D-FELICIA-STEWART,ALPERSON-FELICIA-STEWART,Felicia Stewart,2018,house,46,D,-9.304420667217652,9.304420667217652,True,True,True,True,True,False,True,True,True,detailed_directional_evidence_found,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-46-R-DAVID-FAULKNER,ALPERSON-DAVID-FAULKNER,David Faulkner,2018,house,46,R,9.304420667217652,9.304420667217652,True,True,True,True,False,True,False,True,False,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-104-D-ARLENE-CUNNINGHAM-EASLEY,ALPERSON-ARLENE-CUNNINGHAM-EASLEY,Arlene Cunningham Easley,2018,house,104,D,-9.15806982434939,9.15806982434939,True,True,True,False,False,False,False,False,False,searched_no_new_evidence,full_name_official_roster,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-104-R-MARGIE-WILCOX,ALPERSON-MARGIE-WILCOX,Margie Wilcox,2018,house,104,R,9.15806982434939,9.15806982434939,True,True,True,True,False,True,False,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-senate-10-D-MEANS,ALPERSON-MEANS,Means,1998,senate,10,D,9.064030904325582,9.064030904325582,True,True,True,True,True,False,True,True,False,identity_resolved_existing_votesmart_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-senate-10-R-SMITH,ALPERSON-SMITH,Smith,1998,senate,10,R,-9.064030904325582,9.064030904325582,True,True,True,True,True,False,True,True,False,identity_resolved_no_new_directional_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-29-D-PAGE,ALPERSON-PAGE,Page,1998,house,29,D,-9.062009127823544,9.062009127823544,True,True,True,True,True,False,False,True,True,evidence_found,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-29-R-MALONE,ALPERSON-MALONE,Malone,1998,house,29,R,9.062009127823544,9.062009127823544,True,True,True,True,False,False,True,False,False,identity_unresolved,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-32-D-BOYD,ALPERSON-BOYD,Boyd,1998,house,32,D,8.896773972818536,8.896773972818536,True,True,True,True,True,True,True,True,True,searched_no_new_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-96-D-MAURICE-HORSEY,ALPERSON-MAURICE-HORSEY,Maurice Horsey,2018,house,96,D,-8.782233476968678,8.782233476968678,True,True,True,True,False,False,True,False,True,existing_votesmart_evidence_confirmed,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-96-R-MATT-SIMPSON,ALPERSON-MATT-SIMPSON,Matt Simpson,2018,house,96,R,8.782233476968678,8.782233476968678,True,True,True,True,True,False,False,True,True,identity_resolved_source_incomplete_no_directional_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-14-D-KEN-GUIN,ALPERSON-KEN-GUIN,KEN GUIN,2010,house,14,D,-8.707245119230294,8.707245119230294,True,True,True,True,False,True,True,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-14-R-RICHARD-BAUGHN,ALPERSON-RICHARD-BAUGHN,RICHARD BAUGHN,2010,house,14,R,8.707245119230294,8.707245119230294,True,True,True,True,False,False,False,True,True,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-house-50-R-MCCLENDON-JIM,ALPERSON-MCCLENDON-JIM,"McClendon, Jim",2002,house,50,R,8.611593664016873,8.611593664016873,True,True,True,True,True,False,True,True,True,searched_no_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-senate-16-D-RUSS-PARKER,ALPERSON-RUSS-PARKER,RUSS PARKER,2006,senate,16,D,-8.558243242346428,8.558243242346428,True,True,True,True,False,False,True,False,False,searched_no_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-senate-16-R-J-T-JABO-WAGGONER,ALPERSON-J-T-JABO-WAGGONER,"J. T. ""JABO"" WAGGONER",2006,senate,16,R,8.558243242346428,8.558243242346428,True,True,True,True,False,False,False,True,True,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-62-D-WILL-BENTON,ALPERSON-WILL-BENTON,Will Benton,2018,house,62,D,-8.51728096082384,8.51728096082384,True,True,True,True,False,False,False,False,True,searched_no_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-62-R-RICH-WINGO,ALPERSON-RICH-WINGO,Rich Wingo,2018,house,62,R,8.51728096082384,8.51728096082384,True,True,True,True,False,True,False,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-73-D-JACK-JACOBS,ALPERSON-JACK-JACOBS,Jack Jacobs,2018,house,73,D,-8.516429946120184,8.516429946120184,True,True,True,True,True,False,False,True,True,identity_resolved_existing_votesmart_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-73-R-MATT-FRIDY,ALPERSON-MATT-FRIDY,Matt Fridy,2018,house,73,R,8.516429946120184,8.516429946120184,True,True,True,True,True,True,False,True,True,detailed_directional_evidence_found,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-house-95-D-FRANK-CAMP,ALPERSON-FRANK-CAMP,FRANK CAMP,2006,house,95,D,-8.39894881022191,8.39894881022191,True,True,True,True,False,False,True,False,False,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-house-95-R-STEVE-MCMILLAN,ALPERSON-STEVE-MCMILLAN,STEVE MCMILLAN,2006,house,95,R,8.39894881022191,8.39894881022191,True,True,True,True,False,False,True,True,True,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-house-4-D-SUE-MITCHELL,ALPERSON-SUE-MITCHELL,SUE MITCHELL,2006,house,4,D,8.305180359668341,8.305180359668341,True,True,True,True,False,False,True,False,False,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-house-4-R-MICKY-HAMMON,ALPERSON-MICKY-HAMMON,MICKY HAMMON,2006,house,4,R,-8.305180359668341,8.305180359668341,True,True,True,True,True,True,False,True,True,identity_and_endorsement_found_no_new_directional_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-house-20-R-SANDERFORD-HOWARD,ALPERSON-SANDERFORD-HOWARD,"Sanderford, Howard",2002,house,20,R,-8.261360034646895,8.261360034646895,True,True,True,True,True,False,False,True,True,searched_no_new_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-house-62-R-ALLEN-GERALD,ALPERSON-ALLEN-GERALD,"Allen, Gerald",2002,house,62,R,-8.194085267536371,8.194085267536371,True,True,True,True,False,True,True,True,True,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-house-59-D-MOORE-MARY,ALPERSON-MOORE-MARY,"Moore, Mary",2002,house,59,D,8.16706876660691,8.16706876660691,True,True,True,True,False,False,True,True,False,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-senate-17-R-SCOTT-BEASON,ALPERSON-SCOTT-BEASON,SCOTT BEASON,2010,senate,17,R,8.164982125062373,8.164982125062373,True,True,True,True,False,True,True,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-62-D-TINGLE,ALPERSON-TINGLE,Tingle,1998,house,62,D,-8.163725441535373,8.163725441535373,True,True,True,True,True,False,True,False,False,searched_no_new_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-62-R-ALLEN,ALPERSON-ALLEN,Allen,1998,house,62,R,8.163725441535373,8.163725441535373,True,True,True,True,True,True,True,True,True,evidence_found,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-senate-14-D-JERRY-MCDONALD,ALPERSON-JERRY-MCDONALD,Jerry McDonald,2018,senate,14,D,-8.06654695180174,8.06654695180174,True,True,True,True,False,False,True,True,False,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-senate-14-R-CAM-WARD,ALPERSON-CAM-WARD,Cam Ward,2018,senate,14,R,8.06654695180174,8.06654695180174,True,True,True,True,True,True,True,True,True,identity_resolved_existing_legislative_and_votesmart_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-45-D-CHARLENE-CANNON,ALPERSON-CHARLENE-CANNON,CHARLENE CANNON,2010,house,45,D,-7.991384236381403,7.991384236381403,True,True,True,True,False,False,True,True,False,searched_no_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-45-R-OWEN-DRAKE,ALPERSON-OWEN-DRAKE,OWEN DRAKE,2010,house,45,R,7.991384236381403,7.991384236381403,True,True,True,True,False,True,False,True,True,searched_no_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2014-house-103-D-BARBARA-A-DRUMMOND,ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,2014,house,103,D,7.670343507848742,7.670343507848742,True,True,True,True,True,False,False,True,False,evidence_found,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2014-house-103-R-RALPH-CARMICHAEL,ALPERSON-RALPH-CARMICHAEL,Ralph Carmichael,2014,house,103,R,-7.670343507848742,7.670343507848742,True,True,True,True,False,False,False,True,False,searched_no_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-16-D-THIGPEN,ALPERSON-THIGPEN,Thigpen,1998,house,16,D,7.571582689373854,7.571582689373854,True,True,True,True,True,False,True,True,True,identity_resolved_no_new_directional_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-16-R-WALDON,ALPERSON-WALDON,Waldon,1998,house,16,R,-7.571582689373854,7.571582689373854,True,True,True,True,True,False,True,False,False,identity_resolved_no_specific_directional_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-29-D-JOHN-G-JACK-PAGE-III,ALPERSON-JOHN-G-JACK-PAGE-III,JOHN G. 'Jack' PAGE III,2010,house,29,D,7.531430756590647,7.531430756590647,True,True,True,True,True,True,False,True,True,directional_legislative_evidence_found,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-29-R-BECKY-NORDGREN,ALPERSON-BECKY-NORDGREN,BECKY NORDGREN,2010,house,29,R,-7.531430756590647,7.531430756590647,True,True,True,True,True,False,True,True,True,identity_resolved_existing_votesmart_and_legislative_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-house-62-D-ANN-SKELTON,ALPERSON-ANN-SKELTON,ANN SKELTON,2006,house,62,D,-7.529128452084507,7.529128452084507,True,True,True,True,False,False,False,False,False,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-house-62-R-GERALD-ALLEN,ALPERSON-GERALD-ALLEN,GERALD ALLEN,2006,house,62,R,7.529128452084507,7.529128452084507,True,True,True,True,False,True,True,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2022-house-3-D-GSL003DTHO,ALPERSON-GSL003DTHO,GSL003DTHO,2022,house,3,D,7.486226108146166,7.486226108146166,True,True,True,True,True,False,False,False,True,directional_evidence_found,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2022-house-3-R-GSL003RUND,ALPERSON-GSL003RUND,GSL003RUND,2022,house,3,R,-7.486226108146166,7.486226108146166,True,True,True,True,True,False,False,True,True,detailed_directional_evidence_found,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-13-D-TOMMY-SHERER,ALPERSON-TOMMY-SHERER,TOMMY SHERER,2010,house,13,D,7.415043075402092,7.415043075402092,True,True,True,True,False,True,True,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-13-R-BILL-ROBERTS,ALPERSON-BILL-ROBERTS,BILL ROBERTS,2010,house,13,R,-7.415043075402092,7.415043075402092,True,True,True,True,False,False,False,True,False,searched_no_contemporaneous_issue_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-43-D-CARIN-MAYO,ALPERSON-CARIN-MAYO,Carin Mayo,2018,house,43,D,-7.366958822711346,7.366958822711346,True,True,True,True,True,False,False,True,True,directional_evidence_found,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-43-R-ARNOLD-G-MOONEY-II,ALPERSON-ARNOLD-G-MOONEY-II,Arnold G. Mooney II,2018,house,43,R,7.366958822711346,7.366958822711346,True,True,True,True,False,True,False,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-15-D-SUZANNA-COLEMAN,ALPERSON-SUZANNA-COLEMAN,Suzanna Coleman,2018,house,15,D,-7.283683431770108,7.283683431770108,True,True,True,True,False,False,True,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-15-R-ALLEN-FARLEY,ALPERSON-ALLEN-FARLEY,Allen Farley,2018,house,15,R,7.283683431770108,7.283683431770108,True,True,True,True,False,True,False,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-79-R-HUBBARD,ALPERSON-HUBBARD,Hubbard,1998,house,79,R,7.278259223210593,7.278259223210593,True,True,True,True,True,False,True,True,True,identity_resolved_existing_votesmart_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
