result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note,house_inferred_districts,senate_inferred_districts,house_spatial_districts,senate_spatial_districts,house_district_compatible,senate_district_compatible,district_validation,validated_match,accepted_conflict
2078,JEFFERSON,2420 - BELL WALLACE BUILD,2420 BELL WALLACE BUILD,BELL WALLACE BUILD,Jefferson 2014 General Precinct.xls,contest_rows,False,01073002420,002420,Bell Wallace Bldg,BELL WALLACE BUILDING,fuzzy_medium,92.31,45.25,1,HILLDALE BAPTIST,47.06,FIRE DEPARTMENT ADMIN BUILDING,45.0,True,False,,1,,,,60,18,,,no_election_evidence,False,False
2079,JEFFERSON,2430 - SOUTHSIDE BRANCH,2430 SOUTHSIDE BRANCH,SOUTHSIDE BRANCH,Jefferson 2014 General Precinct.xls,contest_rows,False,01073002430,002430,Southside Branch Library,SOUTHSIDE BRANCH LIBRARY,review,90.0,4.5,1,SOUTHSIDE HOMES COMMUNITY CENTER,85.5,SOUTH HAMPTON ELEMENTARY,54.78,False,True,low_or_ambiguous_score,,,,,52;60,18,,,no_election_evidence,False,False
2080,JEFFERSON,2440 - SOUTHTOWN HOUSING,2440 SOUTHTOWN HOUSING,SOUTHTOWN HOUSING,Jefferson 2014 General Precinct.xls,contest_rows,False,01073002440,002440,Southtown Housing Comm Ctr,SOUTHTOWN HOUSING COMMUNITY CENTER,fuzzy_medium,90.0,37.5,1,SOUTHSIDE HOMES COMMUNITY CENTER,52.5,SOUTH HAMPTON ELEMENTARY,48.78,True,False,,1,,,,54,18,,,no_election_evidence,False,False
2081,JEFFERSON,3010 - HUNTER STREET BAP,3010 HUNTER STREET BAP,HUNTER STREET BAP,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003010,003010,Hunter St Baptist,HUNTER SAINT BAPTIST,review,70.27,10.27,1,CENTER PT FIRST BAPTIST,60.0,MINISTRY CENTER GREEN SPGS,56.25,False,True,low_or_ambiguous_score,,,,,15;46;56,14;16,,,no_election_evidence,False,False
2082,JEFFERSON,3020 - PLEASANT HILL UNI,3020 PLEASANT HILL UNI,PLEASANT HILL UNI,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003020,003020,Pleasant Hill UMC,PLEASANT HILL UMC,fuzzy_medium,88.24,23.09,1,UNION HILL BAPTIST,65.14,PLEASANT RIDGE BAPTIST,61.54,True,False,,1,,,,15,18;19,,,no_election_evidence,False,False
2083,JEFFERSON,3030 - PLEASANT GROVE FI,3030 PLEASANT GROVE FI,PLEASANT GROVE FI,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003030,003030,Pleasant Grove Baptist,PLEASANT GROVE BAPTIST,review,85.81,19.14,1,PLEASANT RIDGE BAPTIST,66.67,PLEASANT HILL UMC,61.47,False,True,low_or_ambiguous_score,,,,,15;57,19,,,no_election_evidence,False,False
2084,JEFFERSON,3040 - PRINCE OF PEACE C,3040 PRINCE OF PEACE C,PRINCE OF PEACE C,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003040,003040,Prince of Peace Catholic,PRINCE OF PEACE CATHOLIC,review,89.06,3.56,1,OUR LADY OF LOURDES CATHOLIC,85.5,METROPOLITAN CHURCH OF GOD,85.5,False,True,low_or_ambiguous_score,,,,,15;46,16,,,no_election_evidence,False,False
2085,JEFFERSON,3050 - PLEASANT RIDGE BA,3050 PLEASANT RIDGE BA,PLEASANT RIDGE BA,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003050,003050,Pleasant Ridge Baptist,PLEASANT RIDGE BAPTIST,review,87.18,15.38,1,PLEASANT GROVE BAPTIST,71.79,PLEASANT HILL UMC,64.71,False,True,low_or_ambiguous_score,,,,,15;57,19,,,no_election_evidence,False,False
2086,JEFFERSON,3060 - BESSEMER CIVIC CE,3060 BESSEMER CIVIC CE,BESSEMER CIVIC CE,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003060,003060,Bessemer Civic Ctr,BESSEMER CIVIC CENTER,review,89.47,3.97,1,BESSEMER FIRE DEPARTMENT 5,85.5,BESSEMER CITY HALL,68.57,False,True,low_or_ambiguous_score,,,,,56,19,,,no_election_evidence,False,False
2087,JEFFERSON,3070 - MT_ OLIVE COMMUNI,3070 MOUNT OLIVE COMMUNI,MOUNT OLIVE COMMUNI,Jefferson 2014 General Precinct.xls,contest_rows,False,01073002270,002270,Mt Zion Missionary Baptist,MOUNT ZION MISSIONARY BAPTIST,review,85.5,4.65,1,MOUNT OLIVE COMMUNITY CENTER,80.85,MOUNT ZION COMMUNITY CHURCH,65.22,False,True,low_or_ambiguous_score,,,,,57,19,,,no_election_evidence,False,False
2088,JEFFERSON,3080 - MORGAN RD UNITED,3080 MORGAN RD UNITED,MORGAN RD UNITED,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003080,003080,Morgan Rd UMC,MORGAN RD UMC,review,77.73,27.1,1,THOMPSON MANOR COMMUNITY CENTER,50.62,MORRIS SENIOR CENTER,50.0,False,True,low_or_ambiguous_score,,,,,15;56,18,,,no_election_evidence,False,False
2089,JEFFERSON,3090 - BROOKLANE COMMUNI,3090 BROOKLANE COMMUNI,BROOKLANE COMMUNI,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003090,003090,Brooklane Comm Church,BROOKLANE COMMUNITY CHURCH,fuzzy_medium,90.0,15.88,1,BROOKSIDE COMMUNITY CENTER,74.12,MOUNTAIN BROOK COMMUNITY CHURCH,68.82,True,False,,1,,,,56;57,19,,,no_election_evidence,False,False
2090,JEFFERSON,3100 - BAGLEY JUNIIOR HI,3100 BAGLEY JUNIIOR HI,BAGLEY JUNIIOR HI,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003100,003100,Bagley Jr High,BAGLEY JR HIGH,review,77.42,23.13,1,UNION HILL BAPTIST,54.29,OXMOOR VALLEY COMMUNITY CENTER,47.65,False,True,low_or_ambiguous_score,,,,,14,5;17,,,no_election_evidence,False,False
2091,JEFFERSON,3110 - OAKMONT PRESBYTER,3110 OAKMONT PRESBYTER,OAKMONT PRESBYTER,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003110,003110,Oakmont Presbyterian,OAKMONT PRESBYTERIAN,fuzzy_medium,91.89,34.03,1,SAINT PETER THE APOSTLE CHURCH,57.86,AFTON LEE COMMUNITY CENTER,50.62,True,False,,1,,,,47,16,,,no_election_evidence,False,False
2092,JEFFERSON,3120 - ADAMSVILLE BAPTIS,3120 ADAMSVILLE BAPTIS,ADAMSVILLE BAPTIS,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003120,003120,Adamsville Baptist,ADAMSVILLE BAPTIST,fuzzy_high,97.14,26.77,1,ADAMSVILLE CHURCH OF GOD,70.37,HILLDALE BAPTIST,66.67,True,False,,1,,,,16;55;57,5;19,,,no_election_evidence,False,False
2093,JEFFERSON,3130 - SHADES CREST BAPT,3130 SHADES CREST BAPTIST,SHADES CREST BAPTIST,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003130,003130,Shades Crest Baptist,SHADES CREST BAPTIST,exact_normalized,100.0,100.0,1,ADAMSVILLE CHURCH OF GOD,70.37,HILLDALE BAPTIST,66.67,True,False,,1,,,,46,16,,,no_election_evidence,False,False
2094,JEFFERSON,3140 - VALLEY CREEK BAPT,3140 VALLEY CREEK BAPTIST,VALLEY CREEK BAPTIST,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003140,003140,Valley Creek Baptist,VALLEY CREEK BAPTIST,exact_normalized,100.0,100.0,1,ADAMSVILLE CHURCH OF GOD,70.37,HILLDALE BAPTIST,66.67,True,False,,1,,,,15,5;19,,,no_election_evidence,False,False
2095,JEFFERSON,3150 - UNION HILL BAPTIS,3150 UNION HILL BAPTIS,UNION HILL BAPTIS,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003150,003150,Union Hill Baptist,UNION HILL BAPTIST,fuzzy_high,97.14,28.72,1,MOUNTAIN VIEW BAPTIST,68.42,HILLDALE BAPTIST,66.67,True,False,,1,,,,15,5,,,no_election_evidence,False,False
2096,JEFFERSON,3160 - ROSS BRIDGE WELCO,3160 ROSS BRIDGE WELCO,ROSS BRIDGE WELCO,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003160,003160,Ross Bridge Welcome Ctr,ROSS BRIDGE WELCOME CENTER,fuzzy_medium,90.0,34.14,1,BROOKSIDE COMMUNITY CENTER,55.86,SOUTHSIDE HOMES COMMUNITY CENTER,47.65,True,False,,1,,,,56,18,,,no_election_evidence,False,False
2097,JEFFERSON,3170 - ALLIANCE COMMUNIT,3170 ALLIANCE COMMUNIT,ALLIANCE COMMUNIT,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003170,003170,Alliance Comm Ctr,ALLIANCE COMMUNITY CENTER,review,80.95,12.13,1,BROOKLANE COMMUNITY CHURCH,68.82,OXMOOR VALLEY COMMUNITY CENTER,68.82,False,True,low_or_ambiguous_score,,,,,15;16,5,,,no_election_evidence,False,False
2098,JEFFERSON,3180 - CORNER SCHOOL,3180 CORNER SCHOOL,CORNER SCHOOL,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003180,003180,Corner School,CORNER SCHOOL,exact_normalized,100.0,100.0,1,BROOKLANE COMMUNITY CHURCH,68.82,OXMOOR VALLEY COMMUNITY CENTER,68.82,True,False,,1,,,,51,17,,,no_election_evidence,False,False
2099,JEFFERSON,3190 - NEW BETHLEHEM BAP,3190 NEW BETHLEHEM BAP,NEW BETHLEHEM BAP,Jefferson 2014 General Precinct.xls,contest_rows,False,01073005070,005070,New Merkel Cahaba Hts Ctr,NEW MERKEL CAHABA HTS CENTER,review,85.5,11.21,1,NEW BETHEL BAPTIST,74.29,BETHEL BAPTIST,58.06,False,True,low_or_ambiguous_score,,,,,48,15;16,,,no_election_evidence,False,False
2100,JEFFERSON,3200 - MAURICE L_ WEST C,3200 MAURICE L WEST C,MAURICE L WEST C,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003260,003260,West Jefferson Rec Ctr,WEST JEFFERSON RECREATION CENTER,review,85.5,0.0,2,MAURICE WEST COMMUNITY CENTER,85.5,DOLOMITE WESTFIELD COMMUNITY CENTER,56.25,False,True,low_or_ambiguous_score,,,,,16,5,,,no_election_evidence,False,False
2101,JEFFERSON,3210 - MINOR FIRE STATIO,3210 MINOR FIRE STATIO,MINOR FIRE STATIO,Jefferson 2014 General Precinct.xls,contest_rows,False,01073002240,002240,Fire Dept Admin Bldg,FIRE DEPARTMENT ADMIN BUILDING,review,85.5,0.0,3,BIRMINGHAM FIRE DEPARTMENT 12,85.5,FAIRFIELD FIRE DEPARTMENT 1,85.5,False,True,low_or_ambiguous_score,,,,,56,19,,,no_election_evidence,False,False
2102,JEFFERSON,3220 - OAK GROVE FIRST B,3220 OAK GROVE FIRST B,OAK GROVE FIRST B,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003220,003220,Oak Grove 1st Baptist,OAK GROVE FIRST BAPTIST,review,89.06,3.56,1,FIRST BAPTIST BOOKER HEIGHTS,85.5,PLEASANT GROVE BAPTIST,58.46,False,True,low_or_ambiguous_score,,,,,16,5,,,no_election_evidence,False,False
2103,JEFFERSON,3230 - GRANT STREET BAPT,3230 GRANT STREET BAPTIST,GRANT STREET BAPTIST,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003230,003230,Grant St Baptist,GRANT SAINT BAPTIST,review,82.05,15.38,1,PLEASANT RIDGE BAPTIST,66.67,PLEASANT GROVE BAPTIST,66.67,False,True,low_or_ambiguous_score,,,,,56,19,,,no_election_evidence,False,False
2104,JEFFERSON,3240 - SYLVAN SPRINGS FI,3240 SYLVAN SPRINGS FI,SYLVAN SPRINGS FI,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003240,003240,Sylvan Springs UMC,SYLVAN SPRINGS UMC,review,85.81,35.51,1,BRADFORD SANCTUARY OF PRAISE,50.29,MINISTRY CENTER GREEN SPGS,46.96,False,True,low_or_ambiguous_score,,,,,15;16,5,,,no_election_evidence,False,False
2105,JEFFERSON,3250 - BESSEMER FIRE STA,3250 BESSEMER FIRE STA,BESSEMER FIRE STA,Jefferson 2014 General Precinct.xls,contest_rows,False,01073002240,002240,Fire Dept Admin Bldg,FIRE DEPARTMENT ADMIN BUILDING,review,85.5,0.0,3,BIRMINGHAM FIRE DEPARTMENT 12,85.5,FAIRFIELD FIRE DEPARTMENT 1,85.5,False,True,low_or_ambiguous_score,,,,,56,19,,,no_election_evidence,False,False
2106,JEFFERSON,3260 - WEST JEFFERSON REC,3260 WEST JEFFERSON RECREATION,WEST JEFFERSON RECREATION,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003260,003260,West Jefferson Rec Ctr,WEST JEFFERSON RECREATION CENTER,fuzzy_high,95.0,9.5,1,DON HAWKINS PARK AND RECREATION CENTER,85.5,WEST END ACADEMY,85.5,True,False,,1,,,,16,5,,,no_election_evidence,False,False
2107,JEFFERSON,3270 - MUSCODA COMMUNITY,3270 MUSCODA COMMUNITY,MUSCODA COMMUNITY,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003270,003270,Muscoda Comm Ctr,MUSCODA COMMUNITY CENTER,fuzzy_high,95.0,9.5,1,MOUNTAIN BROOK COMMUNITY CHURCH,85.5,AFTON LEE COMMUNITY CENTER,85.5,True,False,,1,,,,56,18;19,,,no_election_evidence,False,False
2108,JEFFERSON,3280 - BROOKSIDE COMMUNI,3280 BROOKSIDE COMMUNI,BROOKSIDE COMMUNI,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003280,003280,Brookside Comm Ctr,BROOKSIDE COMMUNITY CENTER,fuzzy_medium,90.0,15.88,1,BROOKLANE COMMUNITY CHURCH,74.12,MOUNTAIN BROOK COMMUNITY CHURCH,68.82,True,False,,1,,,,51;60,17,,,no_election_evidence,False,False
2109,JEFFERSON,3290 - MULGA TOWN HALL,3290 MULGA TOWN HALL,MULGA TOWN HALL,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003290,003290,Mulga Town Hall,MULGA TOWN HALL,exact_normalized,100.0,100.0,1,BROOKLANE COMMUNITY CHURCH,74.12,MOUNTAIN BROOK COMMUNITY CHURCH,68.82,True,False,,1,,,,55;57,19,,,no_election_evidence,False,False
2110,JEFFERSON,3300 - JOHNS COMMUNITY C,3300 JOHNS COMMUNITY C,JOHNS COMMUNITY C,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003300,003300,Johns Comm Ctr,JOHNS COMMUNITY CENTER,review,89.06,3.56,1,MOUNTAIN BROOK COMMUNITY CHURCH,85.5,AFTON LEE COMMUNITY CENTER,85.5,False,True,low_or_ambiguous_score,,,,,15;16,5;19,,,no_election_evidence,False,False
2111,JEFFERSON,3310 - PARKWOOD CHURCH O,3310 PARKWOOD CHURCH O,PARKWOOD CHURCH O,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003310,003310,Parkwood Church of God,PARKWOOD CHURCH OF GOD,review,89.06,3.56,1,MOUNTAIN BROOK COMMUNITY CHURCH,85.5,MORE THAN CONQUERORS CHURCH,85.5,False,True,low_or_ambiguous_score,,,,,56,18,,,no_election_evidence,False,False
2112,JEFFERSON,3320 - MAYTOWN BAPTIST C,3320 MAYTOWN BAPTIST C,MAYTOWN BAPTIST C,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003320,003320,Maytown Baptist,MAYTOWN BAPTIST,fuzzy_high,95.0,9.5,1,MOUNT ZION MISSIONARY BAPTIST,85.5,FIRST BAPTIST BOOKER HEIGHTS,85.5,True,False,,1,,,,57,19,,,no_election_evidence,False,False
2113,JEFFERSON,3330 - BOOKER HEIGHTS DE,3330 BOOKER HEIGHTS DE,BOOKER HEIGHTS DE,Jefferson 2014 General Precinct.xls,contest_rows,False,01073003330,003330,First Baptist Booker Heights,FIRST BAPTIST BOOKER HEIGHTS,review,85.5,33.24,1,HOOPER CITY RECREATION CENTER,52.26,BAGLEY JR HIGH,51.61,False,True,low_or_ambiguous_score,,,,,57,19,,,no_election_evidence,False,False
2114,JEFFERSON,4010 - GARDENDALE CIVIC,4010 GARDENDALE CIVIC,GARDENDALE CIVIC,Jefferson 2014 General Precinct.xls,contest_rows,False,01073004010,004010,Gardendale Civic Ctr,GARDENDALE CIVIC CENTER,fuzzy_high,95.0,9.5,1,GARDENDALE MOUNT VERNON UMC,85.5,IRONDALE CITY HALL,55.88,True,False,,1,,,,51;60,17;20,,,no_election_evidence,False,False
2115,JEFFERSON,4020 - TRUSSVILLE FIRST,4020 TRUSSVILLE FIRST,TRUSSVILLE FIRST,Jefferson 2014 General Precinct.xls,contest_rows,False,01073004020,004020,Trussville 1st Baptist,TRUSSVILLE FIRST BAPTIST,review,90.0,4.5,1,FULTONDALE FIRST BAPTIST,85.5,FIRST BAPTIST BOOKER HEIGHTS,85.5,False,True,low_or_ambiguous_score,,,,,44,15;17;20,,,no_election_evidence,False,False
2116,JEFFERSON,4030 - CENTER POINT FIRS,4030 CENTER POINT FIRS,CENTER POINT FIRS,Jefferson 2014 General Precinct.xls,contest_rows,False,01073005070,005070,New Merkel Cahaba Hts Ctr,NEW MERKEL CAHABA HTS CENTER,review,85.5,0.0,3,HOOVER PARK AND RECREATION CENTER,85.5,AFTON LEE COMMUNITY CENTER,85.5,False,True,low_or_ambiguous_score,,,,,48,15;16,,,no_election_evidence,False,False
2117,JEFFERSON,4040 - TRUSSVILLE CITY H,4040 TRUSSVILLE CITY H,TRUSSVILLE CITY H,Jefferson 2014 General Precinct.xls,contest_rows,False,01073004040,004040,Trussville City Hall,TRUSSVILLE CITY HALL,review,91.89,6.39,1,HOOPER CITY RECREATION CENTER,85.5,ROOSEVELT CITY COMMUNITY CENTER,85.5,False,True,low_or_ambiguous_score,,,,,44,15,,,no_election_evidence,False,False
2118,JEFFERSON,4050 - CLAY COMMUNITY CE,4050 CLAY COMMUNITY CE,CLAY COMMUNITY CE,Jefferson 2014 General Precinct.xls,contest_rows,False,01073004050,004050,Clay Comm Ctr,CLAY COMMUNITY CENTER,review,89.47,3.97,1,MOUNTAIN BROOK COMMUNITY CHURCH,85.5,AFTON LEE COMMUNITY CENTER,85.5,False,True,low_or_ambiguous_score,,,,,44,17;20,,,no_election_evidence,False,False
2119,JEFFERSON,4060 - HILLDALE BAPTIST,4060 HILLDALE BAPTIST,HILLDALE BAPTIST,Jefferson 2014 General Precinct.xls,contest_rows,False,01073004060,004060,Hilldale Baptist,HILLDALE BAPTIST,exact_normalized,100.0,100.0,1,MOUNTAIN BROOK COMMUNITY CHURCH,85.5,AFTON LEE COMMUNITY CENTER,85.5,True,False,,1,,,,51;59,17;20,,,no_election_evidence,False,False
2120,JEFFERSON,4070 - TARRANT CITY HALL,4070 TARRANT CITY HALL,TARRANT CITY HALL,Jefferson 2014 General Precinct.xls,contest_rows,False,01073004070,004070,Tarrant City Hall,TARRANT CITY HALL,exact_normalized,100.0,100.0,1,MOUNTAIN BROOK COMMUNITY CHURCH,85.5,AFTON LEE COMMUNITY CENTER,85.5,True,False,,1,,,,59,20,,,no_election_evidence,False,False
2121,JEFFERSON,4080 - NORTH PARK BAPTIS,4080 NORTH PARK BAPTIS,NORTH PARK BAPTIS,Jefferson 2014 General Precinct.xls,contest_rows,False,01073004080,004080,North Park Baptist,NORTH PARK BAPTIST,fuzzy_high,97.14,11.64,1,HOOVER PARK AND RECREATION CENTER,85.5,CENTRAL PARK RECREATION CENTER,85.5,True,False,,1,,,,44;50,11;15;17,,,no_election_evidence,False,False
2122,JEFFERSON,4090 - FULTONDALE FIRST,4090 FULTONDALE FIRST,FULTONDALE FIRST,Jefferson 2014 General Precinct.xls,contest_rows,False,01073004090,004090,Fultondale 1st Baptist,FULTONDALE FIRST BAPTIST,review,90.0,4.5,1,TRUSSVILLE FIRST BAPTIST,85.5,FIRST BAPTIST BOOKER HEIGHTS,85.5,False,True,low_or_ambiguous_score,,,,,60,17;20,,,no_election_evidence,False,False
2123,JEFFERSON,4100 - MOUNTAIN VIEW BAP,4100 MOUNTAIN VIEW BAP,MOUNTAIN VIEW BAP,Jefferson 2014 General Precinct.xls,contest_rows,False,01073004100,004100,Mountain View Baptist,MOUNTAIN VIEW BAPTIST,review,89.47,3.97,1,MOUNTAIN BROOK COMMUNITY CHURCH,85.5,MOUNTAIN BROOK CITY HALL,60.8,False,True,low_or_ambiguous_score,,,,,44,20,,,no_election_evidence,False,False
2124,JEFFERSON,4110 - PINSON UNITED MET,4110 PINSON UNITED MET,PINSON UNITED MET,Jefferson 2014 General Precinct.xls,contest_rows,False,01073001330,001330,Morton Simpson Comm Ctr,MORTON SIMPSON COMMUNITY CENTER,review,58.24,2.68,1,ROBINSON ELEMENTARY,55.56,MINOR FIRE DEPARTMENT,52.63,False,True,low_or_ambiguous_score,,,,,59,18,,,no_election_evidence,False,False
2125,JEFFERSON,4120 - CLEARVIEW BAPTIST,4120 CLEARVIEW BAPTIST,CLEARVIEW BAPTIST,Jefferson 2014 General Precinct.xls,contest_rows,False,01073002270,002270,Mt Zion Missionary Baptist,MOUNT ZION MISSIONARY BAPTIST,review,85.5,0.0,2,FIRST BAPTIST BOOKER HEIGHTS,85.5,MCELWAIN BAPTIST,72.73,False,True,low_or_ambiguous_score,,,,,57,19,,,no_election_evidence,False,False
2126,JEFFERSON,4130 - WARRIOR CITY HALL,4130 WARRIOR CITY HALL,WARRIOR CITY HALL,Jefferson 2014 General Precinct.xls,contest_rows,False,01073004130,004130,Warrior City Hall,WARRIOR CITY HALL,exact_normalized,100.0,100.0,1,FIRST BAPTIST BOOKER HEIGHTS,85.5,MCELWAIN BAPTIST,72.73,True,False,,1,,,,51,17,,,no_election_evidence,False,False
2127,JEFFERSON,4140 - LEEDS CIVIC CENTE,4140 LEEDS CIVIC CENTE,LEEDS CIVIC CENTE,Jefferson 2014 General Precinct.xls,contest_rows,False,01073004140,004140,Leeds Civic Ctr,LEEDS CIVIC CENTER,fuzzy_high,97.14,23.46,1,BESSEMER CIVIC CENTER,73.68,GARDENDALE CIVIC CENTER,70.0,True,False,,1,,,,44;45,15,,,no_election_evidence,False,False
2128,JEFFERSON,4150 - PALMERDALE UNITED,4150 PALMERDALE UNITED,PALMERDALE UNITED,Jefferson 2014 General Precinct.xls,contest_rows,False,01073004150,004150,Palmerdale UMC,PALMERDALE UMC,review,79.17,24.62,1,GARDENDALE MOUNT VERNON UMC,54.55,IRONDALE SENIOR CENTER,51.28,False,True,low_or_ambiguous_score,,,,,51,17,,,no_election_evidence,False,False
2129,JEFFERSON,4160 - CENTER POINT FIRS,4160 CENTER POINT FIRS,CENTER POINT FIRS,Jefferson 2014 General Precinct.xls,contest_rows,False,01073005070,005070,New Merkel Cahaba Hts Ctr,NEW MERKEL CAHABA HTS CENTER,review,85.5,0.0,3,HOOVER PARK AND RECREATION CENTER,85.5,AFTON LEE COMMUNITY CENTER,85.5,False,True,low_or_ambiguous_score,,,,,48,15;16,,,no_election_evidence,False,False
2130,JEFFERSON,4170 - KIMBERLY TOWN HAL,4170 KIMBERLY TOWN HAL,KIMBERLY TOWN HAL,Jefferson 2014 General Precinct.xls,contest_rows,False,01073004170,004170,Kimberly Town Hall,KIMBERLY TOWN HALL,fuzzy_high,97.14,11.64,1,TOWN VILLAGE VESTAVIA HILLS,85.5,MULGA TOWN HALL,68.75,True,False,,1,,,,51,17,,,no_election_evidence,False,False
2131,JEFFERSON,4180 - BRADFORD SANCTUAR,4180 BRADFORD SANCTUAR,BRADFORD SANCTUAR,Jefferson 2014 General Precinct.xls,contest_rows,False,01073004180,004180,Bradford Sanctuary of Praise,BRADFORD SANCTUARY OF PRAISE,fuzzy_medium,90.0,25.29,1,TOM BRADFORD PARK,64.71,TRAFFORD CITY HALL,57.14,True,False,,1,,,,51,17,,,no_election_evidence,False,False
2132,JEFFERSON,4190 - ZAMORA TEMPLE,4190 ZAMORA TEMPLE,ZAMORA TEMPLE,Jefferson 2014 General Precinct.xls,contest_rows,False,01073004190,004190,Zamora Temple,ZAMORA TEMPLE,exact_normalized,100.0,100.0,1,TOM BRADFORD PARK,64.71,TRAFFORD CITY HALL,57.14,True,False,,1,,,,44;45;54,20,,,no_election_evidence,False,False
2133,JEFFERSON,4200 - FULTONDALE SENIOR,4200 FULTONDALE SENIOR,FULTONDALE SENIOR,Jefferson 2014 General Precinct.xls,contest_rows,False,01073004200,004200,Fultondale Senior Ctr,FULTONDALE SENIOR CENTER,fuzzy_high,95.0,24.63,1,FULTONDALE FIRST BAPTIST,70.37,IRONDALE SENIOR CENTER,68.21,True,False,,1,,,,51;59,17;20,,,no_election_evidence,False,False
2134,JEFFERSON,4210 - MORRIS SENIOR CIT,4210 MORRIS SENIOR CIT,MORRIS SENIOR CIT,Jefferson 2014 General Precinct.xls,contest_rows,False,01073004210,004210,Morris Senior Ctr,MORRIS SENIOR CENTER,review,86.49,24.95,1,HOMEWOOD SENIOR CENTER,61.54,BRIGHTON SENIOR CENTER,61.54,False,True,low_or_ambiguous_score,,,,,51,17,,,no_election_evidence,False,False
2135,JEFFERSON,4220 - IRONDALE SENIOR C,4220 IRONDALE SENIOR C,IRONDALE SENIOR C,Jefferson 2014 General Precinct.xls,contest_rows,False,01073004220,004220,Irondale Senior Ctr,IRONDALE SENIOR CENTER,fuzzy_medium,89.06,15.89,1,FULTONDALE SENIOR CENTER,73.17,IRONDALE CITY HALL,62.86,True,False,,1,,,,45;46,15;20,,,no_election_evidence,False,False
2136,JEFFERSON,4230 - GUIDING LIGHT CHUR,4230 GUIDING LIGHT CHURCH,GUIDING LIGHT CHURCH,Jefferson 2014 General Precinct.xls,contest_rows,False,01073004230,004230,Guiding Light Church,GUIDING LIGHT CHURCH,exact_normalized,100.0,100.0,1,FULTONDALE SENIOR CENTER,73.17,IRONDALE CITY HALL,62.86,True,False,,1,,,,44;54,20,,,no_election_evidence,False,False
2137,JEFFERSON,4240 - IRONDALE CITY HAL,4240 IRONDALE CITY HAL,IRONDALE CITY HAL,Jefferson 2014 General Precinct.xls,contest_rows,False,01073004240,004240,Irondale City Hall,IRONDALE CITY HALL,fuzzy_high,97.14,11.64,1,HOOPER CITY RECREATION CENTER,85.5,ROOSEVELT CITY COMMUNITY CENTER,85.5,True,False,,1,,,,45,20,,,no_election_evidence,False,False
2138,JEFFERSON,4250 - TRAFFORD CITY HAL,4250 TRAFFORD CITY HAL,TRAFFORD CITY HAL,Jefferson 2014 General Precinct.xls,contest_rows,False,01073004250,004250,Trafford City Hall,TRAFFORD CITY HALL,fuzzy_high,97.14,11.64,1,HOOPER CITY RECREATION CENTER,85.5,ROOSEVELT CITY COMMUNITY CENTER,85.5,True,False,,1,,,,51,17,,,no_election_evidence,False,False
2139,JEFFERSON,5010 - HOOVER PARK & REC,5010 HOOVER PARK AND RECREATION,HOOVER PARK AND RECREATION,Jefferson 2014 General Precinct.xls,contest_rows,False,01073005010,005010,Hoover Park & Rec Ctr,HOOVER PARK AND RECREATION CENTER,fuzzy_high,95.0,9.5,1,BLUFF PARK UMC,85.5,TOM BRADFORD PARK,85.5,True,False,,1,,,,47,16,,,no_election_evidence,False,False
2140,JEFFERSON,5020 - VESTAVIA HILLS UN,5020 VESTAVIA HILLS UN,VESTAVIA HILLS UN,Jefferson 2014 General Precinct.xls,contest_rows,False,01073005020,005020,Vestavia Hills UMC,VESTAVIA HILLS UMC,review,91.43,5.93,1,TOWN VILLAGE VESTAVIA HILLS,85.5,PLEASANT HILL UMC,58.82,False,True,low_or_ambiguous_score,,,,,46;48,16,,,no_election_evidence,False,False
